procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12961512  96076 2566876    0    0    21   173  873  860  9  1 89  0  0 2026-09-22 09:27:04
 0  0      0 12935556  96076 2565160    0    0     0     0 2486 2486  2  1 97  0  0 2026-09-22 09:27:05
 0  0      0 12935556  96076 2565160    0    0     0     0   39   55  0  0 100  0  0 2026-09-22 09:27:06
 0  0      0 12935556  96076 2565160    0    0     0  1680  373  434  0  0 100  0  0 2026-09-22 09:27:07
 0  0      0 12931524  96076 2565160    0    0     0     0 2060 2813  1  0 99  0  0 2026-09-22 09:27:08
 0  0      0 12930768  96076 2565160    0    0     0     0  104   72  0  0 100  0  0 2026-09-22 09:27:09
 0  0      0 12928248  96076 2565160    0    0     0     4 1274 1771  0  0 100  0  0 2026-09-22 09:27:10
 0  0      0 12928248  96076 2565160    0    0     0     8   50   58  0  0 100  0  0 2026-09-22 09:27:11
 0  0      0 12927744  96076 2565160    0    0     0     0  970 1335  0  0 100  0  0 2026-09-22 09:27:12
 2  0      0 12880564  96076 2565160    0    0     0    40 54609 53938 29  6 65  0  0 2026-09-22 09:27:13
 3  0      0 12860212  96076 2565048    0    0     0     0 60800 59489 34  6 60  0  0 2026-09-22 09:27:14
 2  0      0 12833080  96076 2565060    0    0     0     0 62605 60044 37  4 59  0  0 2026-09-22 09:27:15
 1  0      0 12810264  96076 2565232    0    0     0     4 63533 61792 39  5 56  0  0 2026-09-22 09:27:16
 1  0      0 12793184  96076 2565572    0    0     0     0 64549 62470 36  6 58  0  0 2026-09-22 09:27:17
 8  0      0 12774568  96076 2565696    0    0     0   100 64076 59288 38  6 56  0  0 2026-09-22 09:27:18
 2  0      0 12768352  96076 2565748    0    0     0     0 64470 62640 37  5 57  0  0 2026-09-22 09:27:19
 5  0      0 12758272  96076 2565844    0    0     0     0 66075 62352 40  5 55  0  0 2026-09-22 09:27:20
 2  0      0 12757012  96076 2565872    0    0     0     0 65611 62520 38  5 57  0  0 2026-09-22 09:27:21
 5  0      0 12746540  96076 2565888    0    0     0     4 63823 59647 39  5 56  0  0 2026-09-22 09:27:22
 3  0      0 12742312  96076 2565908    0    0     0   112 65757 62011 36  6 58  0  0 2026-09-22 09:27:23
 3  0      0 12728816  96076 2565924    0    0     0     0 59726 54766 38  4 57  0  0 2026-09-22 09:27:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 12727808  96076 2565936    0    0     0     0 62498 56930 35  6 59  0  0 2026-09-22 09:27:25
 5  0      0 12724728  96076 2565948    0    0     0     0 64332 59289 35  6 59  0  0 2026-09-22 09:27:26
 2  0      0 12721984  96076 2565964    0    0     0     0 63774 58342 36  5 59  0  0 2026-09-22 09:27:27
 8  0      0 12717504  96076 2565980    0    0     0   104 61792 54214 38  6 56  0  0 2026-09-22 09:27:28
 4  0      0 12712768  96076 2565992    0    0     0     0 62663 55977 36  6 58  0  0 2026-09-22 09:27:29
 2  0      0 12705228  96076 2566012    0    0     0     0 63266 56713 39  6 56  0  0 2026-09-22 09:27:30
 3  0      0 12699460  96076 2566040    0    0     0     0 64767 59543 35  5 60  0  0 2026-09-22 09:27:31
 2  0      0 12694728  96076 2566056    0    0     0     0 63232 56543 37  6 57  0  0 2026-09-22 09:27:32
 5  0      0 12684988  96076 2566072    0    0     0   152 61371 53141 42  5 54  0  0 2026-09-22 09:27:33
 8  0      0 12683532  96076 2566140    0    0     0     4 63190 56649 36  5 59  0  0 2026-09-22 09:27:34
 3  0      0 12681096  96076 2566172    0    0     0     0 63216 56026 40  5 56  0  0 2026-09-22 09:27:35
 3  0      0 12677344  96076 2566216    0    0     0     0 63438 56161 40  5 56  0  0 2026-09-22 09:27:36
 5  0      0 12676336  96076 2566244    0    0     0     0 62229 55835 38  5 56  0  0 2026-09-22 09:27:37
 2  0      0 12676080  96076 2566284    0    0     0   124 62496 55381 38  7 56  0  0 2026-09-22 09:27:38
 1  0      0 12675828  96076 2566316    0    0     0     8 62744 56155 37  6 57  0  0 2026-09-22 09:27:39
 8  0      0 12675828  96076 2566352    0    0     0     0 62916 57277 35  6 59  0  0 2026-09-22 09:27:40
 1  0      0 12674400  96076 2566388    0    0     0     0 63264 56144 39  4 57  0  0 2026-09-22 09:27:41
 8  0      0 12674400  96076 2566416    0    0     0     0 62304 56103 36  6 58  0  0 2026-09-22 09:27:42
 2  0      0 12673672  96076 2566464    0    0     0    24 63257 57300 37  4 59  0  0 2026-09-22 09:27:43
 3  0      0 12671656  96076 2566496    0    0     0     0 61620 54381 39  5 57  0  0 2026-09-22 09:27:44
 4  0      0 12669388  96076 2566528    0    0     0     4 62890 55613 39  5 57  0  0 2026-09-22 09:27:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12667120  96076 2566560    0    0     0     0 62351 55267 38  6 56  0  0 2026-09-22 09:27:46
 2  0      0 12666364  96076 2566592    0    0     0     0 62402 55632 37  5 58  0  0 2026-09-22 09:27:47
 2  0      0 12665188  96076 2566628    0    0     0    16 63441 58198 35  5 60  0  0 2026-09-22 09:27:48
 8  0      0 12664488  96076 2566660    0    0     0     0 62685 56064 38  6 56  0  0 2026-09-22 09:27:49
 2  0      0 12664488  96076 2566692    0    0     0     0 62173 54545 37  5 58  0  0 2026-09-22 09:27:50
 5  0      0 12661464  96076 2566736    0    0     0     4 62692 55874 40  5 55  0  0 2026-09-22 09:27:51
 2  0      0 12659692  96076 2566764    0    0     0     0 62991 54744 41  6 54  0  0 2026-09-22 09:27:52
 3  0      0 12658688  96076 2566792    0    0     0    16 63361 56305 40  5 56  0  0 2026-09-22 09:27:53
 2  0      0 12657736  96076 2566824    0    0     0     0 61982 54425 38  5 57  0  0 2026-09-22 09:27:54
 1  0      0 12657736  96076 2566868    0    0     0     0 59425 54398 33  5 62  0  0 2026-09-22 09:27:55
 4  0      0 12657288  96076 2566896    0    0     0     0 53098 48829 33  6 61  0  0 2026-09-22 09:27:56
 3  0      0 12657064  96076 2566924    0    0     0     4 63321 55567 37  5 58  0  0 2026-09-22 09:27:57
 3  0      0 12657064  96076 2566960    0    0     0    16 62962 55216 37  6 58  0  0 2026-09-22 09:27:58
 2  0      0 12656840  96076 2566996    0    0     0     0 62593 54730 38  4 58  0  0 2026-09-22 09:27:59
 5  0      0 12656616  96076 2567024    0    0     0     0 62298 53945 38  5 57  0  0 2026-09-22 09:28:00
 8  0      0 12656616  96076 2567056    0    0     0     0 63850 56400 40  6 54  0  0 2026-09-22 09:28:01
 1  0      0 12653620  96076 2567088    0    0     0     0 64971 58671 42  6 52  0  0 2026-09-22 09:28:02
 8  0      0 12652108  96076 2567140    0    0     0    44 64057 56086 42  5 53  0  0 2026-09-22 09:28:03
 6  0      0 12651604  96076 2567168    0    0     0  1040 65167 58230 43  6 51  0  0 2026-09-22 09:28:04
 1  0      0 12651100  96076 2567204    0    0     0     0 65727 60265 40  5 55  0  0 2026-09-22 09:28:05
 9  0      0 12650876  96076 2567244    0    0     0     0 66379 60221 40  6 54  0  0 2026-09-22 09:28:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0 12650624  96076 2567288    0    0     0     0 65348 59164 41  5 53  0  0 2026-09-22 09:28:07
 5  0      0 12650624  96080 2567328    0    0     0    24 65799 59283 41  5 53  0  0 2026-09-22 09:28:08
 2  0      0 12650372  96080 2567356    0    0     0     4 66379 60868 41  5 54  0  0 2026-09-22 09:28:09
 6  0      0 12650892  96080 2567392    0    0     0     0 66620 61348 38  6 56  0  0 2026-09-22 09:28:10
 3  0      0 12651128  96080 2567428    0    0     0     0 65721 59306 42  5 53  0  0 2026-09-22 09:28:11
 1  0      0 12649868  96080 2567480    0    0     0     0 66772 60466 42  6 52  0  0 2026-09-22 09:28:12
 1  0      0 12932728  96084 2566840    0    0     0   220 31263 70611 30  5 64  0  0 2026-09-22 09:28:13
