procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1348964  98544 1586428    0    0    74  1119 3767  482 23  7 67  2  0 2026-09-22 09:27:03
 0  0      0 1348712  98544 1586392    0    0     0     0  323  564  0  0 100  0  0 2026-09-22 09:27:04
 0  0      0 1331072  98544 1586392    0    0     0     8  680  871  2  2 96  0  0 2026-09-22 09:27:05
 0  0      0 1329728  98544 1586392    0    0     0     0 5042 4730  2  1 97  0  0 2026-09-22 09:27:06
 2  0      0 1329004  98544 1586392    0    0     0    76 1353 1360  3  3 95  0  0 2026-09-22 09:27:07
 0  0      0 1322436  98544 1586392    0    0     0     0 3035 4763  3  2 96  0  0 2026-09-22 09:27:08
 0  0      0 1322436  98544 1586392    0    0     0    64  223  392  0  0 100  0  0 2026-09-22 09:27:09
 0  0      0 1321680  98544 1586392    0    0     0     8 1461 2305  1  1 99  0  0 2026-09-22 09:27:10
 0  0      0 1321680  98544 1586392    0    0     0     0  214  377  0  1 100  0  0 2026-09-22 09:27:11
 2  0      0 1243420  98544 1586396    0    0     0     0 24022 18852 23 11 66  0  0 2026-09-22 09:27:12
 2  0      0 1202188  98544 1586396    0    0     0     0 45239 16836 59 22 18  0  0 2026-09-22 09:27:13
 2  0      0 1273128  98544 1586396    0    0     0    24 44844 19756 58 18 25  0  0 2026-09-22 09:27:14
 2  0      0 1457108  98544 1586396    0    0     0     0 44474 18225 60 18 21  0  0 2026-09-22 09:27:15
 2  0      0 1571312  98544 1586396    0    0     0     8 46972 23283 60 18 23  0  0 2026-09-22 09:27:16
 2  0      0 1566916  98544 1586396    0    0     0     0 44391 19081 58 19 23  0  0 2026-09-22 09:27:17
 2  0      0 1559276  98544 1586396    0    0     0     0 45695 21317 56 21 24  0  0 2026-09-22 09:27:18
 3  0      0 1553236  98544 1586396    0    0     0    64 45886 20516 56 19 25  0  0 2026-09-22 09:27:19
 4  0      0 1544992  98544 1586396    0    0     0     0 45956 19564 60 18 22  0  0 2026-09-22 09:27:20
 4  0      0 1532168  98544 1586396    0    0     0     0 45476 22470 58 18 24  0  0 2026-09-22 09:27:21
 4  0      0 1523100  98544 1586400    0    0     0    12 45340 22005 56 19 25  0  0 2026-09-22 09:27:22
 3  0      0 1506548  98544 1586400    0    0     0  1272 43305 26768 53 18 29  0  0 2026-09-22 09:27:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 1498156  98544 1586400    0    0     0    40 45769 30032 53 19 28  1  0 2026-09-22 09:27:24
 4  0      0 1483052  98544 1586400    0    0     0     0 44296 29579 51 19 30  0  0 2026-09-22 09:27:25
 5  0      0 1470628  98544 1586400    0    0     0     0 43582 26951 48 20 32  0  0 2026-09-22 09:27:26
 4  0      0 1456348  98544 1586400    0    0     0     0 44134 30062 53 17 30  0  0 2026-09-22 09:27:27
 4  0      0 1452096  98544 1586500    0    0     0   172 45185 32720 52 19 29  0  1 2026-09-22 09:27:28
 4  0      0 1434216  98544 1586540    0    0     0    52 42818 28915 50 19 30  0  0 2026-09-22 09:27:29
 3  0      0 1427776  98544 1586548    0    0     0     0 43939 28880 54 17 29  0  0 2026-09-22 09:27:30
 3  0      0 1410300  98544 1586556    0    0     0     0 44472 31749 50 20 30  0  0 2026-09-22 09:27:31
 3  0      0 1396368  98544 1586564    0    0     0     0 44539 31780 55 15 29  0  0 2026-09-22 09:27:32
 3  0      0 1387872  98544 1586816    0    0     0   688 42918 31184 51 15 33  0  0 2026-09-22 09:27:33
 3  0      0 1376600  98544 1586868    0    0     0    52 44413 33924 52 16 32  0  0 2026-09-22 09:27:34
 4  0      0 1358068  98544 1586992    0    0     0     0 41671 27511 52 18 30  0  0 2026-09-22 09:27:35
 3  0      0 1350008  98544 1587048    0    0     0     0 44789 33082 53 17 30  0  0 2026-09-22 09:27:36
 4  0      0 1339172  98544 1587272    0    0     0     0 43680 34147 47 22 32  0  0 2026-09-22 09:27:37
 3  0      0 1328840  98544 1587580    0    0     0     0 43062 30612 51 19 30  0  0 2026-09-22 09:27:38
 4  0      0 1315748  98544 1588092    0    0     0    44 43995 34605 53 17 30  0  0 2026-09-22 09:27:39
 3  0      0 1304700  98544 1588528    0    0     0    16 44002 33453 47 19 34  0  0 2026-09-22 09:27:40
 3  0      0 1290648  98544 1588808    0    0     0     0 42530 30248 52 16 33  0  0 2026-09-22 09:27:41
 2  0      0 1275992  98544 1589120    0    0     0     0 45147 34492 50 19 31  0  0 2026-09-22 09:27:42
 3  1      0 1275012  98544 1589368    0    0     0    28 44137 33280 49 16 34  0  0 2026-09-22 09:27:43
 3  0      0 1261424  98544 1589664    0    0     0     4 43902 34231 48 19 33  0  0 2026-09-22 09:27:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
