procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12967580  96184 2568760    0    0    17   142  158  117 10  2 88  0  0 2026-09-22 09:43:53
 0  0      0 12941148  96184 2566672    0    0     0     0 2463 2420  2  1 97  0  0 2026-09-22 09:43:54
 0  0      0 12941148  96184 2566500    0    0     0     0   43   63  0  0 100  0  0 2026-09-22 09:43:55
 0  0      0 12941148  96184 2566500    0    0     0     0   43   44  0  0 100  0  0 2026-09-22 09:43:56
 0  1      0 12937900  96184 2566500    0    0     0  1256 2600 3402  0  0 99  0  0 2026-09-22 09:43:57
 0  0      0 12937900  96184 2566500    0    0     0   424  152  131  0  0 100  0  0 2026-09-22 09:43:58
 0  0      0 12936640  96184 2566500    0    0     0     0 1194 1655  0  0 100  0  0 2026-09-22 09:43:59
 0  0      0 12936640  96184 2566500    0    0     0     8   49   34  0  0 100  0  0 2026-09-22 09:44:00
 0  0      0 12935380  96184 2566500    0    0     0     8 1249 1553  0  0 100  0  0 2026-09-22 09:44:01
 3  0      0 12873396  96184 2566440    0    0     0   308 59053 56022 32  6 62  0  0 2026-09-22 09:44:02
 4  0      0 12844228  96184 2566296    0    0     0     4 61647 57539 36  5 59  0  0 2026-09-22 09:44:03
 4  0      0 12819736  96184 2566460    0    0     0     0 58518 55822 35  6 59  0  0 2026-09-22 09:44:04
 4  0      0 12788600  96184 2566696    0    0     0     0 64801 60551 36  7 57  0  0 2026-09-22 09:44:05
 3  0      0 12756924  96184 2567304    0    0     0    68 64501 59462 37  5 58  0  0 2026-09-22 09:44:06
 3  0      0 12728420  96184 2567512    0    0     0   108 66308 59069 38  6 56  0  0 2026-09-22 09:44:07
 4  0      0 12707224  96184 2567656    0    0     0     0 65529 59985 37  6 57  0  0 2026-09-22 09:44:08
 1  0      0 12690900  96184 2567856    0    0     0     4 66196 60352 39  6 55  0  0 2026-09-22 09:44:09
 4  0      0 12677408  96184 2568004    0    0     0     0 66542 60138 39  6 55  0  0 2026-09-22 09:44:10
 3  0      0 12662904  96184 2568140    0    0     0     0 64623 57644 40  5 55  0  0 2026-09-22 09:44:11
 3  0      0 12654848  96184 2568264    0    0     0   116 65252 58680 39  6 55  0  0 2026-09-22 09:44:12
 2  0      0 12645104  96184 2568392    0    0     0     0 66614 58416 40  6 54  0  0 2026-09-22 09:44:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 12626880  96184 2568544    0    0     0     0 64520 57737 40  7 54  0  0 2026-09-22 09:44:14
 1  0      0 12620780  96184 2568692    0    0     0     4 66114 61144 37  5 59  0  0 2026-09-22 09:44:15
 4  0      0 12602752  96184 2568844    0    0     0     0 64723 57059 41  5 54  0  0 2026-09-22 09:44:16
 1  0      0 12586288  96184 2569056    0    0     0   188 64517 56015 41  7 52  0  0 2026-09-22 09:44:17
 2  0      0 12572792  96184 2569144    0    0     0     0 63475 55564 40  8 52  0  0 2026-09-22 09:44:18
 4  0      0 12565984  96184 2569272    0    0     0     0 65217 59222 37  8 55  0  0 2026-09-22 09:44:19
 3  0      0 12553132  96184 2569480    0    0     0     0 64888 56850 40  8 52  0  0 2026-09-22 09:44:20
 4  0      0 12543020  96184 2569748    0    0     0     4 65264 58718 38  8 55  0  0 2026-09-22 09:44:21
 8  0      0 12527984  96184 2569800    0    0     0   340 65928 59266 40  7 53  0  0 2026-09-22 09:44:22
 2  0      0 12516280  96184 2569936    0    0     0     0 63912 56470 43  7 50  0  0 2026-09-22 09:44:23
 5  0      0 12513864  96184 2570072    0    0     0     0 65509 58738 40  5 55  0  0 2026-09-22 09:44:24
 2  0      0 12495860  96184 2570244    0    0     0     0 62332 53035 43  7 50  0  0 2026-09-22 09:44:25
 5  0      0 12494216  96184 2570384    0    0     0    12 66179 61257 38  7 55  0  0 2026-09-22 09:44:26
 2  0      0 12489768  96184 2570508    0    0     0   328 65570 59309 38  6 56  0  0 2026-09-22 09:44:27
 8  0      0 12476728  96184 2570644    0    0     0     0 63062 54414 43  6 51  0  0 2026-09-22 09:44:28
 1  0      0 12471184  96184 2570784    0    0     0     0 63990 56460 41  5 54  0  0 2026-09-22 09:44:29
 4  0      0 12467012  96184 2571020    0    0     0     0 64310 57371 40  5 55  0  0 2026-09-22 09:44:30
 5  0      0 12465560  96184 2571080    0    0     0     4 63480 56376 37  6 57  0  0 2026-09-22 09:44:31
 2  0      0 12465112  96184 2571092    0    0     0   284 61142 53081 37  5 57  0  0 2026-09-22 09:44:32
 8  0      0 12464412  96184 2571144    0    0     0     8 61134 52349 38  6 55  0  0 2026-09-22 09:44:33
 3  0      0 12463944  96184 2571168    0    0     0     0 61642 53378 38  5 56  0  0 2026-09-22 09:44:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 12463944  96184 2571172    0    0     0     0 66668 61698 39  7 54  0  0 2026-09-22 09:44:35
 1  0      0 12463944  96184 2571064    0    0     0     0 64985 60528 38  7 56  0  0 2026-09-22 09:44:36
 2  0      0 12463944  96184 2570996    0    0     0   224 63697 55278 44  5 51  0  0 2026-09-22 09:44:37
 3  0      0 12463448  96184 2570968    0    0     0     0 65376 61095 39  6 56  0  0 2026-09-22 09:44:38
 2  0      0 12463980  96184 2570868    0    0     0     4 62229 54773 43  5 52  0  0 2026-09-22 09:44:39
 4  0      0 12463452  96184 2570776    0    0     0     0 64817 60515 40  5 55  0  0 2026-09-22 09:44:40
 3  0      0 12475836  96184 2570704    0    0     0     0 63535 56305 42  5 53  0  0 2026-09-22 09:44:41
 1  0      0 12476120  96184 2570740    0    0     0    40 64488 60458 37  5 57  0  0 2026-09-22 09:44:42
 2  0      0 12475128  96184 2570716    0    0     0   212 63693 56664 42  5 52  0  0 2026-09-22 09:44:43
 3  0      0 12475364  96184 2570724    0    0     0     0 65245 61056 41  4 54  0  0 2026-09-22 09:44:44
 1  0      0 12483180  96184 2570664    0    0     0     4 64800 58898 42  6 52  0  0 2026-09-22 09:44:45
 2  0      0 12482180  96184 2570652    0    0     0     0 63891 57970 42  6 52  0  0 2026-09-22 09:44:46
 4  0      0 12482180  96188 2570628    0    0     0    24 64165 59463 40  6 54  0  0 2026-09-22 09:44:47
 1  0      0 12481928  96188 2570660    0    0     0   208 62971 57179 42  6 52  0  0 2026-09-22 09:44:48
 5  0      0 12481704  96188 2570664    0    0     0     0 65333 61579 38  6 56  0  0 2026-09-22 09:44:49
 1  0      0 12481452  96188 2570664    0    0     0     0 64304 58826 43  6 51  0  0 2026-09-22 09:44:50
 4  0      0 12480480  96188 2570680    0    0     0     4 63508 57969 42  5 53  0  0 2026-09-22 09:44:51
 4  0      0 12480512  96188 2570696    0    0     0    36 63801 59791 40  5 55  0  0 2026-09-22 09:44:52
 5  0      0 12480008  96188 2570696    0    0     0   212 62642 56994 41  6 53  0  0 2026-09-22 09:44:53
 2  0      0 12489336  96188 2570728    0    0     0     0 64084 57128 42  5 54  0  0 2026-09-22 09:44:54
 8  0      0 12489336  96188 2570752    0    0     0     0 55889 45661 37 25 39  0  0 2026-09-22 09:44:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0 12488864  96188 2570776    0    0     0     0 49610 34491 41 35 23  0  0 2026-09-22 09:44:56
 8  0      0 12492140  96188 2570680    0    0     0    28 50508 31790 38 39 24  0  0 2026-09-22 09:44:57
 2  0      0 12501220  96188 2570600    0    0     0   156 56708 36687 38 35 26  0  0 2026-09-22 09:44:58
 8  0      0 12508308  96188 2570448    0    0     0     0 48974 33208 38 38 24  0  0 2026-09-22 09:44:59
 8  0      0 12523200  96188 2570212    0    0     0     0 53372 32645 39 36 26  0  0 2026-09-22 09:45:00
 2  0      0 12539948  96192 2570052    0    0     0    52 47969 34623 37 38 25  0  0 2026-09-22 09:45:01
 1  0      0 12911872  96192 2568788    0    0     0   124 25055 50879 27  6 67  0  0 2026-09-22 09:45:02
