procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12956112  96208 2568772    0    0    16   132  228  181  9  2 89  0  0 2026-09-22 09:50:51
 0  0      0 12928964  96208 2566664    0    0     0     0 2461 2460  2  2 97  0  0 2026-09-22 09:50:52
 0  0      0 12928964  96208 2566664    0    0     0     0   49   66  0  0 100  0  0 2026-09-22 09:50:53
 0  0      0 12928964  96208 2566664    0    0     0     0   40   40  0  0 100  0  0 2026-09-22 09:50:54
 0  0      0 12925940  96208 2566664    0    0     0     0 2195 2972  0  0 99  0  0 2026-09-22 09:50:55
 0  0      0 12925436  96208 2566664    0    0     0     0   68   65  0  0 100  0  0 2026-09-22 09:50:56
 0  0      0 12924176  96208 2566664    0    0     0    96 1255 1749  0  0 100  0  0 2026-09-22 09:50:57
 0  0      0 12924176  96208 2566664    0    0     0     0   41   38  0  0 100  0  0 2026-09-22 09:50:58
 5  0      0 12912616  96208 2566664    0    0     0     0 6285 7650  3  1 96  0  0 2026-09-22 09:50:59
 5  0      0 12866684  96208 2566484    0    0     0     0 65865 61227 37  5 58  0  0 2026-09-22 09:51:00
 2  0      0 12840168  96208 2566492    0    0     0     0 63627 57953 40  6 54  0  0 2026-09-22 09:51:01
 4  0      0 12807280  96208 2566632    0    0     0    48 66551 59416 40  5 55  0  0 2026-09-22 09:51:02
 2  0      0 12772176  96208 2567144    0    0     0     4 64994 58116 40  6 54  0  0 2026-09-22 09:51:03
 3  0      0 12741448  96208 2567524    0    0     0     0 66480 60040 41  5 54  0  0 2026-09-22 09:51:04
 2  0      0 12722160  96208 2567780    0    0     0    88 68229 61474 39  6 56  0  0 2026-09-22 09:51:05
 3  0      0 12700400  96208 2567924    0    0     0     0 66667 59206 40  7 53  0  0 2026-09-22 09:51:06
 2  0      0 12685932  96208 2568100    0    0     0    24 66979 60180 39  5 55  0  0 2026-09-22 09:51:07
 4  0      0 12675596  96208 2568300    0    0     0     0 66662 60840 40  5 55  0  0 2026-09-22 09:51:08
 2  0      0 12658736  96208 2568400    0    0     0     4 67295 60328 40  6 54  0  0 2026-09-22 09:51:09
 5  0      0 12648544  96208 2568564    0    0     0    84 69699 60739 39  6 54  0  0 2026-09-22 09:51:10
 2  0      0 12627716  96208 2568668    0    0     0     0 66547 59333 39  6 55  0  0 2026-09-22 09:51:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12611144  96212 2568800    0    0     0    24 66440 59021 41  7 53  0  0 2026-09-22 09:51:12
 2  0      0 12595788  96212 2568988    0    0     0     0 66311 58215 43  7 51  0  0 2026-09-22 09:51:13
 2  0      0 12587304  96212 2569244    0    0     0     0 66454 60555 38  6 57  0  0 2026-09-22 09:51:14
 2  0      0 12570560  96212 2569388    0    0     0   220 65289 56171 42  6 51  0  0 2026-09-22 09:51:15
 5  0      0 12560732  96212 2569532    0    0     0     0 66058 57324 43  7 50  0  0 2026-09-22 09:51:16
 5  0      0 12547948  96212 2569704    0    0     0    24 67088 59408 40  8 52  0  0 2026-09-22 09:51:17
 2  0      0 12535820  96212 2569952    0    0     0     0 63020 53249 44  6 51  0  0 2026-09-22 09:51:18
 6  0      0 12522804  96212 2570092    0    0     0     0 67347 60194 39  7 54  0  0 2026-09-22 09:51:19
 3  0      0 12519024  96212 2570216    0    0     0   316 65136 56912 43  8 50  0  0 2026-09-22 09:51:20
 8  0      0 12512556  96212 2570412    0    0     0     4 65522 58442 40  7 53  0  0 2026-09-22 09:51:21
 6  0      0 12494668  96212 2570608    0    0     0  1676 65138 55511 44  5 50  0  0 2026-09-22 09:51:22
 4  0      0 12491224  96212 2570688    0    0     0     0 65145 58222 41  5 54  0  0 2026-09-22 09:51:23
 5  0      0 12489208  96212 2570760    0    0     0     0 65898 59736 39  6 55  0  0 2026-09-22 09:51:24
 5  0      0 12465520  96212 2570928    0    0     0   304 64662 53103 45  6 48  0  0 2026-09-22 09:51:25
 3  0      0 12463560  96212 2571060    0    0     0     0 65589 58664 39  5 55  0  0 2026-09-22 09:51:26
 8  0      0 12461824  96212 2571192    0    0     0    64 65724 58101 42  5 52  0  0 2026-09-22 09:51:27
 7  0      0 12457096  96212 2571256    0    0     0     0 63998 55390 47  6 47  0  0 2026-09-22 09:51:28
 3  0      0 12454324  96212 2571428    0    0     0     0 65893 59288 40  6 54  0  0 2026-09-22 09:51:29
