procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1296900  98612 1621860    0    0    56   943  610 1333 21  7 71  2  0 2026-09-22 09:50:51
 0  0      0 1295892  98612 1621800    0    0     0     0  307  555  1  0 100  0  0 2026-09-22 09:50:52
 0  0      0 1277244  98612 1621800    0    0     0     0 1544 1606  2  3 95  0  0 2026-09-22 09:50:53
 0  0      0 1276292  98612 1621776    0    0     0  1248 5678 4073  2  1 96  1  0 2026-09-22 09:50:54
 0  0      0 1265008  98612 1621776    0    0     0     0 2466 2989  7  1 92  0  0 2026-09-22 09:50:55
 0  0      0 1263496  98612 1621832    0    0     0    64 1849 3045  1  0 99  0  0 2026-09-22 09:50:56
 0  0      0 1263496  98612 1621832    0    0     0     0  256  462  1  0 100  0  0 2026-09-22 09:50:57
 1  0      0 1263244  98612 1621892    0    0     0     0 1333 2193  1  1 99  0  0 2026-09-22 09:50:58
 1  0      0 1263244  98612 1621892    0    0     0    56  269  452  0  0 100  0  0 2026-09-22 09:50:59
 4  0      0 1179968  98612 1627748    0    0     0   512 35627 22092 38 17 45  0  0 2026-09-22 09:51:00
 4  0      0 1227952  98612 1636704    0    0     0   980 48145 19806 59 18 23  0  0 2026-09-22 09:51:01
 4  0      0 1395840  98612 1645388    0    0     0   604 46280 18594 59 19 22  0  0 2026-09-22 09:51:02
 3  0      0 1462076  98612 1653692    0    0     0   556 48049 22155 53 22 24  0  0 2026-09-22 09:51:03
 2  0      0 1461440  98612 1662524    0    0     0  1084 48309 22522 54 25 21  0  0 2026-09-22 09:51:04
 4  0      0 1459644  98612 1671132    0    0     0   668 47768 21599 60 19 21  0  0 2026-09-22 09:51:05
 5  0      0 1448888  98612 1680040    0    0     0   176 48040 21496 54 24 22  0  0 2026-09-22 09:51:06
 5  0      0 1418264  98612 1689208    0    0     0  1080 45894 17658 57 19 24  0  0 2026-09-22 09:51:07
 6  0      0 1390836  98612 1698600    0    0     0   780 46777 19053 59 18 23  0  0 2026-09-22 09:51:08
 3  0      0 1366484  98612 1707036    0    0     0   992 47230 19823 57 19 24  0  0 2026-09-22 09:51:09
 3  0      0 1346360  98612 1716032    0    0     0   884 47471 22533 54 22 24  0  1 2026-09-22 09:51:10
 3  0      0 1310916  98612 1725220    0    0     0   716 46962 19353 55 22 23  0  0 2026-09-22 09:51:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 1289772  98612 1733904    0    0     0   832 47706 23387 55 22 23  0  0 2026-09-22 09:51:12
