COMMAND                   AVG_CPU%
nginx                         78.0
pidstat                        0.4
vmstat                         0.0
rcu_sched                      0.0
multipathd                     0.0
kworker/u4:4-flush-259:0       0.0
kworker/u4:4-events_unbound       0.0
kworker/u4:3-writeback         0.0
kworker/u4:3-events_unbound       0.0
kworker/u4:3-events_power_efficient       0.0
kworker/0:2-events             0.0
ksoftirqd/1                    0.0
ksoftirqd/0                    0.0
dbus-daemon                    0.0
