procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2480428  42400 1095968    0    0     0     0   25   35  0  0 100  0  0 2026-09-22 08:35:41
 0  0      0 2480428  42400 1095968    0    0     0     0   16   23  0  0 100  0  0 2026-09-22 08:35:42
 0  0      0 2480428  42400 1095968    0    0     0     8   26   29  0  0 100  0  0 2026-09-22 08:35:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  1      0 2480428  42408 1095960    0    0     0   516   69  118  0  0 100  1  0 2026-09-22 08:35:44
 1  0      0 2480428  42408 1095968    0    0     0     0   29   34  0  0 100  0  0 2026-09-22 08:35:45
 1  0      0 2480428  42408 1095968    0    0     0     0   18   19  0  0 100  0  0 2026-09-22 08:35:46
 1  0      0 2480428  42408 1095968    0    0     0     0   23   27  0  0 100  0  0 2026-09-22 08:35:47
 1  0      0 2480428  42408 1095968    0    0     0     0   19   21  0  0 100  0  0 2026-09-22 08:35:48
 1  0      0 2480428  42408 1095968    0    0     0     8   45   53  0  0 100  0  0 2026-09-22 08:35:49
 0  0      0 2480428  42416 1095960    0    0     0    16   40   42  0  0 100  0  0 2026-09-22 08:35:50
 0  0      0 2480428  42416 1095968    0    0     0     0   26   36  0  0 100  0  0 2026-09-22 08:35:51
 0  0      0 2480428  42416 1095968    0    0     0     0   24   28  0  0 100  0  0 2026-09-22 08:35:52
 0  0      0 2480428  42416 1095968    0    0     0     0   39   43  0  0 100  0  0 2026-09-22 08:35:53
 0  1      0 2480428  42424 1095960    0    0     0    16   57   64  0  0 100  0  0 2026-09-22 08:35:54
 0  0      0 2480428  42424 1095968    0    0     0     8   42   48  0  0 100  0  0 2026-09-22 08:35:55
 0  0      0 2480428  42424 1095968    0    0     0     0   33   36  0  0 100  0  0 2026-09-22 08:35:56
 0  0      0 2480428  42424 1095968    0    0     0     0   33   43  0  0 100  0  0 2026-09-22 08:35:57
 0  0      0 2480428  42424 1095968    0    0     0     0   23   30  0  0 100  0  0 2026-09-22 08:35:58
 0  0      0 2480428  42424 1095972    0    0     0     0   27   40  0  0 100  0  0 2026-09-22 08:35:59
 0  0      0 2480428  42432 1095964    0    0     0    16   32   33  0  0 100  0  0 2026-09-22 08:36:00
 0  0      0 2480428  42432 1095976    0    0     0    16   43   44  0  0 100  0  0 2026-09-22 08:36:01
 0  0      0 2480428  42432 1095980    0    0     0     0   76   83  1  0 100  0  0 2026-09-22 08:36:02
 0  0      0 2480428  42432 1095980    0    0     0     0   27   34  0  0 100  0  0 2026-09-22 08:36:03
 0  0      0 2480428  42432 1095980    0    0     0     0   37   42  0  0 100  0  0 2026-09-22 08:36:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2480428  42440 1095976    0    0     0    44   32   44  0  1 100  0  0 2026-09-22 08:36:05
 0  0      0 2480428  42440 1095980    0    0     0     0   30   24  0  0 100  0  0 2026-09-22 08:36:06
 0  0      0 2480428  42440 1095980    0    0     0    20   40   42  0  0 100  0  0 2026-09-22 08:36:07
 0  0      0 2480428  42440 1095980    0    0     0     0   30   35  0  0 100  0  0 2026-09-22 08:36:08
 0  0      0 2480428  42440 1095980    0    0     0    24   35   36  0  0 100  0  0 2026-09-22 08:36:09
 0  0      0 2480428  42448 1095972    0    0     0    32   34   38  0  0 100  0  0 2026-09-22 08:36:10
 0  0      0 2480428  42448 1095980    0    0     0     0   49   46  0  0 100  0  0 2026-09-22 08:36:11
 0  0      0 2480428  42448 1095980    0    0     0     0   27   28  0  0 100  0  0 2026-09-22 08:36:12
 0  0      0 2480428  42448 1095980    0    0     0     8   45   45  0  1 100  0  0 2026-09-22 08:36:13
 0  0      0 2480428  42448 1095980    0    0     0     0   33   34  0  0 100  0  0 2026-09-22 08:36:14
 0  0      0 2480428  42456 1095980    0    0     0    16   31   43  0  0 100  0  0 2026-09-22 08:36:15
 0  0      0 2480428  42456 1095980    0    0     0     0   35   30  0  0 100  0  0 2026-09-22 08:36:16
 0  0      0 2480428  42456 1095980    0    0     0     0   43   40  0  0 100  0  0 2026-09-22 08:36:17
 0  0      0 2480428  42456 1095980    0    0     0     0   24   28  0  0 100  0  0 2026-09-22 08:36:18
 0  0      0 2480428  42456 1095980    0    0     0     8   39   35  0  1 100  0  0 2026-09-22 08:36:19
 0  0      0 2480428  42460 1095976    0    0     0    16   32   39  0  0 100  0  0 2026-09-22 08:36:20
 0  0      0 2480428  42460 1095980    0    0     0     0   36   38  0  0 100  0  0 2026-09-22 08:36:21
 0  0      0 2480428  42460 1095980    0    0     0     0   26   28  0  0 100  0  0 2026-09-22 08:36:22
 0  0      0 2480428  42460 1095980    0    0     0     0   24   28  0  0 100  0  0 2026-09-22 08:36:23
 0  0      0 2480428  42460 1095980    0    0     0     0   33   33  0  0 100  0  0 2026-09-22 08:36:24
 0  0      0 2480428  42468 1095980    0    0     0    24   41   49  0  0 100  1  0 2026-09-22 08:36:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2480428  42468 1095980    0    0     0     0   33   30  0  0 100  0  0 2026-09-22 08:36:26
 0  0      0 2480428  42468 1095980    0    0     0     0   35   40  0  0 100  0  0 2026-09-22 08:36:27
 0  0      0 2480428  42468 1095980    0    0     0     0   24   20  1  0 100  0  0 2026-09-22 08:36:28
 0  0      0 2480428  42468 1095980    0    0     0     0   29   37  0  0 100  0  0 2026-09-22 08:36:29
 0  0      0 2480428  42476 1095972    0    0     0    16   35   41  0  0 100  0  0 2026-09-22 08:36:30
 0  0      0 2480428  42476 1095980    0    0     0     8   42   44  0  1 100  0  0 2026-09-22 08:36:31
 0  0      0 2480428  42476 1095980    0    0     0   160   56   72  0  0 100  0  0 2026-09-22 08:36:32
 0  0      0 2480428  42476 1095980    0    0     0     0   36   39  0  0 100  0  0 2026-09-22 08:36:33
 0  0      0 2480428  42476 1095980    0    0     0     0   36   36  0  0 100  0  0 2026-09-22 08:36:34
 0  0      0 2480428  42484 1095976    0    0     0    24   33   40  1  0 100  0  0 2026-09-22 08:36:35
 0  0      0 2480428  42484 1095988    0    0     0     0   37   37  0  0 100  0  0 2026-09-22 08:36:36
 0  0      0 2480428  42484 1095988    0    0     0    16   43   42  0  0 100  0  0 2026-09-22 08:36:37
 0  0      0 2480428  42484 1095988    0    0     0     0   30   33  0  0 100  0  0 2026-09-22 08:36:38
 0  0      0 2480428  42484 1095988    0    0     0     0   30   35  0  1 100  0  0 2026-09-22 08:36:39
 0  0      0 2480428  42492 1095980    0    0     0    24   35   39  0  0 100  0  0 2026-09-22 08:36:40
 0  0      0 2480428  42492 1095988    0    0     0    28   39   38  0  0 100  0  0 2026-09-22 08:36:41
 0  0      0 2480428  42492 1095988    0    0     0     0   38   33  0  0 100  0  0 2026-09-22 08:36:42
 0  0      0 2480428  42492 1095988    0    0     0     8   43   42  0  0 100  0  0 2026-09-22 08:36:43
 0  0      0 2480428  42492 1095988    0    0     0     0   34   34  0  0 100  0  0 2026-09-22 08:36:44
 0  0      0 2480428  42500 1095980    0    0     0    16   39   52  0  1 100  0  0 2026-09-22 08:36:45
 0  0      0 2480428  42500 1095988    0    0     0     0   35   35  0  0 100  0  0 2026-09-22 08:36:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2480428  42500 1095988    0    0     0     0   30   32  1  0 100  0  0 2026-09-22 08:36:47
 0  0      0 2480428  42500 1095988    0    0     0     0   31   31  0  0 100  0  0 2026-09-22 08:36:48
 0  0      0 2480428  42500 1095988    0    0     0     8   47   40  0  0 100  0  0 2026-09-22 08:36:49
 0  0      0 2480428  42508 1095988    0    0     0    16   35   49  0  1 100  0  0 2026-09-22 08:36:50
 0  0      0 2480428  42508 1095988    0    0     0     0   38   39  0  0 100  0  0 2026-09-22 08:36:51
 0  0      0 2480428  42508 1095988    0    0     0     0   27   35  0  0 100  0  0 2026-09-22 08:36:52
 0  0      0 2480428  42508 1095988    0    0     0     0   26   30  0  0 100  0  0 2026-09-22 08:36:53
 0  0      0 2480428  42508 1095988    0    0     0     0   32   34  0  0 100  0  0 2026-09-22 08:36:54
 0  0      0 2480176  42516 1095980    0    0     0    24  128  126  1  0 99  0  0 2026-09-22 08:36:55
