procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12516964  79220 2817636    0    0     4  6460 8842 9226 21  5 72  2  0 2026-09-22 08:36:11
 2  0      0 12500740  79220 2817928    0    0     0     4 6036 5171 25  1 74  0  0 2026-09-22 08:36:12
 2  0      0 12466496  79220 2817748    0    0     0     0 5993 4827 25  2 74  0  0 2026-09-22 08:36:13
 2  0      0 12466004  79220 2817716    0    0     0 68468 6573 5529 25  2 72  1  0 2026-09-22 08:36:14
 2  0      0 12465536  79220 2817764    0    0     0   256 6326 5250 25  2 73  0  0 2026-09-22 08:36:15
 2  0      0 12536872  79228 2817188    0    0     0   152 6239 5324 24  2 74  0  0 2026-09-22 08:36:16
 3  0      0 12615176  79228 2746624    0    0     0    36 5867 4860 25  2 73  0  0 2026-09-22 08:36:17
 2  0      0 12510616  79460 2817724    0    0     8  5808 6968 6492 20  5 73  2  0 2026-09-22 08:36:18
 2  0      0 12493800  79460 2817724    0    0     0     0 5868 4896 26  1 73  0  0 2026-09-22 08:36:19
 2  0      0 12476732  79460 2817788    0    0     0     0 5753 4625 25  2 73  0  0 2026-09-22 08:36:20
 2  0      0 12467980  79460 2817740    0    0     0     4 5871 4708 24  3 73  0  0 2026-09-22 08:36:21
 3  0      0 12463600  79460 2817724    0    0     0     0 6851 5457 24  3 73  0  0 2026-09-22 08:36:22
 3  0      0 12620960  79464 2746844    0    0     0   120 6075 4969 24  2 74  0  0 2026-09-22 08:36:23
 2  0      0 12589824  79564 2747048    0    0    16  3028 6981 6268 23  3 73  1  0 2026-09-22 08:36:24
 2  0      0 12502428  79584 2818000    0    0     0   996 6552 5813 23  3 73  0  0 2026-09-22 08:36:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12484044  79584 2818016    0    0     0     8 5663 4554 25  1 74  0  0 2026-09-22 08:36:26
 2  0      0 12481012  79584 2818148    0    0     0     8 6514 5222 24  3 73  0  0 2026-09-22 08:36:27
 2  0      0 12461172  79584 2818116    0    0     0     0 6019 4813 24  3 73  0  0 2026-09-22 08:36:28
 2  0      0 12530912  79584 2817556    0    0     0     4 7695 6246 23  3 73  0  0 2026-09-22 08:36:29
 2  0      0 12596660  79588 2747060    0    0     0   964 6080 5418 26  1 73  0  0 2026-09-22 08:36:30
 3  0      0 12515620  79712 2818488    0    0     8  3760 6897 6442 20  5 73  1  0 2026-09-22 08:36:31
 2  0      0 12507316  79712 2818532    0    0     0     8 6835 6433 26  1 73  0  0 2026-09-22 08:36:32
 2  0      0 12466836  79712 2818496    0    0     0     0 5600 4431 25  2 73  0  0 2026-09-22 08:36:33
 4  0      0 12466080  79712 2818588    0    0     0     0 5595 4721 25  2 74  0  0 2026-09-22 08:36:34
 2  0      0 12465808  79712 2818572    0    0     0   780 5630 4427 24  3 73  0  0 2026-09-22 08:36:35
 2  0      0 12624864  79716 2747708    0    0     0   168 5361 4532 24  2 74  0  0 2026-09-22 08:36:36
 1  1      0 12620088  79808 2747944    0    0     8  2044 6038 5354 23  3 74  1  0 2026-09-22 08:36:37
 2  0      0 12512696  79844 2818600    0    0     0  1328 6048 5420 23  4 73  0  0 2026-09-22 08:36:38
 2  0      0 12484528  79844 2818600    0    0     0     0 5270 4337 26  1 73  0  0 2026-09-22 08:36:40
 2  0      0 12473228  79844 2818632    0    0     0     8 6280 5182 24  2 74  0  0 2026-09-22 08:36:41
 2  0      0 12472976  79844 2818632    0    0     0     4 6105 4926 24  3 73  0  0 2026-09-22 08:36:42
 3  0      0 12531600  79844 2818128    0    0     0     8 5752 5015 24  3 74  0  0 2026-09-22 08:36:43
 3  0      0 12597644  79852 2747644    0    0     0   132 6375 5308 26  1 73  0  0 2026-09-22 08:36:44
 2  0      0 12461168  79992 2818400    0    0    12  8264 6418 5974 21  5 73  1  0 2026-09-22 08:36:45
 2  0      0 12504656  79992 2818692    0    0     0    20 7933 6832 25  3 72  0  0 2026-09-22 08:36:46
 2  0      0 12467704  79992 2818756    0    0     0     0 6467 5693 25  2 73  0  0 2026-09-22 08:36:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12454108  79992 2818760    0    0     0     0 6493 5398 24  2 74  0  0 2026-09-22 08:36:48
 2  0      0 12453152  79992 2818760    0    0     0     4 6802 5964 25  2 73  0  0 2026-09-22 08:36:49
 2  0      0 12530488  79992 2818220    0    0     0   144 6226 5361 24  3 74  0  0 2026-09-22 08:36:50
 2  0      0 12590980  79992 2747964    0    0     0     0 5061 4110 25  2 74  0  0 2026-09-22 08:36:51
 2  0      0 12504796  80152 2823212    0    0    12  8600 6734 6527 20  4 73  2  0 2026-09-22 08:36:52
 2  0      0 12491244  80152 2823216    0    0     0     0 5153 4150 25  1 74  0  0 2026-09-22 08:36:53
 2  0      0 12460048  80152 2823228    0    0     0     0 5140 4105 25  2 73  0  0 2026-09-22 08:36:54
 2  0      0 12521240  80152 2823152    0    0     0    32 8097 16832 40  6 54  0  0 2026-09-22 08:36:55
