procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1368888  98544 1566656    0    0    94  1396 2935 5411 26  8 63  3  0 2026-09-22 09:11:32
 0  0      0 1368636  98544 1566624    0    0     0     8  336  562  0  0 100  0  0 2026-09-22 09:11:33
 1  0      0 1384768  98544 1566624    0    0     0     0  621  857  1  3 96  0  0 2026-09-22 09:11:34
 0  0      0 1381408  98544 1566624    0    0     0     0 7028 4744  3  2 94  0  0 2026-09-22 09:11:35
 1  0      0 1374436  98544 1566624    0    0     0     0 1296 1273  4  2 95  0  0 2026-09-22 09:11:36
 0  0      0 1364356  98544 1566624    0    0     0     0 10297 16797  4  3 93  0  0 2026-09-22 09:11:37
 0  0      0 1364356  98544 1566624    0    0     0  3716  622 1004  0  1 97  2  0 2026-09-22 09:11:38
 0  0      0 1362340  98544 1566624    0    0     0   136 2201 3416  1  1 98  0  0 2026-09-22 09:11:39
 3  0      0 1362340  98544 1566624    0    0     0     0  236  379  0  1 99  0  0 2026-09-22 09:11:40
 5  0      0 1327312  98544 1566624    0    0     0     0 15537 14918 13  6 81  0  0 2026-09-22 09:11:41
 4  0      0 1190188  98544 1566628    0    0     0     0 52539 21997 52 24 25  0  0 2026-09-22 09:11:42
 4  0      0 1253204  98544 1566628    0    0     0    44 52274 29970 54 18 28  0  0 2026-09-22 09:11:43
 3  0      0 1333748  98544 1566628    0    0     0     0 54740 23039 55 20 24  0  0 2026-09-22 09:11:44
 3  0      0 1546164  98544 1566628    0    0     0     8 53234 25979 58 19 23  0  0 2026-09-22 09:11:45
 4  0      0 1596060  98544 1566628    0    0     0     8 55503 27822 58 17 25  0  0 2026-09-22 09:11:46
 3  0      0 1589240  98544 1566628    0    0     0     0 52388 27918 55 17 28  0  0 2026-09-22 09:11:47
 3  0      0 1584232  98544 1566628    0    0     0    28 53425 32190 53 20 27  0  0 2026-09-22 09:11:48
 3  0      0 1577804  98544 1566628    0    0     0     0 54218 29300 56 19 24  0  0 2026-09-22 09:11:49
 3  0      0 1572208  98544 1566628    0    0     0     8 54709 26884 53 23 24  0  0 2026-09-22 09:11:50
 4  0      0 1564928  98544 1566628    0    0     0     0 55998 33235 53 22 25  0  0 2026-09-22 09:11:51
 4  0      0 1551576  98544 1566632    0    0     0     0 51931 29372 54 18 28  0  0 2026-09-22 09:11:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 1541384  98544 1566632    0    0     0    12 54217 34497 54 19 27  0  0 2026-09-22 09:11:53
 4  0      0 1531448  98544 1566632    0    0     0     0 52005 36340 51 19 29  0  1 2026-09-22 09:11:54
 3  0      0 1518148  98544 1566632    0    0     0     0 55491 39157 49 23 29  0  0 2026-09-22 09:11:55
 5  0      0 1506724  98544 1566632    0    0     0    12 52386 37547 48 22 29  0  0 2026-09-22 09:11:56
 4  0      0 1497996  98544 1566632    0    0     0     0 52673 35890 49 23 29  0  0 2026-09-22 09:11:57
 1  0      0 1482880  98544 1566732    0    0     0    20 51146 35877 50 21 29  0  0 2026-09-22 09:11:58
 3  0      0 1474344  98544 1566772    0    0     0     0 51773 36465 51 19 30  0  0 2026-09-22 09:11:59
 2  0      0 1466844  98544 1566780    0    0     0     0 51682 37099 53 18 29  0  0 2026-09-22 09:12:00
 1  0      0 1456708  98544 1566792    0    0     0     0 54064 40960 49 20 30  0  0 2026-09-22 09:12:01
 2  0      0 1437652  98544 1566908    0    0     0    48 50737 41285 50 18 32  0  0 2026-09-22 09:12:02
 1  0      0 1430400  98544 1566960    0    0     0    84 51222 36282 46 25 29  0  0 2026-09-22 09:12:03
 2  0      0 1418844  98544 1567088    0    0     0     0 51651 36229 52 19 28  0  0 2026-09-22 09:12:04
 2  0      0 1411524  98544 1567148    0    0     0     0 50138 37298 49 20 31  0  0 2026-09-22 09:12:05
 0  0      0 1403208  98544 1567276    0    0     0     0 52078 39186 46 22 31  0  0 2026-09-22 09:12:06
 2  0      0 1391536  98544 1567332    0    0     0    36 50794 34533 48 23 29  0  0 2026-09-22 09:12:07
 3  0      0 1377964  98544 1567460    0    0     0   156 51407 35660 51 20 29  0  0 2026-09-22 09:12:08
 3  0      0 1369956  98544 1567512    0    0     0     0 52415 39409 49 20 31  0  0 2026-09-22 09:12:09
 3  0      0 1357140  98544 1567640    0    0     0     0 52156 38780 45 25 31  0  0 2026-09-22 09:12:10
