procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2621112  51424 474016    0    0   219   407 2454 2129  6  3 90  1  0 2026-09-22 11:18:07
 0  0      0 2621112  51424 473876    0    0     0     0  296  500  0  1 100  0  0 2026-09-22 11:18:08
 1  0      0 2628912  52576 474324    0    0   112  7464 6015 10081  6  2 68 25  0 2026-09-22 11:18:09
 3  0      0 2621868  53540 479508    0    0     0 23360 12765 20786 15  6 53 26  0 2026-09-22 11:18:10
 1  0      0 2581828  54436 487276    0    0     0 32132 4065 7105 15  3 58 24  0 2026-09-22 11:18:11
 0  0      0 2581604  54468 487276    0    0     0  8036 1712 2035  2  0 97  1  0 2026-09-22 11:18:12
 0  0      0 2581604  54476 487304    0    0     0  1060  343  588  0  1 99  0  0 2026-09-22 11:18:13
 0  0      0 2581604  54488 487296    0    0     0  1068  540  820  0  1 99  1  0 2026-09-22 11:18:14
 0  0      0 2581352  54764 487260    0    0     0  7172  878 1671  1  0 92  8  0 2026-09-22 11:18:15
 1  0      0 2579396  54852 488124    0    0     0  2188 19967 18219 24 10 64  2  0 2026-09-22 11:18:16
 2  0      0 2577628  55272 489776    0    0     0 10220 34618 31396 42 17 35  5  0 2026-09-22 11:18:17
 1  0      0 2575372  55384 491568    0    0     0  3004 35760 30346 45 20 34  2  0 2026-09-22 11:18:18
 4  0      0 2572864  55632 493248    0    0     0 20432 32234 29489 44 16 37  4  0 2026-09-22 11:18:19
13  0      0 2569752  55676 495100    0    0     0  1536 39220 31577 46 20 33  1  0 2026-09-22 11:18:20
 7  0      0 2568272  55732 496992    0    0     0  1964 33349 30013 38 19 42  1  0 2026-09-22 11:18:21
 9  0      0 2567012  55764 498492    0    0     0  1248 32827 29909 42 19 39  1  0 2026-09-22 11:18:22
 9  0      0 2565272  55804 500384    0    0     0  1680 37524 31043 47 18 35  1  0 2026-09-22 11:18:23
 3  0      0 2562892  55840 502176    0    0     0  7128 34344 29602 41 19 40  1  0 2026-09-22 11:18:24
 6  0      0 2560960  55900 503708    0    0     0  9752 31665 29275 38 17 43  2  0 2026-09-22 11:18:25
 8  0      0 2559692  55932 505300    0    0     0  4452 31915 28637 40 18 41  1  0 2026-09-22 11:18:26
 2  0      0 2558168  55968 506868    0    0     0  2276 32883 29313 40 17 42  1  0 2026-09-22 11:18:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
10  0      0 2557412  55988 508344    0    0     0  2268 31996 27549 36 16 48  1  0 2026-09-22 11:18:28
 3  0      0 2555704  56016 510108    0    0     0  2268 35129 29915 43 19 38  0  0 2026-09-22 11:18:29
 8  0      0 2554696  56044 511424    0    0     0  3156 33054 26731 40 19 41  1  0 2026-09-22 11:18:30
10  0      0 2553436  56060 512804    0    0     0   888 31295 26444 36 17 47  0  0 2026-09-22 11:18:31
 3  0      0 2552680  56068 514052    0    0     0   928 30659 26153 33 17 49  1  0 2026-09-22 11:18:32
11  0      0 2550424  56080 515232    0    0     0   964 28727 25896 34 14 51  1  0 2026-09-22 11:18:33
 4  0      0 2548660  56100 516484    0    0     0   896 30445 26274 39 16 45  0  0 2026-09-22 11:18:34
 4  0      0 2546640  56128 517844    0    0     0   968 31060 26541 35 17 47  1  0 2026-09-22 11:18:35
13  0      0 2544688  56156 519372    0    0     0   972 35480 28284 42 18 40  0  0 2026-09-22 11:18:36
 3  0      0 2542424  56192 520696    0    0     0  1036 29705 24917 37 14 48  1  0 2026-09-22 11:18:37
 3  0      0 2540912  56224 521896    0    0     0   904 30302 25612 37 16 46  1  0 2026-09-22 11:18:38
 2  0      0 2538900  56252 523192    0    0     0  2232 32239 24569 38 18 44  1  1 2026-09-22 11:18:39
 5  0      0 2537136  56292 524428    0    0     0   696 30549 24158 34 17 49  1  0 2026-09-22 11:18:40
 4  0      0 2535132  56324 525548    0    0     0  1148 29816 24047 35 16 49  0  0 2026-09-22 11:18:41
 4  0      0 2533620  56356 526600    0    0     0  2132 25342 22795 36 10 54  1  0 2026-09-22 11:18:42
 5  0      0 2531856  56376 527748    0    0     0   868 30776 24409 38 14 47  1  0 2026-09-22 11:18:43
 1  0      0 2530352  56404 528880    0    0     0   916 29630 23429 36 16 47  1  0 2026-09-22 11:18:44
 0  0      0 2528844  56440 530144    0    0     0 12984 31651 24808 40 15 45  1  0 2026-09-22 11:18:45
 3  0      0 2526828  56472 531472    0    0     0  1068 30657 25117 40 16 44  0  0 2026-09-22 11:18:46
 1  0      0 2524812  56508 532668    0    0     0   764 30820 24195 43 12 45  0  0 2026-09-22 11:18:47
 1  0      0 2522792  56532 533924    0    0     0   868 32568 24924 39 18 42  1  0 2026-09-22 11:18:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2521028  56556 535252    0    0     0   816 33698 25268 44 17 39  0  0 2026-09-22 11:18:49
 1  0      0 2519012  56580 536696    0    0     0  2992 33255 25432 42 18 39  1  0 2026-09-22 11:18:50
 6  0      0 2516748  56600 538004    0    0     0   868 33575 25299 45 19 36  0  0 2026-09-22 11:18:51
 2  0      0 2514728  56624 539480    0    0     0   884 34461 25509 46 18 36  1  0 2026-09-22 11:18:52
 3  0      0 2512964  56644 540804    0    0     0  1144 32937 25687 45 18 37  1  0 2026-09-22 11:18:53
 0  0      0 2510464  56684 542128    0    0     0  2804 35068 24629 45 19 35  1  0 2026-09-22 11:18:54
 3  0      0 2506524  56712 543284    0    0     0   844 31751 23237 42 17 41  0  0 2026-09-22 11:18:55
 0  0      0 2505008  56736 544524    0    0     0  1872 31042 23908 42 14 43  1  0 2026-09-22 11:18:56
 1  0      0 2503032  56748 545664    0    0     0   800 34655 25016 45 18 37  0  0 2026-09-22 11:18:57
