procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1034100  98152 1622904    0    0   129  1752 2195 5995 27  7 62  4  0 2026-09-22 08:51:00
 0  0      0 1030068  98152 1622836    0    0     0  1132  833 1471  3  2 95  1  0 2026-09-22 08:51:01
 1  0      0 1050504  98152 1623312    0    0    32 14184 4818 9489  9  3 61 26  0 2026-09-22 08:51:02
 0  1      0 1035412  98152 1632708    0    0     0 25800 12833 24572 23  9 45 24  0 2026-09-22 08:51:03
 1  0      0 1012564  98152 1641836    0    0     0 25064 9001 19342 34  9 39 18  0 2026-09-22 08:51:04
 0  0      0 1052896  98152 1642556    0    0     0  4968 9976 20957 27  8 65  1  0 2026-09-22 08:51:05
 0  0      0 1052896  98152 1642556    0    0     0   404  326  562  0  0 100  1  0 2026-09-22 08:51:06
 0  0      0 1052644  98152 1642772    0    0     0   556 2473 4868  3  1 95  1  0 2026-09-22 08:51:07
 0  0      0 1052644  98152 1642772    0    0     0  7380  868 1705  0  1 91  8  0 2026-09-22 08:51:08
 2  0      0 1052644  98152 1643280    0    0     0   312 6625 14504 12  4 84  1  0 2026-09-22 08:51:09
 8  0      0 1041376  98152 1646636    0    0     0 19984 12148 30942 61 26 11  3  0 2026-09-22 08:51:10
 9  0      0 1018344  98152 1650232    0    0     0  1692 14206 31655 71 29  0  0  0 2026-09-22 08:51:11
11  0      0 1040752  98152 1654124    0    0     0  5680 13697 27283 72 28  0  0  0 2026-09-22 08:51:12
18  0      0 1019736  98152 1657256    0    0     0  1924 13555 25908 70 30  0  0  0 2026-09-22 08:51:13
 9  0      0 1014584  98152 1660676    0    0     0  2248 13624 26792 74 26  0  0  0 2026-09-22 08:51:14
13  0      0 1003864  98152 1663648    0    0     0  1668 13856 25894 68 32  0  0  0 2026-09-22 08:51:15
21  0      0 1000092  98152 1666532    0    0     0  1604 15282 29954 71 30  0  0  0 2026-09-22 08:51:16
 7  0      0 993904  98152 1670200    0    0     0  2576 14827 29422 70 30  0  0  0 2026-09-22 08:51:17
13  0      0 983376  98152 1673392    0    0     0  6092 13222 25869 71 28  0  0  0 2026-09-22 08:51:18
 7  0      0 976852  98152 1676524    0    0     0  1644 12829 26550 75 26  0  0  0 2026-09-22 08:51:19
18  0      0 966436  98152 1680100    0    0     0  3520 12360 25027 70 30  0  0  0 2026-09-22 08:51:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
18  0      0 964308  98152 1683228    0    0     0  1372 14204 27440 74 26  0  0  0 2026-09-22 08:51:21
13  0      0 952968  98152 1686500    0    0     0 33484 13020 25161 71 28  0  1  0 2026-09-22 08:51:22
14  0      0 967652  98152 1689476    0    0     0  8196 13948 25784 74 27  0  0  0 2026-09-22 08:51:23
14  0      0 960120  98152 1692756    0    0     0  1204 14695 28712 70 30  0  0  0 2026-09-22 08:51:24
 8  0      0 950432  98152 1695892    0    0     0  1416 14567 26282 69 31  0  0  0 2026-09-22 08:51:25
17  0      0 944800  98152 1699200    0    0     0  1416 14288 27411 71 29  0  0  0 2026-09-22 08:51:26
12  0      0 938028  98152 1702132    0    0     0  1492 14693 29067 68 32  0  0  0 2026-09-22 08:51:27
10  0      0 931840  98152 1705112    0    0     0  3676 13946 27416 75 25  0  0  0 2026-09-22 08:51:28
14  0      0 922348  98152 1708572    0    0     0  5708 13298 24732 74 27  0  0  0 2026-09-22 08:51:29
19  0      0 941080  98152 1711596    0    0     0  1340 13924 25471 70 30  0  0  0 2026-09-22 08:51:30
17  0      0 933072  98152 1714796    0    0     0  2432 14376 26908 69 31  0  0  0 2026-09-22 08:51:31
19  0      0 923864  98152 1718140    0    0     0  1628 14246 25845 70 30  0  0  0 2026-09-22 08:51:32
10  0      0 912188  98152 1721072    0    0     0  1248 13814 25888 72 28  0  0  0 2026-09-22 08:51:33
10  0      0 907568  98152 1723712    0    0     0  1528 14656 30365 75 26  0  0  0 2026-09-22 08:51:34
12  0      0 901068  98152 1727280    0    0     0  4880 14156 26888 71 29  0  0  0 2026-09-22 08:51:35
 9  0      0 894684  98152 1730888    0    0     0  8788 13450 26597 75 25  0  0  0 2026-09-22 08:51:36
15  0      0 882056  98152 1734100    0    0     0   984 12884 26167 72 27  0  0  0 2026-09-22 08:51:37
 7  0      0 879508  98152 1737060    0    0     0  8664 14837 27422 72 28  0  0  0 2026-09-22 08:51:38
19  0      0 897548  98152 1740296    0    0     0  1220 14094 25340 68 33  0  0  0 2026-09-22 08:51:39
15  0      0 883940  98152 1743724    0    0     0  3572 14829 28771 73 27  0  0  0 2026-09-22 08:51:40
19  0      0 875908  98152 1746916    0    0     0  2228 13423 23621 71 29  0  0  0 2026-09-22 08:51:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
14  0      0 869384  98152 1749932    0    0     0   852 13989 24572 68 32  0  0  0 2026-09-22 08:51:42
12  0      0 860816  98152 1753560    0    0     0  3388 15287 27730 70 30  0  0  0 2026-09-22 08:51:43
10  0      0 855888  98152 1756316    0    0     0   968 13348 26098 68 32  0  0  0 2026-09-22 08:51:44
17  0      0 850596  98152 1759356    0    0     0  1040 13288 25186 72 28  0  0  0 2026-09-22 08:51:45
13  0      0 846536  98152 1762772    0    0     0  2200 14907 29429 71 30  0  0  0 2026-09-22 08:51:46
19  0      0 833824  98152 1765920    0    0     0  1312 14375 26800 71 29  0  0  0 2026-09-22 08:51:47
11  0      0 825228  98152 1769108    0    0     0  7632 14657 28461 76 24  0  0  0 2026-09-22 08:51:48
13  0      0 848464  98152 1772052    0    0     0  1128 15787 29114 69 31  0  0  0 2026-09-22 08:51:49
18  0      0 840736  98152 1774688    0    0     0  1592 14887 29502 74 26  0  0  0 2026-09-22 08:51:50
16  0      0 831356  98152 1777836    0    0     0  3172 13696 25783 74 26  0  0  0 2026-09-22 08:51:51
21  0      0 821600  98152 1780700    0    0     0  2040 13303 25780 73 27  0  0  0 2026-09-22 08:51:52
17  0      0 810540  98152 1784132    0    0     0 62016 12986 25055 74 26  0  0  0 2026-09-22 08:51:53
10  0      0 832220  98152 1786880    0    0     0  8420 15842 28271 72 27  0  0  0 2026-09-22 08:51:54
 9  0      0 810912  98152 1790228    0    0     0  1176 13798 24490 73 27  0  0  0 2026-09-22 08:51:55
10  0      0 799292  98152 1793968    0    0     0  3780 15224 27465 70 30  0  0  1 2026-09-22 08:51:56
11  0      0 791704  98152 1797632    0    0     0  1728 14836 29297 71 29  0  0  0 2026-09-22 08:51:57
15  0      0 784956  98152 1800672    0    0     0  5440 13740 25386 76 24  0  0  0 2026-09-22 08:51:58
19  0      0 778428  98152 1803528    0    0     0  3776 14872 26465 71 30  0  0  0 2026-09-22 08:51:59
15  0      0 772132  98152 1806932    0    0     0  3016 13725 29656 71 29  0  0  0 2026-09-22 08:52:00
14  0      0 769168  98152 1809652    0    0     0   920 15410 30082 73 27  0  0  0 2026-09-22 08:52:01
21  0      0 762000  98152 1812612    0    0     0 10892 14241 27092 69 31  0  0  0 2026-09-22 08:52:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
11  0      0 786004  98152 1815696    0    0     0  1104 12502 24587 77 24  0  0  0 2026-09-22 08:52:03
16  0      0 774084  98152 1819016    0    0     0  3392 14412 27327 73 27  0  0  0 2026-09-22 08:52:04
16  0      0 766328  98152 1821836    0    0     0   924 12454 24180 76 24  0  0  0 2026-09-22 08:52:05
17  0      0 756136  98152 1825148    0    0     0   936 13280 24552 76 24  0  0  0 2026-09-22 08:52:06
14  0      0 743788  98152 1828144    0    0     0  1416 13839 26094 74 27  0  0  0 2026-09-22 08:52:07
12  0      0 739924  98152 1831340    0    0     0   880 14505 29710 69 31  0  0  0 2026-09-22 08:52:08
 9  0      0 732616  98152 1834220    0    0     0  6708 14367 25930 73 28  0  0  0 2026-09-22 08:52:09
