procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3081068  28580 444620    0    0   492  6074 9824 3181 21 14 65  1  0 2026-09-22 10:46:44
 0  0      0 3078960  28580 444704    0    0    12     0  605  947  2  2 96  0  0 2026-09-22 10:46:45
 0  0      0 3078960  28580 444704    0    0     0     0   85   76  0  0 100  0  0 2026-09-22 10:46:46
 0  0      0 3078960  28592 444692    0    0     0   152   40   50  1  0 100  0  0 2026-09-22 10:46:47
 0  0      0 3078960  28592 444704    0    0     0     4   47   47  0  0 100  0  0 2026-09-22 10:46:48
 0  0      0 3077568  28592 444724    0    0     0     0  816  421  1  1 99  0  0 2026-09-22 10:46:49
 0  0      0 3077568  28592 444724    0    0     0     8   44   47  0  0 100  0  0 2026-09-22 10:46:50
 0  0      0 3077568  28592 444476    0    0     0    44  614  398  1  1 99  0  0 2026-09-22 10:46:51
 1  0      0 3077568  28592 444476    0    0     0     0   34   43  0  0 100  0  0 2026-09-22 10:46:52
 3  0      0 3121316  28608 375296    0    0     0   120 25040 6009 26 16 57  0  0 2026-09-22 10:46:53
 3  0      0 3114764  28608 385664    0    0     0     0 47904 13743 45 25 30  0  0 2026-09-22 10:46:54
 3  0      0 3100612  28608 397244    0    0     0  5328 46097 13977 44 22 34  1  0 2026-09-22 10:46:55
 3  0      0 3085900  28608 409184    0    0     0  7356 47689 14019 42 25 32  0  0 2026-09-22 10:46:56
 4  1      0 3070964  28636 422148    0    0     0 14956 43050 13623 43 21 36  0  0 2026-09-22 10:46:57
 3  0      0 3064296  28640 432024    0    0     0 11476 47926 13684 47 24 29  0  0 2026-09-22 10:46:58
 1  0      0 3050472  28640 442520    0    0     0 15096 48590 13350 49 24 27  0  0 2026-09-22 10:46:59
 2  0      0 3040600  28640 452592    0    0     0 14208 43698 14061 40 26 33  0  0 2026-09-22 10:47:00
 4  0      0 3035704  28640 458856    0    0     0 17612 47849 13405 45 28 27  0  0 2026-09-22 10:47:01
 3  1      0 3027252  28668 465984    0    0     0 20280 42766 13497 42 22 35  0  0 2026-09-22 10:47:02
 2  0      0 3013868  28672 474936    0    0     0 20884 47233 12988 46 29 26  0  0 2026-09-22 10:47:03
 3  0      0 3013988  28672 478244    0    0     0 17188 45591 13041 45 27 28  0  0 2026-09-22 10:47:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 3006668  28672 489120    0    0     0 20684 44532 12808 45 25 30  0  0 2026-09-22 10:47:05
 3  0      0 3000036  28672 497840    0    0     0 21932 44658 12130 45 27 28  0  0 2026-09-22 10:47:06
 3  1      0 2997856  28704 503432    0    0     0 28308 46027 12825 41 30 28  1  1 2026-09-22 10:47:07
 1  0      0 2992620  28708 509592    0    0     0 22360 44032 13191 42 28 30  0  0 2026-09-22 10:47:08
 2  0      0 2987524  28708 516120    0    0     0 22660 44986 12555 46 26 28  0  0 2026-09-22 10:47:09
 2  0      0 2983232  28708 520816    0    0     0 18668 44557 12857 46 26 27  0  0 2026-09-22 10:47:10
 1  2      0 2977812  28760 526232    0    0    12 31936 43477 11663 49 27 24  0  0 2026-09-22 10:47:11
 2  0      0 2963564  28800 535244    0    0  2688 18768 41610 11240 50 27 23  0  0 2026-09-22 10:47:12
 2  0      0 2958560  28800 540792    0    0     0 20412 42438 11770 51 21 28  0  0 2026-09-22 10:47:13
 0  0      0 2956216  28800 546872    0    0     0 21596 45303 12230 47 27 26  0  0 2026-09-22 10:47:14
