procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2584488  51088 489492    0    0   671  1544 6822 6025 26  9 62  2  0 2026-09-22 10:46:44
 0  0      0 2583480  51088 489440    0    0     0     0  310  510  0  0 100  0  0 2026-09-22 10:46:45
 1  0      0 2582724  51924 490040    0    0    64  7684 5631 9472  7  4 66 24  0 2026-09-22 10:46:46
 0  1      0 2571132  52784 497440    0    0     0 26056 13357 20931 14  6 55 25  0 2026-09-22 10:46:47
 0  0      0 2529300  53796 507040    0    0     0 30600 3883 8447 17  2 55 27  0 2026-09-22 10:46:48
 0  0      0 2528824  53836 507168    0    0     0  9668 2274 2280  3  1 93  2  0 2026-09-22 10:46:49
 0  0      0 2528824  53844 507168    0    0     0  1064  268  495  0  0 100  1  0 2026-09-22 10:46:50
 0  0      0 2528824  54144 507184    0    0     0  7156 1095 2059  1  1 91  8  0 2026-09-22 10:46:51
 0  0      0 2528824  54148 507184    0    0     0   288  272  471  0  0 99  1  0 2026-09-22 10:46:52
 2  0      0 2527592  54216 508476    0    0     0   800 13292 14059 19  6 74  1  0 2026-09-22 10:46:53
 0  0      0 2524628  54680 511444    0    0     0 11020 28442 29917 41 17 35  6  0 2026-09-22 10:46:54
 5  0      0 2521464  54816 514376    0    0     0  3216 28171 28596 43 15 40  3  0 2026-09-22 10:46:55
 2  2      0 2518564  54960 517396    0    0     0 13208 28747 28465 39 18 40  3  0 2026-09-22 10:46:56
 2  0      0 2514928  55088 520724    0    0     0  8972 32348 30299 41 22 35  2  0 2026-09-22 10:46:57
 0  0      0 2510908  55144 523740    0    0     0  1548 29248 28391 38 20 42  1  0 2026-09-22 10:46:58
 2  0      0 2508020  55232 526812    0    0     0  1652 29315 29189 38 18 44  1  0 2026-09-22 10:46:59
 3  0      0 2506256  55304 530120    0    0     0  1656 32043 30194 44 18 36  1  0 2026-09-22 10:47:00
 1  0      0 2502476  55388 533032    0    0     0  2244 28998 27759 41 17 41  1  0 2026-09-22 10:47:01
 5  0      0 2498440  55532 536460    0    0     0 10584 33580 30266 43 21 34  2  0 2026-09-22 10:47:02
