procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2248916  78512 622080    0    0   129  1223 3482 3996 20  4 74  2  0 2026-09-22 10:24:56
 0  0      0 2247656  78512 622048    0    0     0  1380  471  804  1  0 99  1  0 2026-09-22 10:24:57
 2  1      0 2247656  78572 622312    0    0    16 14000 3968 7804  4  2 68 27  0 2026-09-22 10:24:58
 0  1      0 2241356  78628 629436    0    0     0 14760 14169 21455 16  6 63 15  0 2026-09-22 10:24:59
 1  0      0 2223212  78724 639604    0    0     0 37116 4598 8483 17  3 52 28  0 2026-09-22 10:25:00
 0  0      0 2222288  78728 639772    0    0     0  2928 1742 1952  3  1 95  0  0 2026-09-22 10:25:01
 0  0      0 2220272  78728 639780    0    0     0   276  277  525  0  1 99  1  0 2026-09-22 10:25:02
 0  0      0 2220272  78740 639776    0    0     0  7064 1105 1947  0  1 90  8  0 2026-09-22 10:25:03
 0  0      0 2220272  78744 639796    0    0     0   484  443  719  0  0 99  1  0 2026-09-22 10:25:04
 0  0      0 2220272  78812 640936    0    0     0 10336 11362 14128 16  7 70  8  0 2026-09-22 10:25:05
 2  0      0 2218004  78832 643492    0    0     0  3820 19871 24099 29 12 57  2  0 2026-09-22 10:25:06
 0  0      0 2215232  78840 645900    0    0     0  2524 19725 23937 27 11 59  3  0 2026-09-22 10:25:07
 0  1      0 2211704  78872 648456    0    0     0 10036 20096 24147 29 11 56  3  0 2026-09-22 10:25:08
 0  0      0 2209184  78904 650984    0    0     0 12976 20122 24332 28 11 56  4  0 2026-09-22 10:25:09
 0  0      0 2206664  78912 653368    0    0     0  2048 20053 24273 25 12 62  1  0 2026-09-22 10:25:10
 0  0      0 2203892  78916 655940    0    0     0  1848 20043 23992 24 11 63  2  0 2026-09-22 10:25:11
 0  0      0 2201124  78916 658480    0    0     0  1732 19949 24102 27 13 60  1  0 2026-09-22 10:25:12
 2  0      0 2198352  78920 660984    0    0     0  1776 20283 24650 24 14 61  1  0 2026-09-22 10:25:13
 0  0      0 2195828  78920 663404    0    0     0  1908 19363 23182 24 10 64  2  0 2026-09-22 10:25:14
 3  0      0 2193056  78924 665880    0    0     0 10128 19802 23839 25 11 61  3  0 2026-09-22 10:25:15
 1  0      0 2190788  78928 668292    0    0     0  3540 19815 23475 26 10 62  1  0 2026-09-22 10:25:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2188268  78932 670524    0    0     0  2400 17851 20958 25 10 66  1  0 2026-09-22 10:25:17
 3  0      0 2186252  78932 672436    0    0     0  1156 17589 20565 21  9 69  1  0 2026-09-22 10:25:18
 2  0      0 2183732  78932 674304    0    0     0   968 16806 19512 22  8 69  1  0 2026-09-22 10:25:19
 4  0      0 2181968  78932 676168    0    0     0  4076 16767 19429 24  8 68  1  0 2026-09-22 10:25:20
 3  0      0 2180204  78936 677876    0    0     0   848 16383 18837 19  8 72  1  0 2026-09-22 10:25:21
 1  0      0 2178188  78940 679684    0    0     0 30696 16825 19457 23 11 63  2  0 2026-09-22 10:25:22
 1  0      0 2176168  78952 681604    0    0     0   992 17057 19794 23 10 66  1  0 2026-09-22 10:25:23
 1  0      0 2174656  78964 683336    0    0     0   880 16709 19297 21  8 70  1  0 2026-09-22 10:25:24
