sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |  SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
| 33988  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.001 | 0.040 | 47.852 | 0.004 | 33985 | 0      | 3    | 0   |
| 28626  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.001 | 0.040 | 38.536 | 0.004 | 28626 | 0      | 0    | 0   |
| 5865   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.005 | 0.044 | 29.580 | 0.012 | 5865  | 0      | 0    | 0   |
| 31349  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.016 | 28.948 | 0.004 | 31349 | 0      | 0    | 0   |
| 31380  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.016 | 28.504 | 0.004 | 31380 | 0      | 0    | 0   |
| 345630 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.000 | 0.499 | 28.373 | 0.004 | 950   | 344680 | 0    | 0   |
| 13027  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.012 | 21.752 | 0.004 | 13027 | 0      | 0    | 0   |
| 9963   | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.008 | 18.324 | 0.004 | 9963  | 0      | 0    | 0   |
| 6078   | POST   | /api/livestream/reservation                       | 0.004 | 0.003 | 0.016 | 16.216 | 0.008 | 1398  | 0      | 4680 | 0   |
| 4011   | POST   | /api/register                                     | 0.000 | 0.004 | 0.044 | 14.436 | 0.008 | 4009  | 0      | 1    | 1   |
| 8610   | GET    | /api/livestream                                   | 0.000 | 0.002 | 0.016 | 13.036 | 0.004 | 8610  | 0      | 0    | 0   |
| 4646   | POST   | /api/icon                                         | 0.004 | 0.003 | 0.048 | 13.000 | 0.008 | 4646  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.002 | 0.008 | 9.484  | 0.004 | 4015  | 0      | 2    | 0   |
| 9426   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.016 | 7.748  | 0.004 | 9426  | 0      | 0    | 0   |
| 6316   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.012 | 5.268  | 0.004 | 6316  | 0      | 0    | 0   |
| 2738   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.002 | 0.008 | 4.172  | 0.004 | 2738  | 0      | 0    | 0   |
| 2729   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.008 | 3.624  | 0.004 | 2729  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.588 | 2.588 | 2.588 | 2.588  | 2.588 | 1     | 0      | 0    | 0   |
| 264    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.006 | 0.024 | 1.700  | 0.020 | 264   | 0      | 0    | 0   |
| 301    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.005 | 0.036 | 1.576  | 0.008 | 301   | 0      | 0    | 0   |
| 262    | GET    | ^/api/user/[^/]+/livestream                       | 0.004 | 0.002 | 0.004 | 0.476  | 0.004 | 262   | 0      | 0    | 0   |
| 263    | GET    | ^/api/user/[^/]+/theme                            | 0.004 | 0.002 | 0.008 | 0.432  | 0.004 | 263   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.002 | 0.008 | 0.120  | 0.008 | 62    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000  | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000  | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
