procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3026392  29660 454932    0    0    75   778 9745 2742 22  9 69  0  0 2026-09-22 10:24:56
 0  0      0 3023144  29660 454884    0    0     0     0  578  908  2  2 96  0  0 2026-09-22 10:24:57
 0  0      0 3023144  29660 455016    0    0     0    68   92   83  0  0 100  0  0 2026-09-22 10:24:58
 0  0      0 3023144  29660 455016    0    0     0     8   48   46  0  0 100  0  0 2026-09-22 10:24:59
 0  0      0 3023144  29660 455016    0    0     0     0   45   62  0  0 100  0  0 2026-09-22 10:25:00
 0  0      0 3041464  29672 455040    0    0     0   108  992  472  1  1 99  0  0 2026-09-22 10:25:01
 0  0      0 3041464  29672 455040    0    0     0     0   89  129  1  1 99  0  0 2026-09-22 10:25:02
 1  0      0 3041212  29672 454540    0    0     0    48  602  386  1  0 99  0  0 2026-09-22 10:25:03
 1  0      0 3041212  29672 454540    0    0     0     0   35   51  0  0 100  0  0 2026-09-22 10:25:04
 3  0      0 3144812  29672 375580    0    0     0    56 26773 5926 29 17 54  0  0 2026-09-22 10:25:05
 3  0      0 3130472  29692 386280    0    0     0  4172 51596 11276 54 24 22  0  0 2026-09-22 10:25:06
 3  0      0 3118704  29692 397740    0    0     0  4124 51955 11785 51 28 21  0  0 2026-09-22 10:25:07
 3  0      0 3105516  29692 409372    0    0     0  6704 50941 11794 53 25 22  0  0 2026-09-22 10:25:08
 4  0      0 3097364  29692 419528    0    0     0  8356 51550 11412 55 25 20  0  0 2026-09-22 10:25:09
 1  4      0 3079536  29716 434864    0    0     0 17472 52090 10943 56 24 19  0  1 2026-09-22 10:25:10
 2  0      0 3071936  29720 442116    0    0     0 15296 52093 11038 52 30 17  2  0 2026-09-22 10:25:11
 2  0      0 3060348  29720 451636    0    0     0 10384 52016 10554 54 28 18  0  0 2026-09-22 10:25:12
 2  0      0 3045824  29740 466248    0    0     0 15032 51698 10203 53 30 17  0  0 2026-09-22 10:25:13
