procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3237448  28640 351980    0    0   202  1246 2076  689  5  3 91  0  0 2026-09-22 11:15:34
 0  0      0 3234928  28640 351932    0    0     0     8  592  948  3  2 96  0  0 2026-09-22 11:15:35
 0  0      0 3234928  28640 351932    0    0     0     0   78   68  1  0 100  0  0 2026-09-22 11:15:36
 0  0      0 3234928  28640 351932    0    0     0     4   34   49  0  0 100  0  0 2026-09-22 11:15:37
 0  0      0 3234928  28640 351928    0    0     0     0   32   38  0  0 100  0  0 2026-09-22 11:15:38
 0  0      0 3233696  28640 351948    0    0     0     0  995  484  0  1 99  0  0 2026-09-22 11:15:39
 0  0      0 3233696  28652 351968    0    0     0   136   46   57  0  0 99  0  0 2026-09-22 11:15:40
 0  0      0 3232940  28652 352020    0    0     0    68  683  406  0  0 99  0  0 2026-09-22 11:15:41
 0  0      0 3232940  28652 352044    0    0     0     0   29   36  1  0 100  0  0 2026-09-22 11:15:42
 2  0      0 3229820  28664 360312    0    0     0    60 20392 6017 18 12 70  0  0 2026-09-22 11:15:43
 2  0      0 3211592  28664 371736    0    0     0   720 47160 14429 43 22 35  0  0 2026-09-22 11:15:44
 2  0      0 3189196  28688 384100    0    0     0 13732 49743 14211 42 27 31  0  0 2026-09-22 11:15:45
 2  0      0 3168432  28688 397868    0    0     0  8252 48568 15125 45 23 32  0  0 2026-09-22 11:15:46
 2  0      0 3148860  28688 411232    0    0     0  8044 47410 14510 45 22 33  0  0 2026-09-22 11:15:47
 2  0      0 3135020  28688 421308    0    0     0 11504 47172 13965 45 25 30  0  0 2026-09-22 11:15:48
 2  0      0 3122540  28688 430376    0    0     0 12540 48085 13631 49 21 30  0  0 2026-09-22 11:15:49
 2  0      0 3106580  28716 443248    0    0     0 25304 48746 14363 43 28 28  1  0 2026-09-22 11:15:50
 4  0      0 3093748  28716 452056    0    0     0 15828 48666 13552 44 28 28  0  0 2026-09-22 11:15:51
 2  0      0 3083452  28716 462244    0    0     0 16880 47690 13637 46 26 29  0  0 2026-09-22 11:15:52
 3  0      0 3071388  28716 470652    0    0     0 19444 46978 13365 42 29 29  1  0 2026-09-22 11:15:53
 3  0      0 3066240  28716 476792    0    0     0 19404 48210 13291 48 27 26  0  0 2026-09-22 11:15:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 3054756  28752 486864    0    0     0 43148 47288 13310 45 29 25  0  0 2026-09-22 11:15:55
 3  0      0 3040448  28752 498296    0    0     0 22756 48913 12673 47 28 25  0  0 2026-09-22 11:15:56
 4  0      0 3020208  28752 506496    0    0     0 19608 47822 12298 45 29 26  0  1 2026-09-22 11:15:57
 3  0      0 3012884  28752 511692    0    0     0 20180 46867 11785 45 27 27  1  0 2026-09-22 11:15:58
 3  0      0 2998588  28752 519612    0    0     0 23064 47235 12820 46 29 24  0  0 2026-09-22 11:15:59
 3  0      0 2989516  28788 525516    0    0     0 70156 46920 11534 51 28 20  2  0 2026-09-22 11:16:00
 3  0      0 2986548  28788 525352    0    0     0 19444 46253 11785 53 25 22  0  0 2026-09-22 11:16:01
 2  0      0 2978052  28788 536728    0    0     0 17128 44507 12616 51 21 28  0  0 2026-09-22 11:16:02
 3  0      0 2966340  28788 542896    0    0     0 20188 46900 11902 49 27 24  0  0 2026-09-22 11:16:03
 3  0      0 2957212  28788 548532    0    0     0 21720 46313 11734 47 30 24  0  0 2026-09-22 11:16:04
 4  0      0 2952400  28824 554328    0    0     0 41728 46492 11378 47 29 23  1  0 2026-09-22 11:16:05
 4  0      0 2944716  28824 557800    0    0     0 23748 43760 11136 48 27 26  0  0 2026-09-22 11:16:06
 3  0      0 2940636  28824 561280    0    0     0 24388 45321 11423 50 27 23  0  0 2026-09-22 11:16:07
 4  0      0 2931756  28824 568744    0    0     0 21068 45281 12266 52 22 26  0  0 2026-09-22 11:16:08
 4  0      0 2926600  28824 575220    0    0     0 23496 46370 10517 50 28 22  0  0 2026-09-22 11:16:09
 3  0      0 2918704  28860 580828    0    0     0 38780 43916 11621 46 28 25  1  0 2026-09-22 11:16:10
 4  0      0 2910756  28860 589136    0    0     0 18888 45214 11695 49 27 23  0  0 2026-09-22 11:16:11
 1  0      0 2901804  28860 593356    0    0     0 25776 45832 10951 47 31 22  1  0 2026-09-22 11:16:12
 2  0      0 2898704  28860 598744    0    0     0 15232 47217 11773 52 23 25  0  0 2026-09-22 11:16:13
 2  0      0 2885024  28860 606832    0    0     0 26988 46689 11372 51 26 23  0  0 2026-09-22 11:16:14
 3  0      0 2879384  28896 614856    0    0     0 31432 44150 10940 50 25 25  1  0 2026-09-22 11:16:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 2874164  28896 618892    0    0     0 26244 44828 15115 35 28 37  0  0 2026-09-22 11:16:16
