procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12962148  97272 2574908    0    0     9    74  164  398 13  2 84  0  0 2026-09-22 11:15:34
 1  0      0 12931248  97272 2571140    0    0     0     0 2524 2571  2  1 97  0  0 2026-09-22 11:15:35
 0  0      0 12928224  97272 2571148    0    0     0     0  168  196  0  0 100  0  0 2026-09-22 11:15:36
 0  0      0 12928224  97272 2571148    0    0     0     0   25   27  0  0 100  0  0 2026-09-22 11:15:37
 0  0      0 12927216  97272 2571148    0    0     0     0 2169 2912  1  0 99  0  0 2026-09-22 11:15:38
 0  0      0 12927216  97272 2571148    0    0     0  1696  470  510  0  0 100  0  0 2026-09-22 11:15:39
 0  0      0 12925256  97272 2571148    0    0     0     4 1230 1688  0  0 100  0  0 2026-09-22 11:15:40
 0  0      0 12925256  97272 2571148    0    0     0     8   57   41  0  0 100  0  0 2026-09-22 11:15:41
 0  0      0 12925256  97272 2571148    0    0     0     0  450  628  0  0 100  0  0 2026-09-22 11:15:42
 7  0      0 12856148  97272 2571072    0    0     0    40 72175 63894 43  6 51  0  0 2026-09-22 11:15:43
 4  0      0 12823052  97272 2571096    0    0     0    48 82395 70810 51  9 40  0  0 2026-09-22 11:15:44
 4  0      0 12782476  97272 2571272    0    0     0     0 82294 69300 53  9 37  0  0 2026-09-22 11:15:45
 4  0      0 12755732  97272 2571664    0    0     0     4 82184 69254 54  7 39  0  0 2026-09-22 11:15:46
 7  0      0 12707972  97272 2572108    0    0     0     0 80891 66133 54  8 38  0  0 2026-09-22 11:15:47
 6  0      0 12678920  97272 2572408    0    0     0   128 84383 71587 54  9 37  0  0 2026-09-22 11:15:48
 8  0      0 12647644  97272 2572596    0    0     0    28 85907 70723 54  8 38  0  0 2026-09-22 11:15:49
 3  0      0 12631628  97272 2572776    0    0     0     0 82613 69789 55  8 37  0  0 2026-09-22 11:15:50
 2  0      0 12610768  97272 2572968    0    0     0     0 81107 66163 56  8 36  0  0 2026-09-22 11:15:51
 5  0      0 12594096  97272 2573072    0    0     0     4 83582 73034 52  8 41  0  0 2026-09-22 11:15:52
 4  0      0 12578808  97272 2573176    0    0     0     0 79303 66534 55  7 38  0  0 2026-09-22 11:15:53
 1  0      0 12557560  97272 2573396    0    0     0    20 83283 71283 53  7 40  0  0 2026-09-22 11:15:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 12550672  97272 2573452    0    0     0     0 82761 72832 51  6 43  0  0 2026-09-22 11:15:55
 3  0      0 12520348  97272 2573684    0    0     0     0 82285 68634 55  7 38  0  0 2026-09-22 11:15:56
 3  0      0 12504256  97272 2573900    0    0     0     0 80343 67564 54  8 38  0  0 2026-09-22 11:15:57
 8  0      0 12498208  97272 2574168    0    0     0     4 79930 66514 54  9 37  0  0 2026-09-22 11:15:58
 5  0      0 12473864  97272 2574264    0    0     0    20 81890 69439 52  9 39  0  0 2026-09-22 11:15:59
 1  0      0 12472128  97272 2574532    0    0     0     0 79655 66101 54  7 38  0  0 2026-09-22 11:16:00
 8  0      0 12440680  97272 2574624    0    0     0     0 80492 63782 54  8 38  0  0 2026-09-22 11:16:01
 4  0      0 12431852  97272 2574856    0    0     0     0 76582 62086 56  7 36  0  0 2026-09-22 11:16:02
 8  0      0 12410696  97272 2575000    0    0     0     0 80166 63073 58  8 34  0  0 2026-09-22 11:16:03
 8  0      0 12402440  97280 2575148    0    0     0    44 79952 69910 49  9 42  0  0 2026-09-22 11:16:04
 3  0      0 12388584  97280 2575224    0    0     0    12 75066 57737 59  8 33  0  0 2026-09-22 11:16:05
 8  0      0 12384412  97280 2575404    0    0     0     0 79233 75171 53  9 38  0  0 2026-09-22 11:16:06
 8  0      0 12382568  97280 2575552    0    0     0     0 77841 62211 58  8 33  0  0 2026-09-22 11:16:07
 7  0      0 12367776  97280 2575668    0    0     0     0 78339 62317 57 10 33  0  0 2026-09-22 11:16:08
 4  0      0 12367276  97280 2575856    0    0     0    36 78531 66359 55  7 38  0  0 2026-09-22 11:16:09
 2  0      0 12352244  97280 2576064    0    0     0     8 77412 58843 60  8 32  0  0 2026-09-22 11:16:10
