sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |  SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
| 23441  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.044 | 30.384 | 0.004 | 23440 | 0      | 1    | 0   |
| 471949 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.000 | 0.016 | 28.848 | 0.004 | 1260  | 470689 | 0    | 0   |
| 19894  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.072 | 24.276 | 0.004 | 19894 | 0      | 0    | 0   |
| 3673   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.006 | 0.024 | 23.752 | 0.016 | 3673  | 0      | 0    | 0   |
| 12768  | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.016 | 22.060 | 0.004 | 12768 | 0      | 0    | 0   |
| 21694  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.012 | 16.620 | 0.004 | 21694 | 0      | 0    | 0   |
| 21727  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.008 | 16.028 | 0.004 | 21727 | 0      | 0    | 0   |
| 12402  | GET    | /api/livestream                                   | 0.000 | 0.001 | 0.008 | 15.200 | 0.004 | 12402 | 0      | 0    | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.056 | 15.032 | 0.008 | 4009  | 0      | 1    | 1   |
| 8794   | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.040 | 13.916 | 0.004 | 8794  | 0      | 0    | 0   |
| 4970   | POST   | /api/icon                                         | 0.000 | 0.003 | 0.048 | 12.512 | 0.004 | 4970  | 0      | 0    | 0   |
| 4690   | POST   | /api/livestream/reservation                       | 0.000 | 0.002 | 0.016 | 11.192 | 0.008 | 721   | 0      | 3969 | 0   |
| 4017   | POST   | /api/login                                        | 0.000 | 0.002 | 0.008 | 9.332  | 0.004 | 4015  | 0      | 2    | 0   |
| 9632   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.016 | 5.584  | 0.004 | 9632  | 0      | 0    | 0   |
| 6223   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.004 | 3.500  | 0.004 | 6223  | 0      | 0    | 0   |
| 356    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.040 | 2.788  | 0.032 | 356   | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.744 | 2.744 | 2.744 | 2.744  | 2.744 | 1     | 0      | 0    | 0   |
| 1816   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.001 | 0.008 | 2.444  | 0.004 | 1816  | 0      | 0    | 0   |
| 1809   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.012 | 2.240  | 0.004 | 1809  | 0      | 0    | 0   |
| 191    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.012 | 1.076  | 0.012 | 191   | 0      | 0    | 0   |
| 354    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.008 | 0.608  | 0.004 | 354   | 0      | 0    | 0   |
| 355    | GET    | ^/api/user/[^/]+/theme                            | 0.004 | 0.002 | 0.004 | 0.596  | 0.004 | 355   | 0      | 0    | 0   |
| 40     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.003 | 0.008 | 0.112  | 0.008 | 40    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000  | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000  | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
