procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12968380  95832 2564328    0    0    29   230  489  510  9  1 89  0  0 2026-09-22 09:08:10
 0  0      0 12944244  95832 2563996    0    0     0     0 2485 2445  2  1 97  0  0 2026-09-22 09:08:11
 0  0      0 12944244  95836 2563996    0    0     0    92   49   56  0  0 100  0  0 2026-09-22 09:08:12
 0  0      0 12944244  95836 2563996    0    0     0     0   41   50  0  0 100  0  0 2026-09-22 09:08:13
 1  0      0 12943012  95836 2563996    0    0     0  1576 1849 2422  0  0 99  0  0 2026-09-22 09:08:14
 0  0      0 12941500  95836 2563996    0    0     0     0  740  947  0  0 100  0  0 2026-09-22 09:08:15
 0  0      0 12941500  95836 2563996    0    0     0     0   38   41  0  0 100  0  0 2026-09-22 09:08:16
 0  0      0 12938980  95836 2563996    0    0     0    76 1231 1675  0  0 100  0  0 2026-09-22 09:08:17
 0  0      0 12938476  95836 2563996    0    0     0     0   45   38  0  0 100  0  0 2026-09-22 09:08:18
 2  0      0 12906032  95836 2564000    0    0     0     0 23672 26728 12  2 87  0  0 2026-09-22 09:08:19
 5  0      0 12876536  95836 2563912    0    0     0     0 58734 58221 34  4 62  0  0 2026-09-22 09:08:20
 4  0      0 12853072  95836 2563968    0    0     0     0 55722 55927 33  5 63  0  0 2026-09-22 09:08:21
 3  0      0 12829328  95836 2564292    0    0     0     0 55232 54679 34  5 61  0  0 2026-09-22 09:08:22
 1  0      0 12809840  95836 2564540    0    0     0    16 57147 56989 35  4 60  0  0 2026-09-22 09:08:23
 2  0      0 12794052  95836 2564604    0    0     0    56 56911 56199 35  5 60  0  0 2026-09-22 09:08:24
 3  0      0 12780276  95836 2564688    0    0     0     0 56469 55665 37  5 58  0  0 2026-09-22 09:08:25
 5  0      0 12775544  95836 2564708    0    0     0     0 53300 52421 35  4 62  0  0 2026-09-22 09:08:26
 2  0      0 12766052  95836 2564720    0    0     0     0 56037 53345 38  6 57  0  0 2026-09-22 09:08:27
 1  0      0 12761040  95840 2564760    0    0     0    24 54695 52429 38  4 58  0  0 2026-09-22 09:08:28
 1  0      0 12758652  95840 2564780    0    0     0   140 52160 50933 36  4 60  0  0 2026-09-22 09:08:29
 8  0      0 12758400  95840 2564788    0    0     0     0 57415 55300 35  5 60  0  0 2026-09-22 09:08:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 12757140  95840 2564796    0    0     0     0 58072 56650 36  4 60  0  0 2026-09-22 09:08:31
 3  0      0 12740504  95840 2564804    0    0     0     0 57188 54482 38  6 56  0  0 2026-09-22 09:08:32
 2  0      0 12737228  95844 2564812    0    0     0    24 57012 54545 38  5 57  0  0 2026-09-22 09:08:33
 2  0      0 12735492  95844 2564852    0    0     0    48 56755 53730 36  6 58  0  0 2026-09-22 09:08:34
 2  0      0 12730004  95844 2564860    0    0     0     0 56115 52266 37  6 57  0  0 2026-09-22 09:08:35
 4  0      0 12729500  95844 2564868    0    0     0     0 56909 53018 35  5 61  0  0 2026-09-22 09:08:36
 7  0      0 12722024  95844 2564876    0    0     0     0 57443 51419 38  5 58  0  0 2026-09-22 09:08:37
 8  0      0 12714372  95844 2564888    0    0     0    32 58465 52191 38  5 58  0  0 2026-09-22 09:08:38
 5  0      0 12710340  95844 2564896    0    0     0    48 57858 52357 33  4 63  0  0 2026-09-22 09:08:39
 2  0      0 12709864  95844 2564904    0    0     0     0 56060 51300 35  5 60  0  0 2026-09-22 09:08:40
 8  0      0 12702580  95844 2564908    0    0     0     0 56669 50968 39  6 55  0  0 2026-09-22 09:08:41
 3  0      0 12701852  95844 2564912    0    0     0     0 57668 51776 39  6 55  0  0 2026-09-22 09:08:42
 4  0      0 12700144  95844 2564924    0    0     0    24 58359 52797 38  5 57  0  0 2026-09-22 09:08:43
 2  0      0 12698632  95844 2564932    0    0     0     0 59085 53593 37  5 59  0  0 2026-09-22 09:08:44
 2  0      0 12689584  95844 2564944    0    0     0    52 58732 52999 40  6 54  0  0 2026-09-22 09:08:45
