procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1391292  98544 1566556    0    0    99  1477 2637 5378 26  8 63  3  0 2026-09-22 09:08:10
 0  0      0 1390032  98544 1566496    0    0     0     0  471  752  1  1 98  0  0 2026-09-22 09:08:11
 0  0      0 1373652  98544 1566496    0    0     0     0 4711 3625  3  2 96  0  0 2026-09-22 09:08:12
 0  0      0 1372532  98544 1566496    0    0     0     0 2335 1900  3  2 95  0  0 2026-09-22 09:08:13
 0  0      0 1372532  98544 1566496    0    0     0     8 4921 7464  6  2 93  0  0 2026-09-22 09:08:14
 0  0      0 1372532  98544 1566496    0    0     0    48 6158 10137  1  2 98  0  0 2026-09-22 09:08:15
 0  0      0 1372532  98544 1566496    0    0     0     8  249  426  0  0 100  0  0 2026-09-22 09:08:16
 0  0      0 1372532  98544 1566496    0    0     0     0 2179 3339  1  2 98  0  0 2026-09-22 09:08:17
 1  0      0 1372532  98544 1566496    0    0     0     0  234  414  0  0 100  0  0 2026-09-22 09:08:18
 3  0      0 1337760  98544 1566500    0    0     0     0 24863 25722 15 11 74  0  0 2026-09-22 09:08:19
 4  0      0 1185192  98544 1566500    0    0     0     8 53209 25885 52 25 23  0  0 2026-09-22 09:08:20
 4  0      0 1212960  98544 1566500    0    0     0    24 52582 28094 56 20 24  0  0 2026-09-22 09:08:21
 3  0      0 1333056  98544 1566500    0    0     0     0 50741 27186 54 19 27  0  0 2026-09-22 09:08:22
 4  0      0 1431664  98544 1566500    0    0     0     0 53762 30380 52 22 26  0  0 2026-09-22 09:08:23
 3  0      0 1598400  98544 1566500    0    0     0     8 50753 29070 54 19 27  0  0 2026-09-22 09:08:24
 4  0      0 1593980  98544 1566500    0    0     0     0 52287 32307 54 21 25  0  0 2026-09-22 09:08:25
 5  0      0 1588500  98544 1566500    0    0     0    36 50125 35932 49 20 30  0  0 2026-09-22 09:08:26
 5  0      0 1573584  98544 1566500    0    0     0     0 51246 31733 54 21 26  0  0 2026-09-22 09:08:27
 4  0      0 1560628  98544 1566500    0    0     0     0 50977 33681 53 20 27  0  0 2026-09-22 09:08:28
 4  0      0 1550756  98544 1566500    0    0     0     0 48260 32738 53 17 30  0  0 2026-09-22 09:08:29
 3  0      0 1537760  98544 1566504    0    0     0     0 52074 30967 51 22 27  0  0 2026-09-22 09:08:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 1528188  98544 1566504    0    0     0    12 51357 30221 51 20 29  0  0 2026-09-22 09:08:31
 3  0      0 1516364  98544 1566504    0    0     0    12 50617 28470 55 20 25  0  1 2026-09-22 09:08:32
 3  0      0 1508832  98544 1566504    0    0     0     0 51190 32923 56 18 26  0  0 2026-09-22 09:08:33
 3  0      0 1493460  98544 1566504    0    0     0     0 50283 34717 50 21 29  0  0 2026-09-22 09:08:34
 4  0      0 1482876  98544 1566504    0    0     0  1180 49291 33802 50 19 31  0  0 2026-09-22 09:08:35
 3  0      0 1481368  98544 1566504    0    0     0    28 51520 42009 48 19 33  0  0 2026-09-22 09:08:36
 3  0      0 1466260  98544 1566504    0    0     0     0 46476 30840 52 18 30  0  0 2026-09-22 09:08:37
 4  0      0 1451888  98544 1566504    0    0     0     8 50341 37046 51 18 30  0  0 2026-09-22 09:08:38
 4  0      0 1445892  98544 1566508    0    0     0     8 50721 40630 46 22 32  0  0 2026-09-22 09:08:39
 3  1      0 1435616  98544 1566468    0    0     0   828 49067 38651 49 18 32  1  0 2026-09-22 09:08:40
 2  0      0 1426540  98544 1566468    0    0     0     0 49987 39335 50 17 34  0  0 2026-09-22 09:08:41
 3  0      0 1415196  98544 1566468    0    0     0     0 47794 33507 48 19 33  0  0 2026-09-22 09:08:42
 3  0      0 1406880  98544 1566468    0    0     0     0 49820 35933 51 17 32  0  0 2026-09-22 09:08:43
 2  0      0 1400588  98544 1566468    0    0     0    12 50622 39077 52 15 33  0  0 2026-09-22 09:08:44
 3  0      0 1383060  98544 1566468    0    0     0    36 47434 30783 53 17 29  0  0 2026-09-22 09:08:45
 0  0      0 1370316  98544 1566476    0    0     0     0 49771 38718 51 19 30  0  0 2026-09-22 09:08:46
 2  0      0 1361240  98544 1566476    0    0     0     0 49565 36743 46 20 34  0  0 2026-09-22 09:08:47
 1  0      0 1350272  98544 1566476    0    0     0     0 49632 37401 48 19 32  0  0 2026-09-22 09:08:48
 1  0      0 1338680  98544 1566476    0    0     0     0 50605 38410 45 22 34  0  0 2026-09-22 09:08:49
 2  0      0 1329604  98544 1566460    0    0     0    12 47597 41819 43 20 37  0  0 2026-09-22 09:08:50
 0  0      0 1329600  98544 1566460    0    0     0    16 50949 43986 43 20 38  0  0 2026-09-22 09:08:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
