procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 3042508  14336 323520    0    0  8582   693 1047 1960 12 21 61  5  1 2026-09-22 09:56:34
 1  0      0 3042508  14336 323604    0    0     0     0  322  529  0  0 100  0  0 2026-09-22 09:56:35
 2  1      0 3039232  15792 324052    0    0   160 13356 6357 10864  6  4 63 28  0 2026-09-22 09:56:36
 3  0      0 3003952  17012 332340    0    0     0 20972 12081 19370 13  4 61 21  0 2026-09-22 09:56:37
 2  0      0 2969608  18392 341576    0    0   128 34044 4093 6997 16  3 58 24  0 2026-09-22 09:56:38
 1  0      0 2969608  18400 341728    0    0     0    68 1407 1734  1  0 99  0  0 2026-09-22 09:56:39
 1  0      0 2969608  18400 341736    0    0     0  4752  549  832  0  0 98  2  0 2026-09-22 09:56:40
 2  0      0 2969608  18712 341672    0    0     0  6412 1235 2059  1  0 92  7  0 2026-09-22 09:56:41
 1  0      0 2969608  18760 341772    0    0     0   628  304  557  0  0 99  1  0 2026-09-22 09:56:42
 6  3      0 2967212  19152 343056    0    0     0  8648 11682 13958 16  6 73  5  0 2026-09-22 09:56:43
 7  0      0 2932212  19404 345524    0    0     0  3192 19526 22421 29 12 57  2  0 2026-09-22 09:56:44
 9  0      0 2929944  19532 348036    0    0     0  2552 19418 22348 31 11 56  2  0 2026-09-22 09:56:45
 9  0      0 2926668  19716 350604    0    0     0 11164 19617 22304 35 11 50  3  0 2026-09-22 09:56:46
 1  0      0 2924904  19796 353156    0    0     0  1236 19593 22300 33 12 55  1  0 2026-09-22 09:56:47
 2  0      0 2921880  19932 355684    0    0     0  9816 19552 22215 31 12 55  3  0 2026-09-22 09:56:48
 2  0      0 2919864  19972 358272    0    0     0   972 20316 22805 32 13 54  1  0 2026-09-22 09:56:49
 6  0      0 2917844  20020 360832    0    0     0  1288 20341 23073 34 12 53  1  0 2026-09-22 09:56:50
 1  0      0 2916332  20052 363440    0    0     0   980 19507 21724 31 11 57  1  0 2026-09-22 09:56:51
 6  0      0 2913812  20108 365948    0    0     0  1060 19678 22246 33 12 54  1  0 2026-09-22 09:56:52
 0  0      0 2910536  20180 368500    0    0     0  1136 19213 22010 30 14 55  1  0 2026-09-22 09:56:53
 0  0      0 2906752  20212 371064    0    0     0  1940 19650 22129 29 14 56  0  0 2026-09-22 09:56:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2912108  20280 373412    0    0     0   988 18405 20404 29 13 57  1  0 2026-09-22 09:56:55
 3  0      0 2908508  20360 375656    0    0     0  1640 18761 20935 28 12 59  1  0 2026-09-22 09:56:56
 3  0      0 2905280  20408 377732    0    0     0  1184 17519 19287 27  8 64  1  0 2026-09-22 09:56:57
 0  0      0 2902256  20500 379468    0    0     0  8512 17000 18401 25 10 63  2  0 2026-09-22 09:56:58
 6  0      0 2897720  20548 381508    0    0     0  3184 18133 19328 24 11 63  1  0 2026-09-22 09:56:59
 3  0      0 2895704  20596 383444    0    0     0 34928 16984 18527 28 11 59  3  0 2026-09-22 09:57:00
 0  0      0 2893188  20628 385468    0    0     0  1788 17053 18447 29  8 63  1  0 2026-09-22 09:57:01
 8  0      0 2890412  20668 387388    0    0     8   860 17482 19329 28 11 61  0  0 2026-09-22 09:57:02
 2  0      0 2888896  20708 389268    0    0     0  1844 16919 18162 27  8 64  1  0 2026-09-22 09:57:03
 0  0      0 2886624  20740 391216    0    0     0   840 17106 18681 26 10 64  1  0 2026-09-22 09:57:04
 0  0      0 2884352  20764 393164    0    0     0   772 17199 18848 28 11 61  1  0 2026-09-22 09:57:05
 0  0      0 2881580  20796 395092    0    0     0  2112 16613 18023 26 10 64  1  0 2026-09-22 09:57:06
 0  0      0 2879312  20828 396900    0    0     0   788 16540 17899 26 10 63  1  0 2026-09-22 09:57:07
 1  0      0 2877296  20868 398888    0    0     0   828 16973 18461 25  9 65  1  0 2026-09-22 09:57:08
 0  0      0 2874776  20900 400684    0    0     0  1740 15771 16942 22 12 65  1  0 2026-09-22 09:57:09
 0  0      0 2872760  20924 402464    0    0     0   760 16180 17724 24 10 65  1  0 2026-09-22 09:57:10
 2  0      0 2870744  20956 404240    0    0     0   768 15876 17201 25  7 67  1  0 2026-09-22 09:57:11
 3  0      0 2868728  20980 406104    0    0     0   712 16115 17431 25 11 64  0  0 2026-09-22 09:57:12
 1  0      0 2866460  21004 407864    0    0     0   740 16130 17708 27  8 64  1  0 2026-09-22 09:57:13
 1  0      0 2864444  21044 409604    0    0     0   796 15675 17031 27  8 64  1  0 2026-09-22 09:57:14
 1  0      0 2862176  21068 411668    0    0     0   752 17536 19249 30 10 60  0  0 2026-09-22 09:57:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2860160  21100 413684    0    0     0   816 17666 19356 32  7 60  1  0 2026-09-22 09:57:16
 0  0      0 2857136  21140 415640    0    0     0  1812 17450 19029 33 11 55  0  0 2026-09-22 09:57:17
 0  0      0 2854868  21172 417504    0    0     0   784 17113 18872 28 10 61  1  0 2026-09-22 09:57:18
 1  0      0 2852852  21204 419344    0    0     0   740 17405 19064 34 10 56  0  0 2026-09-22 09:57:19
 5  0      0 2850080  21236 421484    0    0     0   744 17974 19660 33 11 55  1  0 2026-09-22 09:57:20
 0  0      0 2847812  21260 423440    0    0     0   848 17910 19363 32 12 56  0  0 2026-09-22 09:57:21
 0  0      0 2845796  21284 425312    0    0     0   740 17630 19220 29 10 62  0  0 2026-09-22 09:57:22
 0  0      0 2843780  21308 427236    0    0     0   740 16915 18368 33 10 58  1  0 2026-09-22 09:57:23
 0  0      0 2841260  21340 429204    0    0     0   744 17669 19128 35 12 53  0  0 2026-09-22 09:57:24
 1  0      0 2839244  21372 431236    0    0     0   748 17065 18274 35  7 57  1  0 2026-09-22 09:57:25
 3  0      0 2837228  21404 433164    0    0     0   748 17242 18610 34 10 55  0  0 2026-09-22 09:57:26
 3  0      0 2835212  21436 435168    0    0     0   776 17609 19491 33 10 57  1  0 2026-09-22 09:57:27
 1  0      0 2833196  21468 436920    0    0     0   732 16791 18054 33  9 58  1  0 2026-09-22 09:57:28
