procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1525280  97572 1279420    0    0   274  1143 1287 3444 17  4 75  5  0 2026-09-22 08:29:09
 0  0      0 1521096  97572 1279320    0    0     0     0  789 1356  3  2 96  0  0 2026-09-22 08:29:10
 0  1      0 1521096  97596 1256964    0    0     0  7728 4498 8855  3  2 66 29  0 2026-09-22 08:29:11
 0  1      0 1521096  97632 1246620    0    0    80  8356 6274 12256  6  2 47 45  0 2026-09-22 08:29:12
 0  1      0 1521096  97652 1246860    0    0     0  8848 6431 12522  2  2 48 49  0 2026-09-22 08:29:13
 0  1      0 1521096  97684 1247140    0    0     0  8800 6396 12542  2  4 47 48  0 2026-09-22 08:29:14
 0  1      0 1521096  97684 1247392    0    0     0  8636 6345 12537  2  1 48 50  0 2026-09-22 08:29:15
 0  1      0 1521096  97720 1247684    0    0     0  8448 6361 12624  3  2 47 48  0 2026-09-22 08:29:16
 0  1      0 1521096  97732 1247976    0    0     0 10260 6463 12865  2  3 46 49  0 2026-09-22 08:29:17
 1  1      0 1521096  97740 1248252    0    0     0  8356 6370 12647  2  1 48 49  0 2026-09-22 08:29:18
 1  1      0 1521096  97776 1248524    0    0     0  8056 6328 12567  2  1 49 48  0 2026-09-22 08:29:19
 3  0      0 1521096  97784 1248844    0    0     0  8096 6340 12537  3  2 47 48  0 2026-09-22 08:29:20
 1  1      0 1521096  97796 1249176    0    0     0  7940 6370 12480  2  3 48 48  0 2026-09-22 08:29:21
 1  1      0 1521096  97808 1249428    0    0     0  7836 6378 12621  2  2 48 48  0 2026-09-22 08:29:22
 1  1      0 1521096  97816 1249764    0    0     0  7724 6356 12545  3  2 48 48  0 2026-09-22 08:29:23
 1  1      0 1500040  97836 1267008    0    0     0 22844 6016 12208  9  5 38 49  0 2026-09-22 08:29:24
 1  2      0 1484164  97848 1280004    0    0     0 21432 6391 12653  9  4 36 52  0 2026-09-22 08:29:25
 6  0      0 1436032  97860 1302076    0    0     0 30204 8326 18257 25  9 20 47  0 2026-09-22 08:29:26
