procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12956316  96720 2571404    0    0    11    90  613  453 12  2 86  0  0 2026-09-22 10:39:19
 0  0      0 12934168  96720 2569120    0    0     0    16 2662 2666  1  2 97  0  0 2026-09-22 10:39:20
 0  0      0 12934168  96720 2569120    0    0     0     0   43   58  0  0 100  0  0 2026-09-22 10:39:21
 0  0      0 12934168  96720 2569120    0    0     0    12   41   51  0  0 100  0  0 2026-09-22 10:39:22
 0  0      0 12929632  96720 2569120    0    0     0     0 2174 2951  1  0 99  0  0 2026-09-22 10:39:23
 0  0      0 12929380  96720 2569120    0    0     0  1684  313  450  0  0 100  0  0 2026-09-22 10:39:24
 0  0      0 12926132  96720 2569120    0    0     0     4 1220 1722  0  0 100  0  0 2026-09-22 10:39:25
 0  0      0 12926132  96720 2569120    0    0     0     8   60   47  0  0 100  0  0 2026-09-22 10:39:26
 0  0      0 12925376  96720 2569120    0    0     0     0 1439 1938  0  0 100  0  0 2026-09-22 10:39:27
 8  0      0 12855964  96720 2569032    0    0     0     0 75317 67856 46  7 48  0  0 2026-09-22 10:39:28
 5  0      0 12821104  96720 2569056    0    0     0    44 79408 70314 50  8 42  0  0 2026-09-22 10:39:29
 3  0      0 12781784  96720 2569276    0    0     0     0 82875 72312 51  9 40  0  0 2026-09-22 10:39:30
 3  0      0 12752100  96720 2569672    0    0     0     4 81959 69843 55  8 38  0  0 2026-09-22 10:39:31
 1  0      0 12713736  96720 2570156    0    0     0     0 82374 70688 53  7 40  0  0 2026-09-22 10:39:32
 4  0      0 12676608  96720 2570460    0    0     0   120 85376 73966 52  9 39  0  0 2026-09-22 10:39:33
 8  0      0 12661528  96720 2570648    0    0     0    28 81919 71010 53  8 39  0  0 2026-09-22 10:39:34
 4  0      0 12632424  96720 2570832    0    0     0     0 82660 68378 57  8 35  0  0 2026-09-22 10:39:35
 6  0      0 12631724  96720 2570984    0    0     0     0 84140 75292 49  8 43  0  0 2026-09-22 10:39:36
 3  0      0 12605160  96720 2571160    0    0     0     4 79599 67074 53  8 38  0  0 2026-09-22 10:39:37
 5  0      0 12588692  96720 2571312    0    0     0   132 83116 73097 51  7 42  0  0 2026-09-22 10:39:38
 2  0      0 12562644  96720 2571420    0    0     0    28 79640 65373 55  8 37  0  0 2026-09-22 10:39:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 12534756  96720 2571584    0    0     0     0 82733 70583 52  8 40  0  0 2026-09-22 10:39:40
 6  0      0 12523896  96720 2571772    0    0     0     0 86690 68642 56  7 37  0  0 2026-09-22 10:39:41
