procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3066828  34044 445948    0    0    50  1943  649 2517 21  9 69  0  0 2026-09-22 10:39:19
 0  0      0 3064588  34044 445940    0    0     0     8  616  956  2  3 96  0  0 2026-09-22 10:39:20
 0  0      0 3064588  34044 445940    0    0     0     0   65   63  0  0 100  0  0 2026-09-22 10:39:21
 0  0      0 3064588  34044 445940    0    0     0     0   32   42  0  0 100  0  0 2026-09-22 10:39:22
 0  0      0 3064588  34044 445940    0    0     0     0   33   43  0  0 100  0  0 2026-09-22 10:39:23
 1  0      0 3063916  34044 446040    0    0     0     0  805  406  0  0 100  0  0 2026-09-22 10:39:24
 1  0      0 3063916  34052 445960    0    0     0    72   51   58  0  0 100  0  0 2026-09-22 10:39:25
 1  0      0 3063916  34052 445660    0    0     0    84  684  414  1  0 99  0  0 2026-09-22 10:39:26
 1  0      0 3063916  34052 445636    0    0     0     0   25   32  0  0 100  0  0 2026-09-22 10:39:27
 3  0      0 3109012  34052 380508    0    0     0     0 23896 6156 23 16 61  0  0 2026-09-22 10:39:28
 3  1      0 3104008  34076 391596    0    0     0  6580 46681 13877 42 27 32  0  0 2026-09-22 10:39:29
 3  0      0 3087352  34080 404808    0    0     0  5344 44257 13967 43 22 36  0  0 2026-09-22 10:39:30
 2  0      0 3076104  34080 415788    0    0     0  5412 44732 14703 42 20 38  1  0 2026-09-22 10:39:31
 5  0      0 3063572  34080 427876    0    0     0  9296 45115 14041 41 25 34  0  0 2026-09-22 10:39:32
 3  0      0 3056532  34080 438952    0    0     0 12660 46841 13846 44 26 29  0  0 2026-09-22 10:39:33
 3  1      0 3044700  34104 448588    0    0     0 19608 45405 13833 44 24 32  0  0 2026-09-22 10:39:34
 2  0      0 3030044  34108 461700    0    0     0 14448 44506 14467 43 22 34  0  0 2026-09-22 10:39:35
 3  0      0 3022004  34108 466624    0    0     0 21120 46978 12992 44 28 27  1  0 2026-09-22 10:39:36
 3  0      0 3017696  34108 472276    0    0     0 12704 43859 13668 41 24 35  0  0 2026-09-22 10:39:37
 3  0      0 3009496  34108 479628    0    0     0 19228 45244 13506 43 29 28  0  0 2026-09-22 10:39:38
 2  1      0 3009116  34132 484712    0    0     0 24068 45522 12702 43 31 27  0  0 2026-09-22 10:39:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 2993928  34132 498508    0    0     0 19664 42808 13605 41 26 34  0  0 2026-09-22 10:39:40
 2  0      0 2975016  34132 506824    0    0     0 23160 45409 12334 49 25 26  0  0 2026-09-22 10:39:41
 3  0      0 2967208  34144 518048    0    0     0 24564 44683 12518 44 29 27  0  0 2026-09-22 10:39:42
 2  0      0 2966460  34144 520320    0    0     0 19724 44967 12549 47 26 27  0  0 2026-09-22 10:39:43
 0  3      0 2966572  34176 525780    0    0     0 28772 42551 13140 39 28 33  0  0 2026-09-22 10:39:44
 2  0      0 2956672  34180 530796    0    0     0 22104 44715 12121 48 26 25  1  0 2026-09-22 10:39:45
 2  0      0 2954132  34180 530024    0    0     0 19824 43259 12070 40 32 28  0  0 2026-09-22 10:39:46
 2  0      0 2946232  34180 539900    0    0     0 14788 43950 11941 48 24 28  0  0 2026-09-22 10:39:47
 1  0      0 2941836  34180 546412    0    0     0 19208 41355 12324 45 25 30  0  0 2026-09-22 10:39:48
 3  0      0 2934268  34208 554800    0    0     0 35532 43764 11410 50 27 23  0  0 2026-09-22 10:39:49
 0  0      0 2932308  34212 555472    0    0     0 20540 41073 11942 43 27 30  0  0 2026-09-22 10:39:50
 2  0      0 2930616  34212 558988    0    0     0 22092 44300 11817 45 27 27  1  0 2026-09-22 10:39:51
 2  0      0 2928364  34216 561700    0    0     0 82480 42890 11007 48 25 26  1  0 2026-09-22 10:39:52
 2  0      0 2919056  34216 567364    0    0     0 22076 42937 11342 46 26 27  0  1 2026-09-22 10:39:53
 3  0      0 2918076  34248 569728    0    0     0 27088 45818 10879 48 28 24  1  0 2026-09-22 10:39:54
 2  0      0 2913276  34252 573804    0    0     0 21100 42078 11870 45 27 28  0  0 2026-09-22 10:39:55
 0  0      0 2905052  34252 584068    0    0     0 26784 44513 11306 51 26 24  0  0 2026-09-22 10:39:56
 2  0      0 2896032  34252 588316    0    0     0 23256 42756 12146 39 30 31  0  0 2026-09-22 10:39:57
 2  0      0 2894536  34252 593056    0    0     0 16500 42602 12078 48 25 28  0  0 2026-09-22 10:39:58
 0  1      0 2888796  34288 597392    0    0     0 35088 41638 11335 49 25 26  1  0 2026-09-22 10:39:59
 2  0      0 2884392  34288 600660    0    0     0 20024 39017 7995 56 26 18  0  0 2026-09-22 10:40:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
