procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 13004572  28688 2429468    0    0    79   305  188  171 10  2 88  1  0 2026-09-22 08:31:50
 1  0      0 13139348  28696 2358452    0    0     0   172 3047 2838 13  2 85  0  0 2026-09-22 08:31:51
 0  1      0 13124900  29224 2360884    0    0    48  7668 2650 2785  8  2 87  2  0 2026-09-22 08:31:52
 1  0      0 13019172  29472 2431960    0    0     0  2864 1662 1532  8  4 87  1  0 2026-09-22 08:31:53
 1  0      0 12993996  29472 2431960    0    0     0     4  461  239 12  1 87  0  0 2026-09-22 08:31:54
 1  0      0 12977376  29472 2432032    0    0     0   340 1361  691 10  3 88  0  0 2026-09-22 08:31:55
 1  0      0 12966316  29472 2431980    0    0     0     0 1341  663 10  2 87  0  0 2026-09-22 08:31:56
 1  0      0 13035880  29472 2431544    0    0     0    12 1495  801 11  2 87  0  0 2026-09-22 08:31:57
 1  0      0 13114724  29480 2361024    0    0     0   116  610  318 11  1 87  0  0 2026-09-22 08:31:58
 1  0      0 12999032  30504 2451496    0    0   716 22472 5865 7989  6  5 87  2  0 2026-09-22 08:31:59
 1  0      0 12989664  30504 2451500    0    0     0  2864  825  524 12  1 87  0  0 2026-09-22 08:32:00
 1  0      0 12958428  30504 2451452    0    0     0     0 1018  467 11  2 87  0  0 2026-09-22 08:32:01
 1  0      0 12954408  30504 2451420    0    0     0     0 1352  631 10  3 87  0  0 2026-09-22 08:32:02
 1  0      0 12953676  30504 2451464    0    0     0     0 1393  614 10  3 87  0  0 2026-09-22 08:32:03
 1  0      0 13090472  30512 2380520    0    0     0   124 1019  624 10  2 88  0  0 2026-09-22 08:32:04
 0  1      0 13083380  30720 2380632    0    0    20  3488 1706 1432 10  2 87  1  0 2026-09-22 08:32:05
 1  0      0 12993084  30772 2451712    0    0     0   984 1626 1253  9  4 87  0  0 2026-09-22 08:32:06
 1  0      0 12976256  30772 2451716    0    0     0     0  867  756 12  0 87  0  0 2026-09-22 08:32:07
 1  0      0 12959132  30772 2451716    0    0     0     0 1313  594 10  3 88  0  0 2026-09-22 08:32:08
 1  0      0 12954344  30772 2451700    0    0     0     0 1346  676 10  2 87  0  0 2026-09-22 08:32:09
 1  0      0 13028524  30780 2451160    0    0     8    52 1507  938 10  2 87  0  0 2026-09-22 08:32:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 13089412  30784 2380692    0    0     0   120  546  246 12  1 88  0  0 2026-09-22 08:32:11
 1  0      0 13083472  31888 2384228    0    0   376  8608 3631 4266  5  4 87  4  0 2026-09-22 08:32:12
 1  0      0 13024404  32484 2441248    0    0   136     0 4237 5708  4  8 87  0  0 2026-09-22 08:32:13
 0  1      0 12996340  33708 2464120    0    0  1091  7040 5508 7896  4  9 86  0  0 2026-09-22 08:32:14
 2  0      0 12989452  33864 2483164    0    0   221   888 6179 8851  5  9 86  0  0 2026-09-22 08:32:15
 1  0      0 12893400  34224 2580468    0    0   308   516 3626 4762  5  7 87  1  0 2026-09-22 08:32:16
 1  0      0 12993248  34300 2453316    0    0     8 206664 3209 2716  7  5 82  6  0 2026-09-22 08:32:17
 1  0      0 12982212  34300 2453324    0    0     0     0 1722 1867 12  1 87  0  0 2026-09-22 08:32:18
 1  0      0 12953272  34300 2453336    0    0     0     0 1632 1393 12  1 87  0  0 2026-09-22 08:32:19
 1  0      0 12944704  34300 2453284    0    0     0     0 1407  624 10  2 87  0  0 2026-09-22 08:32:20
 1  0      0 12943708  34300 2453300    0    0     0     0 1697 1112 10  2 87  0  0 2026-09-22 08:32:21
 1  0      0 13070184  34304 2382624    0    0     0   100 2048 1997 10  2 88  0  0 2026-09-22 08:32:22
 0  1      0 13061044  34412 2383480    0    0    12  2016 1267  991 10  2 87  0  0 2026-09-22 08:32:23
 1  0      0 12976600  34624 2454552    0    0     0  3388 3256 3486  9  3 87  1  0 2026-09-22 08:32:24
 3  0      0 12939948  34624 2454552    0    0     0     0 6552 7030 24  1 75  0  0 2026-09-22 08:32:25
 2  0      0 12900208  34624 2454556    0    0     0     0 6918 5960 24  3 73  0  0 2026-09-22 08:32:26
 2  0      0 12893192  34624 2454588    0    0     0     0 6815 5918 24  3 73  0  0 2026-09-22 08:32:27
 2  0      0 12961700  34624 2454096    0    0     0     4 5885 5073 24  2 74  0  0 2026-09-22 08:32:28
 2  0      0 13024724  34632 2384092    0    0     0   108 7210 6756 26  1 73  0  0 2026-09-22 08:32:29
 2  0      0 12947060  35000 2455992    0    0     8  5476 6992 6627 21  5 73  2  0 2026-09-22 08:32:30
 2  0      0 12927964  35000 2456000    0    0     0     0 5614 4884 24  2 73  0  0 2026-09-22 08:32:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12899556  35000 2456000    0    0     0     0 5442 4316 25  2 74  0  0 2026-09-22 08:32:32
 2  0      0 12890536  35000 2456016    0    0     0     0 5484 4423 24  2 73  0  0 2026-09-22 08:32:33
 2  0      0 12885268  35000 2456032    0    0     0     0 6118 5033 25  2 73  0  0 2026-09-22 08:32:34
 2  0      0 12953396  35008 2455504    0    0     0   104 5483 4590 24  2 74  0  0 2026-09-22 08:32:35
 3  0      0 13031060  35016 2384924    0    0     0  2444 5305 4417 25  2 73  0  0 2026-09-22 08:32:36
 2  0      0 12979148  36044 2413844    0    0   420 38072 11989 15193 18  3 73  6  0 2026-09-22 08:32:37
 2  0      0 12911252  36448 2485036    0    0     0  8664 9322 9592 21  6 72  2  0 2026-09-22 08:32:38
 2  0      0 12899032  36448 2485104    0    0     0     0 5744 5115 24  2 74  0  0 2026-09-22 08:32:39
 2  0      0 12862304  36448 2485136    0    0     0     4 6455 5240 25  1 73  0  0 2026-09-22 08:32:40
 2  0      0 12843456  36448 2485152    0    0     0     0 6051 4820 24  3 73  0  0 2026-09-22 08:32:41
 2  0      0 12843204  36448 2485120    0    0     0     4 6247 5076 23  3 74  0  0 2026-09-22 08:32:42
 2  0      0 12929152  36452 2484628    0    0     0    92 7172 5901 24  2 74  0  0 2026-09-22 08:32:43
 2  0      0 12989872  36460 2414480    0    0     0  2468 5831 5041 24  1 74  0  0 2026-09-22 08:32:44
 2  0      0 12899036  37088 2485432    0    0    96 12392 7910 7785 20  4 72  3  0 2026-09-22 08:32:45
 3  0      0 12894868  37088 2485436    0    0     0     4 6534 5928 24  2 74  0  0 2026-09-22 08:32:46
 2  0      0 12861368  37088 2485436    0    0     0     0 5797 4727 26  1 73  0  0 2026-09-22 08:32:47
 3  0      0 12854776  37088 2485500    0    0     0   212 6652 5410 25  2 73  0  0 2026-09-22 08:32:48
 3  0      0 12843940  37088 2485532    0    0     0     0 6083 5063 25  2 73  0  0 2026-09-22 08:32:49
 2  0      0 12916124  37096 2484960    0    0     0   120 6258 5309 24  2 74  0  0 2026-09-22 08:32:50
 2  0      0 12981744  37096 2414432    0    0     0     0 6073 4983 25  1 74  0  0 2026-09-22 08:32:51
 2  0      0 12912452  37440 2485712    0    0    68  4204 7155 6858 21  5 73  1  0 2026-09-22 08:32:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12890820  37440 2485736    0    0     0     4 6779 5594 26  2 73  0  0 2026-09-22 08:32:53
 2  0      0 12859868  37440 2485780    0    0     0     0 5682 4869 25  2 74  0  0 2026-09-22 08:32:54
 2  0      0 12858172  37440 2485804    0    0     0     0 6686 5759 25  2 73  0  0 2026-09-22 08:32:55
 2  0      0 12847716  37440 2485840    0    0     0     0 7444 6012 25  2 73  0  0 2026-09-22 08:32:56
 2  0      0 12922484  37448 2485248    0    0     0    88 5410 4561 23  2 75  0  0 2026-09-22 08:32:57
 2  0      0 12977820  37448 2415028    0    0     0    12 6507 5858 25  2 74  0  0 2026-09-22 08:32:58
