procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1297368  98008 1406868    0    0   235  1402 1707 4789 20  5 70  5  0 2026-09-22 08:31:50
 0  0      0 1292408  98008 1406840    0    0     0     0  810 1402  2  3 96  0  0 2026-09-22 08:31:51
 0  1      0 1327884  98008 1343096    0    0     0  7964 4459 8766  6  1 64 30  0 2026-09-22 08:31:52
 0  1      0 1327940  98012 1342636    0    0     0 16820 6864 13648  6  6 40 49  0 2026-09-22 08:31:53
 0  1      0 1327940  98020 1342800    0    0     0  8148 6455 12457  2  1 48 49  0 2026-09-22 08:31:54
 0  1      0 1327940  98024 1342996    0    0     0  8348 6383 12698  2  1 48 49  0 2026-09-22 08:31:55
 0  1      0 1327940  98024 1343168    0    0     0  8268 6480 12522  3  2 47 48  0 2026-09-22 08:31:56
 0  1      0 1327940  98024 1343368    0    0     0  8296 6444 12562  2  3 48 48  0 2026-09-22 08:31:57
 0  1      0 1327940  98024 1343524    0    0     0  8076 6412 12527  1  2 48 48  0 2026-09-22 08:31:58
 0  1      0 1327940  98024 1343764    0    0     0  8000 6375 12670  1  3 48 48  0 2026-09-22 08:31:59
 0  1      0 1327940  98024 1343968    0    0     0  7988 6470 12574  2  1 48 49  0 2026-09-22 08:32:00
 0  1      0 1327940  98024 1344168    0    0     0  7788 6379 12473  2  3 48 48  0 2026-09-22 08:32:01
 0  1      0 1327940  98024 1344372    0    0     0  7792 6408 12373  2  2 48 48  0 2026-09-22 08:32:02
 0  1      0 1327940  98036 1344492    0    0     0  7664 6462 12430  2  2 48 48  0 2026-09-22 08:32:03
 1  0      0 1327940  98040 1344744    0    0     0  7144 6235 12038  4  3 48 45  0 2026-09-22 08:32:04
 1  1      0 1327184  98040 1359024    0    0     0 23360 6019 12237  8  5 41 47  0 2026-09-22 08:32:05
 0  2      0 1315088  98040 1370864    0    0     0 24804 5714 11052 14  3 34 49  0 2026-09-22 08:32:06
 1  0      0 1307780  98040 1384936    0    0     0 24208 10646 23758 39 11 24 26  0 2026-09-22 08:32:07
 1  0      0 1307780  98040 1385264    0    0     0  3204 5507 12100 50  3 43  4  0 2026-09-22 08:32:08
 3  0      0 1307780  98040 1385536    0    0     0  3352 5422 12053 50  2 43  5  0 2026-09-22 08:32:09
 3  0      0 1305748  98040 1386532    0    0     0  7364 18409 47778 47 10 33  9  1 2026-09-22 08:32:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
