procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2351232  42752 1227304    0    0     0     0   30   42  0  0 100  0  0 2026-09-22 08:32:39
 0  0      0 2351232  42752 1227304    0    0     0     0   24   32  0  0 100  0  0 2026-09-22 08:32:40
 0  0      0 2351232  42752 1227304    0    0     0     0   36   42  0  0 100  0  0 2026-09-22 08:32:41
 0  0      0 2351232  42760 1227296    0    0     0    40   32   39  0  0 100  0  0 2026-09-22 08:32:42
 0  0      0 2351232  42760 1227304    0    0     0     0   39   41  0  0 100  0  0 2026-09-22 08:32:43
 0  0      0 2351232  42760 1227304    0    0     0     8   45   45  0  0 100  0  0 2026-09-22 08:32:44
 0  0      0 2351232  42760 1227304    0    0     0     0   27   34  0  0 100  0  0 2026-09-22 08:32:45
 0  0      0 2351232  42760 1227304    0    0     0     0   24   33  0  0 100  0  0 2026-09-22 08:32:46
 0  0      0 2351232  42760 1227304    0    0     0     0   26   30  0  0 100  0  0 2026-09-22 08:32:47
 0  0      0 2351232  42768 1227304    0    0     0    16   32   36  0  0 100  0  0 2026-09-22 08:32:48
 0  0      0 2351232  42768 1227304    0    0     0     0   25   32  0  0 100  0  0 2026-09-22 08:32:49
 0  0      0 2351232  42768 1227304    0    0     0     8   41   38  0  0 100  0  0 2026-09-22 08:32:50
 0  0      0 2351232  42768 1227304    0    0     0     0   34   38  0  0 100  0  0 2026-09-22 08:32:51
 0  0      0 2351232  42768 1227304    0    0     0     0   25   26  0  0 100  0  0 2026-09-22 08:32:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2351232  42776 1227296    0    0     0    16   40   41  0  0 100  0  1 2026-09-22 08:32:53
 0  0      0 2351232  42776 1227304    0    0     0     0   39   38  0  0 100  0  0 2026-09-22 08:32:54
 0  0      0 2351232  42776 1227304    0    0     0     8   42   46  1  0 100  0  0 2026-09-22 08:32:55
 0  0      0 2351232  42776 1227304    0    0     0     0   46   42  0  0 100  0  0 2026-09-22 08:32:56
 0  0      0 2351232  42776 1227304    0    0     0     0   33   33  0  0 100  0  0 2026-09-22 08:32:57
 0  0      0 2351232  42784 1227296    0    0     0    16   37   48  0  1 100  0  0 2026-09-22 08:32:58
 0  0      0 2351232  42784 1227304    0    0     0     0   36   31  0  0 100  0  0 2026-09-22 08:32:59
 0  0      0 2351232  42784 1227304    0    0     0     0   33   32  0  0 100  0  0 2026-09-22 08:33:00
 0  0      0 2351232  42784 1227304    0    0     0     8   40   39  0  0 100  0  0 2026-09-22 08:33:01
 0  0      0 2351232  42800 1227304    0    0     0    84   91  120  0  0 99  0  0 2026-09-22 08:33:02
 0  0      0 2351232  42800 1227308    0    0     0     0   29   31  0  0 100  0  0 2026-09-22 08:33:03
 0  0      0 2351232  42800 1227308    0    0     0     0   37   44  0  1 100  0  0 2026-09-22 08:33:04
 0  0      0 2351232  42800 1227308    0    0     0     0   33   36  0  0 100  0  0 2026-09-22 08:33:05
 0  0      0 2351232  42800 1227308    0    0     0     0   41   41  0  0 100  0  0 2026-09-22 08:33:06
 0  0      0 2351232  42808 1227312    0    0     0    60   67   74  0  1 100  0  0 2026-09-22 08:33:07
 0  0      0 2351232  42808 1227312    0    0     0     0   43   36  0  0 100  0  0 2026-09-22 08:33:08
 0  0      0 2351232  42808 1227312    0    0     0     0   32   38  1  0 100  0  0 2026-09-22 08:33:09
 0  0      0 2351232  42808 1227312    0    0     0     0   45   36  0  0 100  0  0 2026-09-22 08:33:10
 0  0      0 2351232  42808 1227312    0    0     0     0   45   45  0  0 100  0  0 2026-09-22 08:33:11
 0  0      0 2351232  42816 1227304    0    0     0    16   37   44  0  0 100  0  0 2026-09-22 08:33:12
 0  0      0 2351232  42816 1227312    0    0     0    40   48   41  0  0 100  0  0 2026-09-22 08:33:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2351232  42816 1227312    0    0     0     0   47   42  0  0 100  0  0 2026-09-22 08:33:14
 0  0      0 2351232  42816 1227312    0    0     0     0   37   30  1  0 100  0  0 2026-09-22 08:33:15
 0  0      0 2351232  42816 1227312    0    0     0     0   39   44  0  0 100  0  0 2026-09-22 08:33:16
 0  0      0 2351232  42824 1227304    0    0     0    16   38   40  0  0 99  0  0 2026-09-22 08:33:17
 0  0      0 2351232  42824 1227312    0    0     0     0   37   42  0  0 100  0  0 2026-09-22 08:33:18
 0  0      0 2351232  42824 1227312    0    0     0     8   39   39  0  0 100  0  0 2026-09-22 08:33:19
 0  0      0 2351232  42824 1227312    0    0     0     0   46   32  0  0 100  0  0 2026-09-22 08:33:20
 0  0      0 2351232  42824 1227312    0    0     0     0   26   31  0  0 100  0  0 2026-09-22 08:33:21
 0  0      0 2351232  42832 1227304    0    0     0    16   34   45  0  0 99  0  0 2026-09-22 08:33:22
 0  0      0 2351232  42832 1227312    0    0     0     0   36   36  0  0 100  0  0 2026-09-22 08:33:23
 0  0      0 2351232  42832 1227312    0    0     0     0   35   35  0  0 100  0  0 2026-09-22 08:33:24
 0  0      0 2351232  42832 1227312    0    0     0     8   35   33  0  0 100  0  0 2026-09-22 08:33:25
 0  0      0 2351232  42832 1227312    0    0     0     0   45   55  0  0 100  0  0 2026-09-22 08:33:26
