sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |  SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
| 20927  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.001 | 0.044 | 26.632 | 0.004 | 20927 | 0      | 0    | 0   |
| 3244   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.007 | 0.036 | 22.380 | 0.020 | 3244  | 0      | 0    | 0   |
| 17592  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.001 | 0.044 | 20.856 | 0.004 | 17592 | 0      | 0    | 0   |
| 359870 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.000 | 0.500 | 20.525 | 0.004 | 742   | 359128 | 0    | 0   |
| 10458  | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.008 | 17.184 | 0.004 | 10458 | 0      | 0    | 0   |
| 19253  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.008 | 13.180 | 0.004 | 19253 | 0      | 0    | 0   |
| 19251  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.004 | 12.940 | 0.004 | 19251 | 0      | 0    | 0   |
| 8478   | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.001 | 0.008 | 12.700 | 0.004 | 8478  | 0      | 0    | 0   |
| 3122   | POST   | /api/register                                     | 0.004 | 0.004 | 0.056 | 11.768 | 0.008 | 3120  | 0      | 1    | 1   |
| 4713   | POST   | /api/livestream/reservation                       | 0.000 | 0.002 | 0.016 | 11.296 | 0.008 | 658   | 0      | 4055 | 0   |
| 9466   | GET    | /api/livestream                                   | 0.000 | 0.001 | 0.008 | 10.528 | 0.004 | 9466  | 0      | 0    | 0   |
| 3854   | POST   | /api/icon                                         | 0.004 | 0.002 | 0.048 | 8.800  | 0.004 | 3854  | 0      | 0    | 0   |
| 3125   | POST   | /api/login                                        | 0.000 | 0.002 | 0.008 | 7.036  | 0.004 | 3123  | 0      | 2    | 0   |
| 7497   | GET    | /api/tag                                          | 0.000 | 0.000 | 0.004 | 3.524  | 0.004 | 7496  | 0      | 0    | 1   |
| 5845   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.000 | 0.004 | 2.904  | 0.004 | 5845  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.748 | 2.748 | 2.748 | 2.748  | 2.748 | 1     | 0      | 0    | 0   |
| 1661   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.001 | 0.012 | 2.304  | 0.004 | 1661  | 0      | 0    | 0   |
| 260    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.056 | 2.072  | 0.028 | 260   | 0      | 0    | 0   |
| 1656   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.004 | 0.001 | 0.008 | 1.928  | 0.004 | 1656  | 0      | 0    | 0   |
| 192    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.005 | 0.012 | 1.044  | 0.012 | 192   | 0      | 0    | 0   |
| 260    | GET    | ^/api/user/[^/]+/theme                            | 0.004 | 0.002 | 0.008 | 0.452  | 0.004 | 260   | 0      | 0    | 0   |
| 260    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.008 | 0.448  | 0.004 | 260   | 0      | 0    | 0   |
| 41     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.002 | 0.008 | 0.084  | 0.008 | 41    | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+--------+-------+-------+--------+------+-----+
