procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12954716  96312 2570788    0    0    14   115  567  486 10  2 88  0  0 2026-09-22 10:05:33
 0  0      0 12933080  96312 2567408    0    0     0     0 2548 2467  1  2 97  0  0 2026-09-22 10:05:34
 0  0      0 12933080  96312 2567408    0    0     0     0   40   57  0  0 100  0  0 2026-09-22 10:05:35
 0  0      0 12933080  96312 2567408    0    0     0     0   40   38  0  0 100  0  0 2026-09-22 10:05:36
 0  0      0 12929552  96312 2567408    0    0     0     0 2205 3034  1  0 99  0  0 2026-09-22 10:05:37
 0  0      0 12929552  96312 2567408    0    0     0  1576  335  486  0  0 100  0  0 2026-09-22 10:05:38
 0  0      0 12928040  96312 2567408    0    0     0    12 1209 1704  0  0 100  0  0 2026-09-22 10:05:39
 0  0      0 12927788  96312 2567408    0    0     0     0   35   26  0  0 100  0  0 2026-09-22 10:05:40
 1  0      0 12913200  96312 2567408    0    0     0     0 5213 6201  2  1 98  0  0 2026-09-22 10:05:41
 6  0      0 12865068  96312 2567344    0    0     0     4 64095 58740 37  5 58  0  0 2026-09-22 10:05:42
 4  0      0 12836060  96312 2567264    0    0     0    40 65433 60413 39  6 55  0  0 2026-09-22 10:05:43
 3  0      0 12804724  96312 2567292    0    0     0     0 64572 57918 38  6 55  0  0 2026-09-22 10:05:44
 4  0      0 12781960  96312 2567608    0    0     0     4 64980 60239 40  7 53  0  0 2026-09-22 10:05:45
 4  0      0 12747604  96312 2568056    0    0     0     0 66437 60158 39  7 54  0  0 2026-09-22 10:05:46
 4  0      0 12723288  96312 2568304    0    0     0    84 66659 59638 38  6 56  0  0 2026-09-22 10:05:47
 6  0      0 12698452  96312 2568588    0    0     0    24 66373 58515 41  5 54  0  0 2026-09-22 10:05:48
 3  0      0 12683420  96312 2568696    0    0     0     0 67291 59958 40  7 54  0  0 2026-09-22 10:05:49
 2  0      0 12675944  96312 2568844    0    0     0     0 67937 62245 40  6 54  0  0 2026-09-22 10:05:50
 5  0      0 12660208  96312 2569008    0    0     0     4 67414 61160 40  6 55  0  0 2026-09-22 10:05:51
 2  0      0 12650892  96312 2569240    0    0     0    88 68742 60215 39  6 55  0  0 2026-09-22 10:05:52
 1  0      0 12625948  96312 2569276    0    0     0    24 67518 59982 41  6 53  0  0 2026-09-22 10:05:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 12615420  96312 2569428    0    0     0     0 66469 58908 40  8 52  0  0 2026-09-22 10:05:54
 2  0      0 12592432  96312 2569636    0    0     0     0 65451 56582 40  8 52  0  0 2026-09-22 10:05:55
 5  0      0 12582968  96312 2569816    0    0     0     0 68052 62251 38  8 54  0  0 2026-09-22 10:05:56
 4  0      0 12567656  96312 2570000    0    0     0   224 64967 56268 43  8 50  0  0 2026-09-22 10:05:57
 4  0      0 12551864  96312 2570144    0    0     0    24 66631 57345 42  8 50  0  0 2026-09-22 10:05:58
 2  0      0 12545452  96312 2570272    0    0     0     0 66351 59316 41  6 54  0  0 2026-09-22 10:05:59
 2  0      0 12539460  96312 2570468    0    0     0     0 65102 56552 42  6 52  0  0 2026-09-22 10:06:00
 4  0      0 12523360  96312 2570604    0    0     0     0 65951 58394 40  6 54  0  0 2026-09-22 10:06:01
 3  0      0 12519696  96312 2570740    0    0     0   312 65256 57695 44  6 50  0  0 2026-09-22 10:06:02
 3  0      0 12504472  96312 2570940    0    0     0    48 66405 59303 39  6 55  0  0 2026-09-22 10:06:03
 6  0      0 12497492  96312 2571012    0    0     0    76 64606 55633 43  6 51  0  0 2026-09-22 10:06:04
 2  0      0 12489540  96312 2571200    0    0     0     0 65648 59099 40  6 54  0  0 2026-09-22 10:06:05
 3  0      0 12487332  96312 2571372    0    0     0   196 66374 59447 40  6 54  0  0 2026-09-22 10:06:06
 1  0      0 12463728  96312 2571508    0    0     0     0 64134 52461 46  6 47  0  0 2026-09-22 10:06:07
 6  0      0 12453148  96312 2571644    0    0     0    60 65469 58107 40  6 53  0  0 2026-09-22 10:06:08
 8  0      0 12451468  96312 2571824    0    0     0     8 66783 59712 39  6 54  0  0 2026-09-22 10:06:09
 2  0      0 12450516  96312 2571960    0    0     0     0 63942 54799 45  6 50  0  0 2026-09-22 10:06:10
 3  0      0 12449788  96312 2572060    0    0     0     0 66204 58260 41  6 52  0  0 2026-09-22 10:06:11
 5  0      0 12436964  96312 2572228    0    0     0     8 63130 54949 41  7 53  0  0 2026-09-22 10:06:12
 2  0      0 12429740  96312 2572280    0    0     0    24 62654 53802 39  6 56  0  0 2026-09-22 10:06:13
 2  0      0 12429264  96312 2572312    0    0     0     0 64929 57704 38  5 56  0  0 2026-09-22 10:06:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 12429016  96312 2572352    0    0     0     4 65599 58130 44  6 50  0  0 2026-09-22 10:06:15
 1  0      0 12430024  96312 2572352    0    0     0     0 65921 59335 42  6 53  0  0 2026-09-22 10:06:16
 3  0      0 12439100  96312 2572356    0    0     0     0 68792 60655 40  7 53  0  0 2026-09-22 10:06:17
 4  0      0 12448700  96316 2572352    0    0     0    16 66278 56950 43  6 51  0  0 2026-09-22 10:06:18
 5  0      0 12447972  96316 2572232    0    0     0     0 64891 60386 40  7 53  0  0 2026-09-22 10:06:19
 6  0      0 12451532  96316 2572164    0    0     0     0 65103 57177 44  7 49  0  0 2026-09-22 10:06:20
 5  0      0 12451756  96316 2572028    0    0     0     4 65399 60806 40  6 55  0  0 2026-09-22 10:06:21
 1  0      0 12458444  96316 2571848    0    0     0     0 67408 58270 43  8 50  0  0 2026-09-22 10:06:22
 8  0      0 12458568  96316 2571780    0    0     0    16 65080 61098 40  7 53  0  0 2026-09-22 10:06:23
 4  0      0 12458380  96316 2571704    0    0     0     0 64023 58579 41  7 52  0  0 2026-09-22 10:06:24
 7  0      0 12467044  96316 2571672    0    0     0     0 64365 58274 44  6 50  0  0 2026-09-22 10:06:25
 5  0      0 12475660  96316 2571668    0    0     0     0 67196 62905 39  6 55  0  0 2026-09-22 10:06:26
 5  0      0 12474596  96316 2571640    0    0     0     4 64807 57971 44  7 49  0  0 2026-09-22 10:06:27
 3  0      0 12474344  96316 2571584    0    0     0    16 64501 59968 38  6 56  0  0 2026-09-22 10:06:28
 2  0      0 12477212  96316 2571628    0    0     0     0 65401 58954 43  6 51  0  0 2026-09-22 10:06:29
 8  0      0 12477368  96316 2571664    0    0     0     0 64631 59576 39  6 56  0  0 2026-09-22 10:06:30
 5  0      0 12476620  96316 2571704    0    0     0     0 65303 60778 39  6 55  0  0 2026-09-22 10:06:31
 5  0      0 12475900  96316 2571740    0    0     0     0 64173 59461 41  6 53  0  0 2026-09-22 10:06:32
 8  0      0 12477668  96316 2571776    0    0     0  1488 66370 62712 37  6 57  0  0 2026-09-22 10:06:33
 5  0      0 12477416  96316 2571820    0    0     0     0 63894 57554 42  7 51  0  0 2026-09-22 10:06:34
 8  0      0 12477164  96316 2571852    0    0     0     0 50485 36990 40 32 27  0  0 2026-09-22 10:06:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 12477944  96316 2571868    0    0     0     0 51090 35601 38 37 26  0  0 2026-09-22 10:06:36
 8  0      0 12479180  96316 2571824    0    0     0     0 50088 30045 41 38 21  0  0 2026-09-22 10:06:37
 8  0      0 12486244  96316 2571776    0    0     0   176 56140 38570 35 37 28  0  0 2026-09-22 10:06:38
 3  0      0 12489088  96316 2571540    0    0     0    48 51570 35415 38 37 25  0  0 2026-09-22 10:06:39
 8  0      0 12513532  96316 2571248    0    0     0     0 52808 35887 36 37 27  0  0 2026-09-22 10:06:40
 4  0      0 12514268  96316 2571160    0    0     0     0 47934 40183 37 37 26  0  0 2026-09-22 10:06:41
 0  0      0 12952296  96316 2569840    0    0     0     8 23043 46351 23  4 73  0  0 2026-09-22 10:06:42
