procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2435584  17832 748732    0    0   570  1276 10963 7151 22 10 68  1  0 2026-09-22 10:05:33
 0  0      0 2434324  17832 748736    0    0     0     0  172  233  0  1 100  0  0 2026-09-22 10:05:34
 0  0      0 2432468  17832 748736    0    0     0     0 4392 3078  3  2 95  0  1 2026-09-22 10:05:35
 0  0      0 2428660  17832 748736    0    0     0     0 2920 1912  3  1 96  0  0 2026-09-22 10:05:36
 0  0      0 2747060  17832 466976    0    0     0     0 4350 6229  5  7 88  0  0 2026-09-22 10:05:37
 0  0      0 2747060  17848 466964    0    0     0  1216   50   54  0  1 100  0  0 2026-09-22 10:05:38
 0  0      0 2746588  17848 466968    0    0     0     8 1245 1948  1  0 99  0  0 2026-09-22 10:05:39
 0  0      0 2746588  17848 466968    0    0     0     0   29   29  0  0 100  0  0 2026-09-22 10:05:40
 2  0      0 2746588  17848 466968    0    0     0     0 1016 1720  1  0 99  0  0 2026-09-22 10:05:41
 2  0      0 2649924  17848 475328    0    0     0   812 45281 24306 51 20 30  0  0 2026-09-22 10:05:42
 2  0      0 2524644  17848 483396    0    0     0  2328 46605 18787 59 20 21  1  0 2026-09-22 10:05:43
 2  0      0 2574460  17856 492108    0    0     0   980 47774 19603 57 21 23  0  0 2026-09-22 10:05:44
 2  0      0 2637432  17856 500556    0    0     0   464 48948 21526 56 20 24  0  0 2026-09-22 10:05:45
 1  0      0 2741140  17856 509556    0    0     0   808 48380 17942 57 22 21  0  0 2026-09-22 10:05:46
 0  0      0 2780508  17856 518776    0    0     0   380 48071 21351 56 21 23  0  0 2026-09-22 10:05:47
 2  0      0 2889088  17856 527824    0    0     0   336 47560 19130 58 18 24  0  0 2026-09-22 10:05:48
 2  0      0 2892604  17864 537372    0    0     0  2264 47209 19596 58 18 23  0  0 2026-09-22 10:05:49
 2  0      0 2880628  17864 546136    0    0     0  1048 47877 21601 56 20 24  0  0 2026-09-22 10:05:50
 3  0      0 2845236  17864 554320    0    0     0   592 48223 21626 58 19 23  0  0 2026-09-22 10:05:51
 2  0      0 2823956  17864 563380    0    0     0  1120 48661 24786 56 20 24  0  0 2026-09-22 10:05:52
 3  0      0 2792188  17864 572016    0    0     0   964 47431 20290 54 23 23  0  0 2026-09-22 10:05:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2768356  17872 581092    0    0     0  1072 47742 23340 61 18 21  0  0 2026-09-22 10:05:54
 4  0      0 2743668  17872 590140    0    0     0  1156 45636 22044 53 24 23  0  0 2026-09-22 10:05:55
 3  0      0 2706924  17872 598724    0    0     0   952 45692 21378 55 24 22  0  0 2026-09-22 10:05:56
 3  0      0 2682560  17872 608096    0    0     0  1088 45122 21587 52 24 24  0  0 2026-09-22 10:05:57
 4  0      0 2655756  17872 617080    0    0     0  1116 44597 18300 52 23 24  0  1 2026-09-22 10:05:58
 3  0      0 2630056  17880 625828    0    0     0  1720 45144 22425 59 19 22  0  0 2026-09-22 10:05:59
 3  0      0 2606136  17880 634472    0    0     8  1028 45950 23307 53 23 24  0  0 2026-09-22 10:06:00
 4  0      0 2589300  17880 642444    0    0     0  1424 45580 23367 58 17 24  0  0 2026-09-22 10:06:01
 3  0      0 2569488  17880 651328    0    0     0  1332 45191 23088 57 19 24  0  0 2026-09-22 10:06:02
 4  0      0 2542836  17880 660328    0    0     0  6976 46262 26308 53 24 23  1  0 2026-09-22 10:06:03
 3  0      0 2509496  17888 669624    0    0     0  2352 47923 27671 58 19 22  0  0 2026-09-22 10:06:04
 4  0      0 2476884  17888 678356    0    0     0  1000 48011 30982 54 20 26  0  0 2026-09-22 10:06:05
 1  0      0 2467808  17888 686632    0    0     0   916 45704 25196 55 18 27  0  0 2026-09-22 10:06:06
 5  0      0 2433616  17888 695904    0    0     0   996 45082 24257 56 19 25  0  0 2026-09-22 10:06:07
 3  0      0 2401128  17888 704660    0    0     0 65696 44513 23884 58 20 22  1  0 2026-09-22 10:06:08
 4  0      0 2387788  17896 714232    0    0     0  2688 45312 25099 56 18 26  0  0 2026-09-22 10:06:09
 4  0      0 2351252  17896 724204    0    0     0  1156 46552 26609 58 18 24  0  0 2026-09-22 10:06:10
 5  0      0 2341956  17896 733168    0    0     0   984 45589 26546 53 19 28  0  0 2026-09-22 10:06:11
 4  0      0 2307500  17896 741156    0    0     0   836 44696 26948 54 19 26  0  0 2026-09-22 10:06:12
 4  0      0 2298676  17896 749092    0    0     0 137060 43478 29925 51 20 28  2  0 2026-09-22 10:06:13
 3  0      0 2262344  17908 753988    0    0     0  8280 45774 37384 42 18 39  1  0 2026-09-22 10:06:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 2261664  17908 754048    0    0     0   376 52317 45960 37 22 42  0  0 2026-09-22 10:06:15
 4  0      0 2260072  17908 754160    0    0     0   648 51047 46346 35 21 44  0  0 2026-09-22 10:06:16
 4  0      0 2227776  17908 754184    0    0     0   572 50579 44959 39 20 40  0  0 2026-09-22 10:06:17
 0  0      0 2226376  17924 754408    0    0     0  3440 51373 46278 39 19 41  1  0 2026-09-22 10:06:18
 3  0      0 2226128  17924 754428    0    0     0  1728 50689 46215 37 18 44  0  1 2026-09-22 10:06:19
 2  0      0 2225392  17924 754672    0    0     0   880 51804 45963 39 19 41  0  0 2026-09-22 10:06:20
 2  0      0 2224900  17924 754796    0    0     0   856 50591 45944 35 20 45  0  0 2026-09-22 10:06:21
 2  0      0 2224656  17924 754912    0    0     0   656 52252 47563 41 17 42  0  0 2026-09-22 10:06:22
 0  0      0 2223656  17932 755136    0    0     0  1144 51948 46610 39 20 41  0  0 2026-09-22 10:06:23
 3  0      0 2223656  17932 755000    0    0     0  3632 50975 46603 34 20 46  1  0 2026-09-22 10:06:24
