procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3021668  31896 457704    0    0    63  1351 9387 2631 22  9 69  0  0 2026-09-22 10:30:11
 0  0      0 3019148  31896 457680    0    0     0     8  591  927  2  2 96  0  0 2026-09-22 10:30:12
 0  0      0 3019148  31896 457680    0    0     0  2676  454  615  0  1 99  1  0 2026-09-22 10:30:13
 0  0      0 3019148  31896 457680    0    0     0     0   40   48  0  0 100  0  0 2026-09-22 10:30:14
 0  0      0 3051184  31896 457680    0    0     0     0  738  368  1  0 99  0  1 2026-09-22 10:30:15
 0  0      0 3051232  31896 457700    0    0     0     0   62   68  0  0 100  0  0 2026-09-22 10:30:16
 0  0      0 3050728  31908 457300    0    0     0   176  211  123  0  0 99  0  0 2026-09-22 10:30:17
 1  0      0 3050728  31908 457220    0    0     0     8   45   45  0  0 100  0  0 2026-09-22 10:30:18
 2  0      0 3050476  31908 457220    0    0     0     0  161   98  0  0 99  0  0 2026-09-22 10:30:19
 2  0      0 3133368  31912 380132    0    0     0    60 40687 10749 43 25 33  0  0 2026-09-22 10:30:20
 3  0      0 3124884  31912 390404    0    0     0     0 48363 13352 47 24 29  0  0 2026-09-22 10:30:21
 1  0      0 3112976  31940 402548    0    0     0 11208 47741 12590 46 24 30  0  0 2026-09-22 10:30:22
 1  0      0 3099080  31940 413488    0    0     0  6888 48740 13555 42 29 29  0  0 2026-09-22 10:30:23
 3  0      0 3084192  31940 425548    0    0     0 11564 49366 13239 48 26 27  0  0 2026-09-22 10:30:24
 1  0      0 3073752  31940 435136    0    0     0 10668 48786 12641 51 25 24  0  0 2026-09-22 10:30:25
 4  0      0 3064980  31940 443584    0    0     0 13636 47485 12384 48 26 26  0  0 2026-09-22 10:30:26
 3  0      0 3055372  31972 451752    0    0     0 16712 47254 12041 49 26 25  1  0 2026-09-22 10:30:27
 3  0      0 3041064  31972 464972    0    0     0 15920 47603 11906 45 28 27  0  0 2026-09-22 10:30:28
 3  0      0 3036580  31972 469920    0    0     0 12984 48667 12522 47 28 25  0  0 2026-09-22 10:30:29
 4  0      0 3023752  31972 482284    0    0     0 19628 47953 11782 45 30 25  0  0 2026-09-22 10:30:30
 3  0      0 3018788  31984 485692    0    0     0 16480 46907 11278 50 27 23  0  0 2026-09-22 10:30:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 3013956  32028 491172    0    0     0 26604 47208 11726 49 29 22  0  0 2026-09-22 10:30:32
 3  0      0 3001524  32040 501228    0    0     0 20276 47585 11518 50 28 22  0  0 2026-09-22 10:30:33
 3  0      0 2987708  32048 507496    0    0     0 19260 47257 11766 48 29 24  0  0 2026-09-22 10:30:34
 3  0      0 2979568  32048 515836    0    0     0 22000 48638 11572 49 30 21  0  0 2026-09-22 10:30:35
 4  0      0 2972684  32052 522204    0    0     0 19876 47074 11734 50 27 23  0  0 2026-09-22 10:30:36
 2  0      0 2970184  32084 526708    0    0     0 25656 46342 10919 50 28 21  0  0 2026-09-22 10:30:37
 0  0      0 2963616  32084 530492    0    0     0 20916 47272 10206 50 31 19  0  0 2026-09-22 10:30:38
 2  0      0 2954728  32084 536560    0    0     0 21348 46113 10589 50 30 20  0  0 2026-09-22 10:30:39
 2  0      0 2952572  32088 540448    0    0     0 16540 46723 10890 55 24 21  1  0 2026-09-22 10:30:40
 3  1      0 2945344  32116 546144    0    0     0 19528 46243 11544 52 25 24  0  0 2026-09-22 10:30:41
 1  0      0 2936584  32124 553732    0    0     0 22168 45913 10864 50 29 21  0  0 2026-09-22 10:30:42
 2  0      0 2926704  32124 558296    0    0     0 17988 44535 10194 47 29 24  0  0 2026-09-22 10:30:43
 2  0      0 2920948  32132 559980    0    0     0 83580 46116 10883 49 27 22  1  0 2026-09-22 10:30:44
 2  0      0 2917208  32132 565312    0    0     0 17816 45750 9825 52 26 22  0  0 2026-09-22 10:30:45
 2  1      0 2908668  32168 571796    0    0     0 33152 44065 10294 45 29 25  0  1 2026-09-22 10:30:46
 2  0      0 2906412  32172 572780    0    0     0 18400 46945 10105 57 24 19  0  0 2026-09-22 10:30:47
 1  0      0 2903344  32172 574960    0    0     0 23420 45801 9988 56 25 18  0  0 2026-09-22 10:30:48
 2  0      0 2898372  32172 579040    0    0     0 21424 44246 10253 50 29 22  0  0 2026-09-22 10:30:49
 2  0      0 2895224  32172 584832    0    0     0 22948 45734 10277 51 29 20  0  0 2026-09-22 10:30:50
