procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3048872  32484 448952    0    0   141  5894 9545 2960 22 12 66  0  0 2026-09-22 10:58:26
 0  0      0 3047012  32484 448892    0    0     0     0  596  916  2  2 96  0  0 2026-09-22 10:58:27
 0  0      0 3047012  32496 448892    0    0     0   100   75   77  1  0 100  0  0 2026-09-22 10:58:28
 0  0      0 3047012  32496 448892    0    0     0     0   48   37  0  0 100  0  0 2026-09-22 10:58:29
 0  0      0 3047012  32496 448892    0    0     0     0   26   30  0  0 100  0  0 2026-09-22 10:58:30
 0  0      0 3074156  32496 448908    0    0     0   772  882  502  1  1 98  1  0 2026-09-22 10:58:31
 0  0      0 3074156  32496 448908    0    0     0     0   46   49  0  0 100  0  0 2026-09-22 10:58:32
 0  0      0 3073688  32508 448948    0    0     0   176  252  129  1  0 100  0  0 2026-09-22 10:58:33
 1  0      0 3073688  32508 448948    0    0     0     0   33   40  0  1 100  0  0 2026-09-22 10:58:34
 3  0      0 3141620  32508 383804    0    0     0    80 26553 6908 29 14 57  0  0 2026-09-22 10:58:35
 2  0      0 3132512  32508 393464    0    0     0     0 43580 13445 44 20 37  0  0 2026-09-22 10:58:36
 3  0      0 3121020  32508 406476    0    0     0  4864 45939 13801 43 24 33  0  0 2026-09-22 10:58:37
 4  0      0 3102828  32536 418828    0    0     0 18244 47191 13678 44 26 30  1  1 2026-09-22 10:58:38
 3  0      0 3090840  32536 430768    0    0     0  8140 44891 13836 42 23 35  0  0 2026-09-22 10:58:39
 3  0      0 3079268  32536 441308    0    0     0 12784 46991 13210 44 26 29  0  0 2026-09-22 10:58:40
 3  0      0 3069588  32536 449412    0    0     0 11164 45704 13890 46 24 30  0  0 2026-09-22 10:58:41
 3  0      0 3060592  32536 458240    0    0     0 13236 43348 13670 42 23 35  0  0 2026-09-22 10:58:42
 2  0      0 3055460  32568 466824    0    0     0 23424 45445 12652 44 28 28  0  0 2026-09-22 10:58:43
 3  0      0 3034628  32568 475160    0    0     0 18304 44937 13081 44 26 30  0  0 2026-09-22 10:58:44
 4  0      0 3025308  32568 481764    0    0     0 17540 44355 12825 47 26 28  0  0 2026-09-22 10:58:45
 3  0      0 3017752  32568 490476    0    0     0 17396 44757 12577 45 26 29  0  0 2026-09-22 10:58:46
