procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2025708  79376 745604    0    0   191  1416 6640 5795 23  8 67  2  0 2026-09-22 10:58:26
 0  0      0 2025708  79376 745548    0    0     0     0  323  530  0  0 99  0  0 2026-09-22 10:58:27
 1  0      0 2025708  79752 745996    0    0    32 12260 5709 10134  6  3 65 27  0 2026-09-22 10:58:28
 0  1      0 2025708  80048 751296    0    0     0 22236 12931 19571 14  6 60 20  0 2026-09-22 10:58:29
 1  0      0 1995692  80552 758924    0    0     0 30628 4019 8260 15  4 56 24  0 2026-09-22 10:58:30
 0  0      0 1994544  80564 758964    0    0     0  6668 2071 2431  3  1 95  1  0 2026-09-22 10:58:31
 0  0      0 1994544  80572 758964    0    0     0  1640  306  576  1  0 99  1  0 2026-09-22 10:58:32
 1  0      0 1994544  80716 758992    0    0     0  7040 1564 2312  0  1 91  8  0 2026-09-22 10:58:33
 1  0      0 1994544  80720 758992    0    0     0   792  277  464  0  0 100  1  0 2026-09-22 10:58:34
 7  0      0 1993320  80904 759576    0    0     0 10436 16863 17441 19  9 66  6  0 2026-09-22 10:58:35
 4  0      0 1989072  80964 761068    0    0     0  2972 31105 28782 39 16 43  2  0 2026-09-22 10:58:36
 2  0      0 1986380  81008 762544    0    0     0  3520 31474 29323 39 17 41  3  0 2026-09-22 10:58:37
 5  0      0 1983876  81092 764072    0    0     0 13116 32093 29248 43 17 38  3  0 2026-09-22 10:58:38
 2  0      0 1981608  81152 765708    0    0     0  8980 33619 29957 37 21 39  3  0 2026-09-22 10:58:39
 9  0      0 1979620  81196 767120    0    0     0  1524 30674 27958 42 16 42  0  0 2026-09-22 10:58:40
 5  0      0 1976232  81224 768756    0    0     0  4420 32547 29451 35 21 43  1  0 2026-09-22 10:58:41
 4  0      0 1970204  81256 770408    0    0     0  1812 35459 30350 43 20 37  1  0 2026-09-22 10:58:42
 8  0      0 1966880  81276 771804    0    0     0  1364 32766 28750 37 20 43  1  0 2026-09-22 10:58:43
 1  0      0 1964612  81372 773468    0    0     0 10100 32884 29643 40 17 41  2  0 2026-09-22 10:58:44
 5  0      0 1963096  81388 774900    0    0     0  3504 29726 27461 37 16 47  1  0 2026-09-22 10:58:45
 8  0      0 1961076  81404 776260    0    0     0  2272 31474 28746 36 18 45  1  0 2026-09-22 10:58:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 1959308  81416 777884    0    0     0  2272 33015 27513 36 19 43  1  1 2026-09-22 10:58:47
16  0      0 1957288  81448 779252    0    0     0  3300 31459 26918 42 16 42  1  0 2026-09-22 10:58:48
17  0      0 1955776  81452 780400    0    0     0  1120 28777 25258 36 13 52  0  0 2026-09-22 10:58:49
 5  0      0 1954012  81464 781620    0    0     0   952 31451 27054 35 18 46  1  0 2026-09-22 10:58:50
13  0      0 1952748  81468 782756    0    0     0   996 30278 26137 39 16 45  0  0 2026-09-22 10:58:51
 9  0      0 1951236  81472 783880    0    0     0   928 28410 25550 35 13 52  1  0 2026-09-22 10:58:52
 0  0      0 1949756  81484 785112    0    0     0   964 30928 26222 35 15 50  0  0 2026-09-22 10:58:53
 1  0      0 1948496  81488 786288    0    0     0  1036 28140 25577 37 14 49  0  0 2026-09-22 10:58:54
 2  0      0 1946976  81496 787428    0    0     0  1000 29349 24764 33 15 52  1  0 2026-09-22 10:58:55
 5  0      0 1945060  81504 788536    0    0     0   972 30131 24577 33 18 49  0  0 2026-09-22 10:58:56
 9  0      0 1943796  81512 789600    0    0     0   932 29579 25113 37 14 49  0  0 2026-09-22 10:58:57
 0  0      0 1942032  81516 790636    0    0     0  1996 27528 22920 31 15 53  1  0 2026-09-22 10:58:58
 0  0      0 1940776  81516 791712    0    0     0  1108 29560 23815 36 15 48  0  0 2026-09-22 10:58:59
 1  0      0 1939768  81520 792656    0    0     0  1204 26172 22837 32 13 54  1  0 2026-09-22 10:59:00
 3  0      0 1937752  81536 793732    0    0     0  1212 27488 23147 32 15 52  1  0 2026-09-22 10:59:01
 3  0      0 1936996  81552 794668    0    0     0 11584 27498 23449 36 13 51  1  0 2026-09-22 10:59:02
 1  0      0 1935688  81560 795660    0    0     0  1136 24014 21715 30 13 56  1  0 2026-09-22 10:59:03
 3  0      0 1934124  81560 796544    0    0     0  1104 28444 23577 36 14 50  1  0 2026-09-22 10:59:04
 1  0      0 1932864  81564 797536    0    0     0  1152 28644 23726 42 11 47  0  0 2026-09-22 10:59:05
 0  0      0 1931604  81564 798584    0    0     0  1388 27764 23399 35 13 52  1  0 2026-09-22 10:59:06
 3  0      0 1930596  81564 799552    0    0     0  1268 27571 23033 36 13 51  0  0 2026-09-22 10:59:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1929080  81564 800500    0    0     0  1136 27926 22673 36 15 49  1  0 2026-09-22 10:59:08
 1  0      0 1927316  81576 801628    0    0     0  2148 29476 24400 37 17 46  1  1 2026-09-22 10:59:09
 5  0      0 1925812  81576 802880    0    0     0  2980 31781 25506 38 19 42  1  0 2026-09-22 10:59:10
