procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2627940  14668 593608    0    0 14556   205 1087 1991 12 23 52 13  1 2026-09-22 10:42:26
 0  0      0 2626932  14668 593928    0    0    36     0  152  218  0  0 100  1  0 2026-09-22 10:42:27
 0  1      0 2605012  15220 597132    0    0  3804     0  526  631  2  1 95  2  1 2026-09-22 10:42:28
 0  0      0 2601232  15220 599432    0    0  2192     0 4811 4415  4  2 95  1  0 2026-09-22 10:42:29
 2  0      0 2786792  15244 390276    0    0  1180   120  694  710  2  3 94  1  0 2026-09-22 10:42:30
 0  0      0 2896416  15248 317516    0    0   148     4 3660 4899  6  3 91  0  0 2026-09-22 10:42:31
 0  0      0 2896416  15248 317516    0    0     0     8   56   62  0  0 100  0  0 2026-09-22 10:42:32
 0  0      0 2895664  15248 317604    0    0     0     0  842 1381  0  1 100  0  0 2026-09-22 10:42:33
 0  0      0 2895664  15248 317604    0    0     0     0   34   36  0  0 100  0  0 2026-09-22 10:42:34
 3  0      0 2932432  15264 322248    0    0   260  1768 25996 22489 25 11 64  0  0 2026-09-22 10:42:35
 1  0      0 3133156  15264 330980    0    0     0   628 46235 31997 54 19 27  0  0 2026-09-22 10:42:36
 2  0      0 3155028  15264 339592    0    0     0   860 45953 28451 54 21 25  0  0 2026-09-22 10:42:37
 2  0      0 3128232  15264 348676    0    0     0   672 49469 35148 55 22 24  0  0 2026-09-22 10:42:38
 4  0      0 3101556  15264 358000    0    0     0   592 46353 27791 57 20 22  0  0 2026-09-22 10:42:39
 3  0      0 3078060  15272 366276    0    0     0  1440 49555 33530 58 20 22  0  0 2026-09-22 10:42:40
 3  0      0 3048880  15272 375408    0    0     0    60 49439 34246 53 26 21  0  0 2026-09-22 10:42:41
 3  0      0 3030192  15272 384616    0    0     0  6236 45176 23744 57 22 21  1  0 2026-09-22 10:42:42
 3  0      0 3000044  15272 393936    0    0     0  1064 47574 28354 53 26 21  0  0 2026-09-22 10:42:43
 4  0      0 2972136  15272 403200    0    0     0   852 46997 29031 59 20 21  0  0 2026-09-22 10:42:44
 3  0      0 2955196  15280 412132    0    0     0   972 48862 32115 57 22 21  0  0 2026-09-22 10:42:45
 3  0      0 2940744  15280 421100    0    0     0  1096 47046 30045 55 23 21  0  0 2026-09-22 10:42:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2923140  15280 431940    0    0  1564  1048 45482 26847 56 23 21  0  0 2026-09-22 10:42:47
 2  0      0 2888024  15280 443040    0    0  1456   784 45564 26740 58 20 22  1  0 2026-09-22 10:42:48
 4  0      0 2849920  15280 455692    0    0  2992   932 45443 27477 57 23 20  0  0 2026-09-22 10:42:49
 3  0      0 2813332  15292 467740    0    0  2584  1652 45092 26547 59 23 17  1  0 2026-09-22 10:42:50
 5  0      0 2799552  15292 479200    0    0  2272  1128 46881 30888 57 22 22  0  0 2026-09-22 10:42:51
 5  0      0 2762008  15292 490492    0    0  2488  1600 44978 28415 55 20 24  1  1 2026-09-22 10:42:52
 5  0      0 2741092  15292 501136    0    0  1568   788 45499 29347 58 21 22  0  0 2026-09-22 10:42:53
 3  0      0 2713172  15292 512092    0    0  1676  1624 43231 24737 57 24 18  1  0 2026-09-22 10:42:54
 4  0      0 2670840  15300 523332    0    0  1828  2088 43629 23248 58 23 19  0  0 2026-09-22 10:42:55
 4  0      0 2659252  15300 533800    0    0  1180  1308 46680 33001 60 19 21  1  0 2026-09-22 10:42:56
 7  0      0 2617468  15300 543592    0    0   996  1596 45301 31238 55 25 20  0  0 2026-09-22 10:42:57
