procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12970428  95772 2563524    0    0    34   269  392  402 10  2 88  1  0 2026-09-22 09:00:07
 0  0      0 12950524  95772 2563328    0    0     0     0 2604 2489  2  1 96  0  0 2026-09-22 09:00:08
 0  0      0 12950524  95772 2563328    0    0     0     0   47   53  0  0 100  0  0 2026-09-22 09:00:09
 0  0      0 12950524  95772 2563328    0    0     0     0   57   60  0  0 100  0  0 2026-09-22 09:00:10
 0  0      0 12950524  95772 2563328    0    0     0     0   43   52  0  0 100  0  0 2026-09-22 09:00:11
 0  0      0 12946016  95772 2563328    0    0     0     0 2403 3187  1  0 99  0  0 2026-09-22 09:00:12
 0  0      0 12946016  95772 2563328    0    0     0   100  102   81  0  0 100  0  0 2026-09-22 09:00:13
 0  0      0 12945260  95772 2563328    0    0     0     8  735 1014  0  0 100  0  0 2026-09-22 09:00:14
 0  0      0 12944252  95772 2563328    0    0     0     0  600  793  0  0 100  0  0 2026-09-22 09:00:15
 0  0      0 12943748  95772 2563328    0    0     0     0   28   34  0  0 100  0  0 2026-09-22 09:00:16
 9  0      0 12921600  95772 2563328    0    0     0     0 10178 11995  8  1 91  0  0 2026-09-22 09:00:17
 1  0      0 12908504  95772 2563332    0    0     0    40 23221 26834 18  1 81  0  0 2026-09-22 09:00:18
 1  0      0 12902764  95772 2563336    0    0     0     0 23741 26906 19  1 80  0  0 2026-09-22 09:00:19
 2  0      0 12898508  95772 2563344    0    0     0     0 24009 27901 19  2 79  0  0 2026-09-22 09:00:20
 1  0      0 12892712  95772 2563348    0    0     0     0 23154 26058 19  2 79  0  0 2026-09-22 09:00:21
 1  0      0 12888456  95772 2563352    0    0     0    32 22975 26565 19  1 80  0  0 2026-09-22 09:00:22
 3  0      0 12884704  95772 2563356    0    0     0    24 23627 26636 20  2 79  0  0 2026-09-22 09:00:23
 1  0      0 12881960  95772 2563360    0    0     0     0 23553 26879 20  1 79  0  0 2026-09-22 09:00:24
 1  0      0 12879692  95772 2563364    0    0     0     0 24572 28067 18  2 80  0  0 2026-09-22 09:00:25
 1  0      0 12874652  95772 2563368    0    0     0     0 22744 25687 20  2 79  0  0 2026-09-22 09:00:26
 1  0      0 12873392  95772 2563376    0    0     0    28 23814 27002 20  2 79  0  0 2026-09-22 09:00:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 12872636  95776 2563376    0    0     0    24 23626 26758 19  2 79  0  0 2026-09-22 09:00:28
 1  0      0 12871124  95776 2563380    0    0     0     0 24131 27723 19  2 79  0  0 2026-09-22 09:00:29
 1  0      0 12865356  95776 2563388    0    0     0     0 23550 26544 20  1 79  0  0 2026-09-22 09:00:30
 1  0      0 12864600  95776 2563392    0    0     0     0 25181 28777 20  2 79  0  0 2026-09-22 09:00:31
 1  0      0 12861856  95776 2563396    0    0     0    28 24731 27681 20  2 78  0  0 2026-09-22 09:00:32
 1  0      0 12859364  95780 2563396    0    0     0   888 24376 27390 19  2 79  0  0 2026-09-22 09:00:33
 1  0      0 12855332  95780 2563404    0    0     0     0 25683 29195 21  2 77  0  0 2026-09-22 09:00:34
 2  0      0 12854072  95780 2563408    0    0     0     0 24651 28458 19  1 80  0  0 2026-09-22 09:00:35
 1  0      0 12852588  95780 2563416    0    0     0     0 23548 26603 20  2 78  0  0 2026-09-22 09:00:36
 2  0      0 12850124  95780 2563416    0    0     0    28 23678 27216 19  1 79  0  0 2026-09-22 09:00:37
 2  0      0 12847660  95780 2563488    0    0     0   736 24853 28650 22  1 77  0  0 2026-09-22 09:00:38
 1  0      0 12846148  95780 2563492    0    0     0     0 24462 28525 20  2 79  0  0 2026-09-22 09:00:39
 1  0      0 12845420  95780 2563500    0    0     0     0 25094 29165 21  2 77  0  0 2026-09-22 09:00:40
 2  0      0 12843936  95780 2563504    0    0     0     0 24835 28738 20  2 78  0  0 2026-09-22 09:00:41
 1  0      0 12843936  95780 2563512    0    0     0     0 24598 28078 21  2 77  0  0 2026-09-22 09:00:42
 4  0      0 12841696  95780 2563516    0    0     0    68 24800 28425 22  1 77  0  0 2026-09-22 09:00:43
 2  0      0 12841444  95780 2563520    0    0     0     0 24915 29098 18  2 80  0  0 2026-09-22 09:00:44
 2  0      0 12841444  95780 2563528    0    0     0     0 25414 29848 20  2 79  0  0 2026-09-22 09:00:45
 3  0      0 12840716  95780 2563536    0    0     0     0 25394 29592 21  2 78  0  0 2026-09-22 09:00:46
 2  0      0 12838952  95780 2563544    0    0     0     0 25792 29591 20  2 79  0  0 2026-09-22 09:00:47
 4  0      0 12836432  95780 2563560    0    0     0    60 25153 29299 21  2 77  0  0 2026-09-22 09:00:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 12836432  95780 2563564    0    0     0     0 24560 28748 20  1 78  0  0 2026-09-22 09:00:49
 2  0      0 12833912  95780 2563568    0    0     0     0 25090 28833 20  2 78  0  0 2026-09-22 09:00:50
 2  0      0 12833156  95780 2563568    0    0     0     0 24309 28326 21  2 77  0  0 2026-09-22 09:00:51
 1  0      0 12833156  95780 2563580    0    0     0     0 25870 30080 20  2 78  0  0 2026-09-22 09:00:52
 2  0      0 12832932  95780 2563616    0    0     0    60 25439 28957 21  2 77  0  0 2026-09-22 09:00:53
 3  0      0 12831952  95780 2563624    0    0     0     0 25437 29635 20  2 78  0  0 2026-09-22 09:00:54
 2  0      0 12831952  95780 2563628    0    0     0     0 25157 29097 21  2 77  0  0 2026-09-22 09:00:55
 1  0      0 12831728  95780 2563632    0    0     0     0 24847 28216 20  2 77  0  0 2026-09-22 09:00:56
 1  0      0 12829964  95780 2563636    0    0     0     0 25207 29142 21  2 77  0  0 2026-09-22 09:00:57
 9  0      0 12828452  95780 2563644    0    0     0    60 24409 27961 20  2 78  0  0 2026-09-22 09:00:58
 3  0      0 12828228  95780 2563644    0    0     0     0 25048 29185 20  2 78  0  0 2026-09-22 09:00:59
 2  0      0 12827472  95780 2563656    0    0     0     0 24937 28815 20  2 78  0  0 2026-09-22 09:01:00
 1  0      0 12827472  95780 2563668    0    0     0     0 24923 29264 19  2 80  0  0 2026-09-22 09:01:01
 1  0      0 12825736  95780 2563676    0    0     0     0 24751 28596 20  2 78  0  0 2026-09-22 09:01:02
 1  0      0 12825736  95780 2563680    0    0     0    80 25033 28966 20  2 79  0  0 2026-09-22 09:01:03
 2  0      0 12825232  95780 2563692    0    0     0     0 24703 28874 19  2 79  0  0 2026-09-22 09:01:04
 3  0      0 12825232  95780 2563696    0    0     0     0 24733 28608 21  2 77  0  0 2026-09-22 09:01:05
 1  0      0 12825232  95780 2563704    0    0     0     0 24781 28657 20  2 79  0  0 2026-09-22 09:01:06
 1  0      0 12825232  95780 2563708    0    0     0     8 25073 28928 19  2 79  0  0 2026-09-22 09:01:07
 1  0      0 12825232  95780 2563712    0    0     0    56 25277 28930 22  2 77  0  0 2026-09-22 09:01:08
 1  0      0 12825008  95780 2563716    0    0     0    44 25431 29046 20  2 79  0  0 2026-09-22 09:01:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 12824756  95780 2563684    0    0     0     0 23754 26795 20  2 78  0  0 2026-09-22 09:01:10
 1  0      0 12824756  95780 2563688    0    0     0     0 24854 28476 19  2 79  0  0 2026-09-22 09:01:11
 3  0      0 12824280  95780 2563688    0    0     0     0 24818 28163 21  1 78  0  0 2026-09-22 09:01:12
 1  0      0 12823776  95780 2563692    0    0     0    64 24051 26876 21  2 77  0  0 2026-09-22 09:01:13
 1  0      0 12823552  95780 2563696    0    0     0     0 24945 28563 19  1 80  0  0 2026-09-22 09:01:14
 1  0      0 12823552  95780 2563736    0    0     0     0 24887 28667 19  2 79  0  0 2026-09-22 09:01:15
 1  0      0 12823552  95780 2563704    0    0     0     0 25077 28298 20  1 78  0  0 2026-09-22 09:01:16
