procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1673148  98544 1495500    0    0   116  1694 2291 5818 28  8 61  4  0 2026-09-22 09:00:06
 0  0      0 1671384  98544 1495432    0    0     0     0  775 1364  2  2 96  0  0 2026-09-22 09:00:07
 1  0      0 1657020  98544 1495432    0    0     0  3512 1047 1526  2  2 94  3  0 2026-09-22 09:00:08
 0  0      0 1657016  98544 1495432    0    0     0     0 7075 4823  4  2 94  0  0 2026-09-22 09:00:09
 0  0      0 1656344  98544 1495432    0    0     0   104  973  907  3  2 95  0  0 2026-09-22 09:00:10
 0  0      0 1656344  98544 1495440    0    0     0     4 13374 12502  7  5 88  0  0 2026-09-22 09:00:11
 0  0      0 1656344  98544 1495452    0    0     0     0 7309 10882  4  3 94  0  0 2026-09-22 09:00:12
 0  0      0 1656344  98544 1495452    0    0     0     0  246  427  0  0 100  0  0 2026-09-22 09:00:13
 0  0      0 1656344  98544 1495472    0    0     0     8 2683 4076  2  1 98  0  0 2026-09-22 09:00:14
 0  0      0 1656344  98544 1495472    0    0     0     0  222  392  1  0 99  0  0 2026-09-22 09:00:15
 4  0      0 1656344  98544 1495784    0    0     0   128 6428 7229 12  6 82  0  0 2026-09-22 09:00:16
 7  0      0 1655200  98544 1496576    0    0     0     0 36724 35378 55 40  6  0  0 2026-09-22 09:00:17
10  0      0 1650904  98544 1497488    0    0     0     0 36502 30138 63 38  0  0  0 2026-09-22 09:00:18
 6  0      0 1666768  98544 1498520    0    0     0     0 37321 28553 61 39  1  0  0 2026-09-22 09:00:19
 4  0      0 1661252  98544 1499880    0    0     0    12 38087 30744 59 41  0  0  0 2026-09-22 09:00:20
 8  0      0 1657972  98544 1500960    0    0     0  3100 37915 31126 59 41  0  0  0 2026-09-22 09:00:21
 4  0      0 1651124  98544 1502060    0    0     0   244 36715 28506 62 37  0  0  0 2026-09-22 09:00:22
 5  0      0 1647448  98544 1502948    0    0     0   200 37498 29177 66 34  0  0  0 2026-09-22 09:00:23
 2  0      0 1634224  98544 1505560    0    0     0    24 39039 30436 61 39  0  0  0 2026-09-22 09:00:24
 5  0      0 1625432  98544 1506628    0    0     0     0 37400 27624 59 40  0  0  0 2026-09-22 09:00:25
 7  0      0 1624680  98544 1507956    0    0     0    96 38553 30385 60 40  0  0  0 2026-09-22 09:00:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
