sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 275083 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.012 | 173.776 | 0.004 | 295   | 274788 | 0    | 0   |
| 25211  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.040 | 41.108  | 0.004 | 25211 | 0      | 0    | 0   |
| 25244  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.040 | 40.400  | 0.004 | 25244 | 0      | 0    | 0   |
| 28879  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.044 | 40.300  | 0.004 | 28876 | 0      | 3    | 0   |
| 6081   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.005 | 0.052 | 32.960  | 0.016 | 6081  | 0      | 0    | 0   |
| 23069  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.044 | 30.560  | 0.004 | 23069 | 0      | 0    | 0   |
| 13524  | GET    | ^/api/livestream/[0-9]+/report                    | 0.004 | 0.002 | 0.012 | 22.828  | 0.004 | 13524 | 0      | 0    | 0   |
| 10230  | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.056 | 20.548  | 0.004 | 10230 | 0      | 0    | 0   |
| 6441   | POST   | /api/livestream/reservation                       | 0.000 | 0.003 | 0.016 | 17.968  | 0.008 | 1398  | 0      | 5043 | 0   |
| 4011   | POST   | /api/register                                     | 0.000 | 0.004 | 0.048 | 15.188  | 0.008 | 4009  | 0      | 1    | 1   |
| 9476   | GET    | /api/livestream                                   | 0.004 | 0.001 | 0.008 | 13.624  | 0.004 | 9476  | 0      | 0    | 0   |
| 4681   | POST   | /api/icon                                         | 0.004 | 0.003 | 0.052 | 12.208  | 0.008 | 4681  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.000 | 0.002 | 0.008 | 9.356   | 0.004 | 4015  | 0      | 2    | 0   |
| 9784   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.008 | 6.724   | 0.004 | 9784  | 0      | 0    | 0   |
| 6635   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 5.344   | 0.004 | 6635  | 0      | 0    | 0   |
| 2156   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.001 | 0.008 | 3.200   | 0.004 | 2156  | 0      | 0    | 0   |
| 2147   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.008 | 2.828   | 0.004 | 2147  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.708 | 2.708 | 2.708 | 2.708   | 2.708 | 1     | 0      | 0    | 0   |
| 219    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.007 | 0.028 | 1.432   | 0.024 | 219   | 0      | 0    | 0   |
| 235    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.016 | 1.360   | 0.008 | 235   | 0      | 0    | 0   |
| 217    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.008 | 0.400   | 0.008 | 217   | 0      | 0    | 0   |
| 218    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.008 | 0.360   | 0.004 | 218   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.002 | 0.008 | 0.148   | 0.008 | 62    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
