procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 578096  88364 1525128    0    0    82  1114  933 1001  7  2 90  1  0 2026-09-22 09:15:22
 1  0      0 578096  88372 1525220    0    0     0  1952  407  735  0  0 99  1  0 2026-09-22 09:15:23
 2  1      0 578096  88492 1525752    0    0    64 14372 5400 9535  8  1 60 30  0 2026-09-22 09:15:24
 1  1      0 601328  88584 1533352    0    0     0 21972 13877 20419 16  5 55 24  0 2026-09-22 09:15:25
 1  0      0 577696  88668 1542760    0    0     4 37680 4499 8842 17  2 55 26  0 2026-09-22 09:15:26
 1  0      0 577444  88680 1543264    0    0     0  2868 4374 3838  4  1 93  2  0 2026-09-22 09:15:27
 1  0      0 577444  88680 1543264    0    0     0  2480  518  929  0  0 97  2  0 2026-09-22 09:15:28
 1  0      0 577192  88688 1543488    0    0     0   804 1298 1497  1  1 98  1  0 2026-09-22 09:15:29
 1  0      0 577192  88720 1543488    0    0     0  7140  960 1834  0  0 91  9  0 2026-09-22 09:15:30
10  0      0 569632  88756 1549956    0    0     0 14224 10659 10743 17  6 69  8  0 2026-09-22 09:15:31
10  0      0 548712  88820 1566732    0    0     0 20864 29528 30597 59 22 15  5  0 2026-09-22 09:15:32
 9  0      0 528540  88832 1582948    0    0     4 17816 30874 32891 77 17  5  1  0 2026-09-22 09:15:33
16  0      0 511652  88836 1599088    0    0     0 13480 33592 37714 74 21  4  0  0 2026-09-22 09:15:34
13  0      0 496276  88848 1614304    0    0     4 22032 31820 33759 73 21  6  1  0 2026-09-22 09:15:35
 9  0      0 479640  88876 1630452    0    0     0 11892 32999 35349 76 19  5  1  0 2026-09-22 09:15:36
15  0      0 463256  88912 1646924    0    0     4 29496 31921 34538 72 21  6  1  0 2026-09-22 09:15:37
15  0      0 448132  88924 1661952    0    0     0 22632 32184 34440 76 17  6  2  0 2026-09-22 09:15:38
14  0      0 433004  88944 1676944    0    0     0 15300 32734 35614 76 18  6  1  0 2026-09-22 09:15:39
12  0      0 415868  88984 1694108    0    0     4 21276 32973 36121 72 22  5  1  0 2026-09-22 09:15:40
12  0      0 399988  89000 1709768    0    0     0 16572 33428 36824 73 23  4  1  0 2026-09-22 09:15:41
14  0      0 382852  89016 1726676    0    0     4 18104 32254 35543 73 19  7  1  0 2026-09-22 09:15:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 373276  89024 1736316    0    0     0 15464 31076 33990 71 22  7  0  0 2026-09-22 09:15:43
16  0      0 365212  89068 1744240    0    0     0 26832 29140 32397 66 20  9  5  0 2026-09-22 09:15:44
 9  0      0 356388  89084 1752892    0    0     0 16572 30336 34540 74 17  8  1  0 2026-09-22 09:15:45
10  0      0 348316  89096 1761052    0    0     0 24044 30827 32868 71 21  7  2  0 2026-09-22 09:15:46
 3  0      0 340252  89108 1769108    0    0     0 16624 29903 33187 76 17  7  1  0 2026-09-22 09:15:47
 7  0      0 332188  89124 1777132    0    0     0 177388 26916 29947 62 19 14  6  0 2026-09-22 09:15:48
10  0      0 324376  89140 1785112    0    0     0 20128 28945 31673 74 18  8  1  0 2026-09-22 09:15:49
11  0      0 315392  89148 1793720    0    0     0 22856 30561 34367 69 22  8  1  0 2026-09-22 09:15:50
 7  0      0 306700  89160 1802320    0    0     0 32304 28685 32232 71 19  9  1  0 2026-09-22 09:15:51
14  0      0 298004  89168 1810732    0    0     0 14064 29426 33060 75 17  7  1  0 2026-09-22 09:15:52
 2  0      0 289936  89172 1818748    0    0     0 25052 28225 31214 73 17  9  2  0 2026-09-22 09:15:53
11  0      0 281872  89180 1826936    0    0     0 19012 28595 31785 72 18  9  1  0 2026-09-22 09:15:54
 4  0      0 273304  89188 1835428    0    0     0 20432 28701 32112 74 17  8  1  0 2026-09-22 09:15:55
11  0      0 264736  89204 1843916    0    0     0 25256 28352 30230 74 18  7  1  0 2026-09-22 09:15:56
 8  0      0 256168  89220 1852604    0    0     0 21348 28609 32511 73 18  8  1  0 2026-09-22 09:15:57
 5  1      0 247848  89236 1860848    0    0     0 28696 28623 32406 70 20  9  1  0 2026-09-22 09:15:58
 3  0      0 239532  89244 1869008    0    0     0 19148 28534 32776 75 15 10  1  0 2026-09-22 09:15:59
10  0      0 231216  89252 1877452    0    0     0 24748 28231 32919 73 16  9  2  0 2026-09-22 09:16:00
 8  0      0 222144  89256 1886356    0    0     0 22576 28818 33367 73 18  9  1  0 2026-09-22 09:16:01
 6  0      0 213332  89284 1894792    0    0     0 26924 27966 32290 70 20 10  1  0 2026-09-22 09:16:02
 5  0      0 204512  89292 1903320    0    0     0 22732 27832 32403 77 14  9  1  0 2026-09-22 09:16:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
13  0      0 195440  89304 1912020    0    0     0 27612 28429 32055 72 18  9  2  0 2026-09-22 09:16:04
 6  0      0 187876  89320 1919988    0    0     0 22240 28126 31763 72 19  9  1  0 2026-09-22 09:16:05
 7  0      0 179308  89328 1928696    0    0     0 22368 27557 31805 67 22 10  1  0 2026-09-22 09:16:06
 5  0      0 170232  89336 1937300    0    0     0 27192 27991 32164 72 18  8  2  0 2026-09-22 09:16:07
 4  0      0 161664  89348 1945992    0    0     0 23164 27250 31006 74 16 10  1  0 2026-09-22 09:16:08
 5  0      0 153348  89356 1954276    0    0     0 23416 27462 30713 74 17  8  1  0 2026-09-22 09:16:09
