procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1346228  98544 1575228    0    0    82  1227 3394 5318 24  8 66  3  0 2026-09-22 09:20:06
 0  0      0 1345976  98544 1575184    0    0     0     0  299  547  0  0 100  0  0 2026-09-22 09:20:07
 0  0      0 1339928  98544 1575184    0    0     0     0  799 1041  2  2 96  0  0 2026-09-22 09:20:08
 0  0      0 1338920  98544 1575184    0    0     0    88 5851 4575  3  2 96  0  0 2026-09-22 09:20:09
 0  0      0 1338920  98544 1575184    0    0     0     0 2159 2644  4  2 94  0  0 2026-09-22 09:20:10
 0  0      0 1335952  98544 1575184    0    0     0     0 2100 3361  2  1 98  0  0 2026-09-22 09:20:11
 1  0      0 1335952  98544 1575184    0    0     0     0  212  385  0  0 100  0  0 2026-09-22 09:20:12
 1  0      0 1334692  98544 1575184    0    0     0     0 1578 2541  1  0 99  0  0 2026-09-22 09:20:13
 1  0      0 1334692  98544 1575184    0    0     0    20  248  434  0  0 100  0  0 2026-09-22 09:20:14
 3  0      0 1232972  98544 1575184    0    0     0     8 32183 20514 31 18 51  0  0 2026-09-22 09:20:15
 4  0      0 1255872  98544 1575184    0    0     0     0 49688 22247 52 22 26  0  0 2026-09-22 09:20:16
 4  0      0 1335096  98544 1575184    0    0     0     0 51229 25544 54 20 26  0  0 2026-09-22 09:20:17
 4  0      0 1550648  98544 1575184    0    0     0     0 50370 24140 59 18 23  0  0 2026-09-22 09:20:18
 3  0      0 1558412  98544 1575184    0    0     0    24 50473 22166 57 19 24  0  0 2026-09-22 09:20:19
 5  0      0 1556396  98544 1575184    0    0     0     0 52324 27136 55 21 24  0  0 2026-09-22 09:20:20
 4  0      0 1555540  98544 1575184    0    0     0     8 52068 28144 54 23 24  0  0 2026-09-22 09:20:21
 4  0      0 1553276  98544 1575184    0    0     0     0 52307 27481 58 19 23  0  0 2026-09-22 09:20:22
 3  0      0 1553280  98544 1575184    0    0     0     0 50824 23476 54 22 25  0  0 2026-09-22 09:20:23
 3  0      0 1553064  98544 1575184    0    0     0    12 48730 26083 54 17 30  0  0 2026-09-22 09:20:24
 4  0      0 1549400  98544 1575184    0    0     0     0 50751 23885 55 18 26  0  1 2026-09-22 09:20:25
 5  0      0 1535152  98544 1575188    0    0     0   924 49923 26171 59 16 25  0  0 2026-09-22 09:20:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 1526388  98544 1575188    0    0     0    12 51540 30687 51 22 27  0  0 2026-09-22 09:20:27
 4  0      0 1516312  98544 1575188    0    0     0     0 49397 28166 52 20 29  0  0 2026-09-22 09:20:28
 4  0      0 1505988  98544 1575188    0    0     0    76 48658 30306 51 19 30  0  0 2026-09-22 09:20:29
 5  0      0 1494652  98544 1575188    0    0     0     0 50256 34853 50 23 27  0  0 2026-09-22 09:20:30
 2  0      0 1483816  98544 1575196    0    0     0     0 50392 36054 52 22 26  0  0 2026-09-22 09:20:31
 4  0      0 1475756  98544 1575208    0    0     0     0 49153 35945 50 20 30  0  0 2026-09-22 09:20:32
 4  0      0 1461684  98544 1575216    0    0     0     8 48617 38085 47 19 34  0  0 2026-09-22 09:20:33
 2  0      0 1454620  98544 1575228    0    0     0    44 50553 37223 52 20 29  0  0 2026-09-22 09:20:34
 3  0      0 1439248  98544 1575380    0    0     0     0 48950 31817 52 21 27  0  0 2026-09-22 09:20:35
