procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12961584  96052 2566376    0    0    24   190  731  732  9  1 89  0  0 2026-09-22 09:20:06
 0  0      0 12942740  96052 2564832    0    0     0     0 2600 2534  2  1 97  0  0 2026-09-22 09:20:07
 0  0      0 12942740  96052 2564832    0    0     0     0   40   56  0  0 100  0  0 2026-09-22 09:20:08
 0  0      0 12942740  96052 2564832    0    0     0     0   72   60  0  0 100  0  0 2026-09-22 09:20:09
 0  0      0 12938204  96052 2564832    0    0     0     0 2075 2844  0  0 99  0  0 2026-09-22 09:20:10
 0  0      0 12937448  96052 2564832    0    0     0     4   87   64  0  0 100  0  0 2026-09-22 09:20:11
 0  0      0 12935432  96052 2564832    0    0     0    80 1238 1762  0  0 100  0  0 2026-09-22 09:20:12
 0  0      0 12935432  96052 2564832    0    0     0     8   41   41  0  0 100  0  0 2026-09-22 09:20:13
 1  0      0 12920312  96052 2564832    0    0     0     0 6128 7647  3  1 97  0  0 2026-09-22 09:20:14
 2  0      0 12880632  96052 2564840    0    0     0     0 58895 58965 31  5 63  0  0 2026-09-22 09:20:15
 2  0      0 12860528  96052 2564756    0    0     0     0 55887 57164 31  4 64  0  0 2026-09-22 09:20:16
 3  0      0 12842384  96052 2564768    0    0     0    60 59408 59976 35  6 59  0  0 2026-09-22 09:20:17
 2  0      0 12817356  96052 2565060    0    0     0    24 60511 58977 37  5 58  0  0 2026-09-22 09:20:18
 9  0      0 12795124  96052 2565348    0    0     0     0 62711 62629 36  6 58  0  0 2026-09-22 09:20:19
 2  0      0 12782804  96052 2565372    0    0     0    72 59793 59263 36  6 58  0  0 2026-09-22 09:20:20
 4  0      0 12770232  96052 2565392    0    0     0     0 62516 62337 34  4 61  0  0 2026-09-22 09:20:21
 2  0      0 12758640  96052 2565520    0    0     0     0 60837 59382 37  4 59  0  0 2026-09-22 09:20:22
 3  0      0 12756404  96056 2565544    0    0     0    24 61524 60455 37  4 59  0  0 2026-09-22 09:20:23
 5  0      0 12754388  96056 2565556    0    0     0     0 59591 59262 33  4 62  0  0 2026-09-22 09:20:24
 3  0      0 12750160  96056 2565576    0    0     0    76 61437 60415 35  5 60  0  0 2026-09-22 09:20:25
 3  0      0 12740692  96056 2565584    0    0     0     0 61529 57904 37  5 58  0  0 2026-09-22 09:20:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 12736996  96056 2565600    0    0     0     0 60606 57157 36  6 59  0  0 2026-09-22 09:20:27
 2  0      0 12728464  96056 2565616    0    0     0    24 61229 57263 35  5 59  0  0 2026-09-22 09:20:28
 1  0      0 12727740  96056 2565628    0    0     0     0 60637 55738 34  5 61  0  0 2026-09-22 09:20:29
 4  0      0 12718416  96056 2565640    0    0     0    72 61743 56075 36  6 58  0  0 2026-09-22 09:20:30
 1  0      0 12717912  96056 2565696    0    0     0     0 60606 55778 35  6 59  0  0 2026-09-22 09:20:31
 2  0      0 12715896  96056 2565720    0    0     0   972 56197 52738 32  6 62  0  0 2026-09-22 09:20:32
