procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2381140  20644 846816    0    0   174  1132 9755 6983 18  8 73  0  0 2026-09-22 10:27:29
 0  0      0 2378368  20644 846784    0    0     0     0  326  463  0  1 99  0  0 2026-09-22 10:27:30
 0  0      0 2363248  20644 846784    0    0     0     0 4961 3331  3  1 96  0  0 2026-09-22 10:27:31
 0  0      0 2362296  20644 846784    0    0     0    28 2190 1529  2  2 96  0  0 2026-09-22 10:27:32
 0  0      0 2643540  20656 565184    0    0     0  1292 4684 6970  5  6 89  1  0 2026-09-22 10:27:33
 0  0      0 2643604  20656 565088    0    0     0     0   46   45  1  0 100  0  0 2026-09-22 10:27:34
 0  0      0 2642848  20656 565088    0    0     0     8 1126 1686  0  1 99  0  0 2026-09-22 10:27:35
 0  0      0 2642848  20656 565188    0    0     0     0   37   42  0  0 100  0  0 2026-09-22 10:27:36
 2  0      0 2642140  20656 565188    0    0     0     0 1316 2085  3  0 97  0  0 2026-09-22 10:27:37
 2  0      0 2557832  20672 573572    0    0     0  2572 35979 19351 67 25  8  0  0 2026-09-22 10:27:38
 6  0      0 2571540  20672 582824    0    0     0   792 35642 15231 72 26  2  0  0 2026-09-22 10:27:39
 5  0      0 2647036  20672 591784    0    0     0   524 36890 16602 70 26  4  0  0 2026-09-22 10:27:40
 4  0      0 2786124  20672 600844    0    0     0   704 36153 17445 71 26  4  0  0 2026-09-22 10:27:41
 4  0      0 2822456  20672 610060    0    0     0   184 36170 14357 71 26  3  0  0 2026-09-22 10:27:42
 3  0      0 2801520  20680 619060    0    0     0   808 36867 15305 70 28  3  0  0 2026-09-22 10:27:43
 4  0      0 2793472  20680 628228    0    0     0   480 37630 14934 74 24  2  0  0 2026-09-22 10:27:44
 4  0      0 2772528  20680 637308    0    0     0   268 37673 16767 71 28  2  0  0 2026-09-22 10:27:45
 3  0      0 2740064  20680 646320    0    0     0   172 38238 14344 69 29  2  0  0 2026-09-22 10:27:46
 4  0      0 2727172  20680 655428    0    0     0   412 37923 14272 74 25  2  0  0 2026-09-22 10:27:47
 6  0      0 2705244  20688 664412    0    0     0  1180 37485 15180 74 24  2  0  0 2026-09-22 10:27:48
 4  0      0 2675560  20688 673780    0    0     0   508 38297 14744 68 29  2  0  0 2026-09-22 10:27:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 2640468  20688 682476    0    0     0   580 37502 14639 76 23  2  0  1 2026-09-22 10:27:50
 4  0      0 2610072  20688 691760    0    0     0   428 38550 15194 73 24  3  0  0 2026-09-22 10:27:51
 6  0      0 2599020  20688 700592    0    0     0   744 38011 15036 75 24  2  0  0 2026-09-22 10:27:52
 4  0      0 2566852  20700 709332    0    0     0  3760 38280 15350 69 29  2  0  0 2026-09-22 10:27:53
 4  0      0 2533752  20700 718272    0    0     0 15604 37638 14036 70 28  3  0  0 2026-09-22 10:27:54
 4  0      0 2522168  20700 726728    0    0     0   500 38610 15667 70 28  2  0  0 2026-09-22 10:27:55
 4  0      0 2481048  20700 735192    0    0     0   704 38191 15844 71 27  2  0  0 2026-09-22 10:27:56
 7  0      0 2472416  20700 744412    0    0     0   904 38361 15857 72 26  3  0  0 2026-09-22 10:27:57
 6  0      0 2436004  20708 753252    0    0     0  2724 34985 13643 70 28  3  0  0 2026-09-22 10:27:58
 4  0      0 2425924  20708 761792    0    0     0 66692 37416 15132 73 26  2  0  0 2026-09-22 10:27:59
 6  0      0 2385372  20708 770344    0    0     0   788 36213 15652 72 25  4  0  0 2026-09-22 10:28:00
 5  0      0 2376508  20708 779296    0    0     0   844 38027 14777 70 28  3  0  0 2026-09-22 10:28:01
 3  0      0 2349044  20708 788124    0    0     0   980 36056 14278 72 24  4  0  0 2026-09-22 10:28:02
