COMMAND                   AVG_CPU%
mysqld                        45.8
landscape-sysin                0.7
pidstat                        0.3
jbd2/nvme0n1p1-8               0.1
sshd                           0.0
kworker/u4:2-flush-259:0       0.0
kworker/u4:1-events_unbound       0.0
kworker/u4:0-ext4-rsv-conversion       0.0
kworker/1:0-dio/nvme0n1p1       0.0
kworker/0:3-events             0.0
ksoftirqd/0                    0.0
