procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3037208  30768 452604    0    0    69  1069 9695 2656 22  9 68  0  0 2026-09-22 10:27:29
 0  0      0 3035192  30768 452564    0    0     0     0  631  939  2  2 95  0  0 2026-09-22 10:27:30
 0  0      0 3035192  30768 452564    0    0     0     0   19   29  0  0 100  0  0 2026-09-22 10:27:31
 0  0      0 3035192  30780 452552    0    0     0  2820  344  608  0  0 97  3  0 2026-09-22 10:27:32
 0  0      0 3033980  30780 452580    0    0     0     0  815  377  0  0 100  0  0 2026-09-22 10:27:33
 0  0      0 3033980  30780 452580    0    0     0    20   56   49  0  0 100  0  0 2026-09-22 10:27:34
 0  0      0 3033728  30780 452120    0    0     0    80  255  124  0  0 100  0  0 2026-09-22 10:27:35
 0  0      0 3033728  30780 452120    0    0     0     0   41   44  0  0 100  0  0 2026-09-22 10:27:36
 0  0      0 3033476  30788 452112    0    0     0   156  463  234  1  1 98  0  0 2026-09-22 10:27:37
 2  0      0 3139024  30796 380372    0    0     0    72 30480 12223 28 19 53  0  0 2026-09-22 10:27:38
 1  0      0 3127652  30796 390040    0    0     0  2668 30330 13675 24 16 60  0  0 2026-09-22 10:27:39
 1  0      0 3117484  30796 399528    0    0     0  5588 31151 13755 25 18 56  0  0 2026-09-22 10:27:40
 2  0      0 3104820  30796 410508    0    0     0  6328 30490 13605 24 16 60  0  0 2026-09-22 10:27:41
 2  0      0 3093600  30828 421620    0    0     0 15928 31182 13670 24 19 58  0  0 2026-09-22 10:27:42
 0  0      0 3084960  30828 428788    0    0     0  9708 32585 13530 28 18 54  0  0 2026-09-22 10:27:43
 1  0      0 3075560  30836 437028    0    0     0 13744 33298 13846 28 21 51  0  0 2026-09-22 10:27:44
 0  0      0 3068056  30836 444676    0    0     0  8208 30403 13684 25 17 58  0  0 2026-09-22 10:27:45
 1  0      0 3056612  30844 453876    0    0     0 17384 33182 13852 30 20 50  0  0 2026-09-22 10:27:46
 2  0      0 3049832  30876 461104    0    0     0 21272 31942 13435 29 21 50  0  0 2026-09-22 10:27:47
 2  0      0 3044812  30876 465308    0    0     0 12320 30837 13471 29 17 54  0  0 2026-09-22 10:27:48
 1  0      0 3034556  30896 475328    0    0     0 20044 34213 13815 29 21 49  0  0 2026-09-22 10:27:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 3029264  30908 481068    0    0     0 14232 31187 13132 25 18 56  0  0 2026-09-22 10:27:50
 1  0      0 3020972  30936 488244    0    0     0 20308 33650 13503 28 23 49  0  0 2026-09-22 10:27:51
 2  0      0 3017716  30984 491052    0    0     0 23764 32815 13441 29 19 52  1  0 2026-09-22 10:27:52
 2  0      0 3012012  31016 496660    0    0     0 18428 32701 13392 30 18 51  1  0 2026-09-22 10:27:53
