procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0 12536500  96460 2571116    0    0     0     0 76891 65567 43  6 51  0  0 2026-09-22 10:21:10
 4  0      0 12510544  96460 2571224    0    0     0     0 73664 65049 45  7 48  0  0 2026-09-22 10:21:11
 2  0      0 12508864  96460 2571428    0    0     0     0 71120 63944 45  7 48  0  0 2026-09-22 10:21:12
 1  0      0 12506396  96460 2571504    0    0     0   312 72198 67990 42  7 51  0  0 2026-09-22 10:21:13
 8  0      0 12494076  96460 2571712    0    0     0    24 70856 62912 48  6 46  0  0 2026-09-22 10:21:14
 8  0      0 12486948  96460 2571884    0    0     0  1760 71000 64239 46  6 48  0  0 2026-09-22 10:21:15
 3  0      0 12469312  96460 2571952    0    0     0     0 74609 67136 46  8 47  0  0 2026-09-22 10:21:16
 3  0      0 12465468  96460 2572052    0    0     0     0 67916 58498 50  6 44  0  0 2026-09-22 10:21:17
 3  0      0 12460716  96460 2572216    0    0     0   304 72395 67163 44  7 48  0  0 2026-09-22 10:21:18
 6  1      0 12452680  96468 2572316    0    0     0    64 70033 60088 52  7 42  0  0 2026-09-22 10:21:19
 4  0      0 12444648  96472 2572420    0    0     0     4 74200 68662 44  8 47  0  0 2026-09-22 10:21:20
 2  0      0 12435912  96472 2572556    0    0     0     0 69992 59671 52  7 41  0  0 2026-09-22 10:21:21
 2  0      0 12435212  96472 2572656    0    0     0     0 73758 68562 43  8 49  0  0 2026-09-22 10:21:22
 2  0      0 12434288  96472 2572804    0    0     0     0 65368 56224 45  7 48  0  0 2026-09-22 10:21:23
 2  0      0 12433336  96472 2572832    0    0     0     0 67104 59518 41  5 54  0  0 2026-09-22 10:21:24
 7  0      0 12432612  96480 2572868    0    0     0    20 67226 62724 40  6 54  0  0 2026-09-22 10:21:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 12432360  96480 2572900    0    0     0     0 62917 52137 46  6 48  0  0 2026-09-22 10:21:26
 1  0      0 12436896  96480 2572932    0    0     0     0 67149 57117 40  7 52  0  0 2026-09-22 10:21:27
 3  0      0 12436648  96480 2572932    0    0     0   452 65631 60331 40  7 53  0  0 2026-09-22 10:21:28
 1  0      0 12436920  96480 2572852    0    0     0     0 66171 59464 44  7 49  0  0 2026-09-22 10:21:29
 5  0      0 12436156  96488 2572604    0    0     0    24 69353 64518 44  7 48  0  0 2026-09-22 10:21:30
 8  0      0 12436156  96488 2572536    0    0     0     4 67583 59084 52  8 40  0  0 2026-09-22 10:21:31
 3  0      0 12439180  96488 2572448    0    0     0     0 67479 60214 47  7 46  0  0 2026-09-22 10:21:32
 3  0      0 12439180  96488 2572340    0    0     0   204 67004 61221 47  6 47  0  0 2026-09-22 10:21:33
 5  0      0 12453548  96488 2572344    0    0     0     0 71972 63449 42  7 51  0  0 2026-09-22 10:21:34
 2  0      0 12453548  96496 2572376    0    0     0    24 67215 60101 49  7 44  0  0 2026-09-22 10:21:35
 1  0      0 12453300  96496 2572396    0    0     0     0 69009 64610 46  7 47  0  0 2026-09-22 10:21:36
 3  0      0 12453048  96496 2572356    0    0     0     4 68118 62003 47  7 46  0  0 2026-09-22 10:21:37
 1  0      0 12453304  96496 2572320    0    0     0     0 67591 61630 45  7 48  0  0 2026-09-22 10:21:38
 8  0      0 12452800  96496 2572352    0    0     0   208 70148 65894 46  8 47  0  0 2026-09-22 10:21:39
 8  0      0 12452804  96500 2572288    0    0     0    24 70868 66161 45  7 48  0  0 2026-09-22 10:21:40
 2  0      0 12455628  96500 2572248    0    0     0     0 68632 63788 44  7 49  0  0 2026-09-22 10:21:41
 6  0      0 12459924  96500 2572248    0    0     0     0 66715 56988 51  6 42  0  0 2026-09-22 10:21:42
 8  0      0 12460176  96500 2572288    0    0     0     4 68200 63340 44  6 50  0  0 2026-09-22 10:21:43
 8  0      0 12459424  96500 2572332    0    0     0   204 68183 63622 46  7 47  0  0 2026-09-22 10:21:44
 3  0      0 12462708  96500 2572340    0    0     0    24 70487 66531 42  6 52  0  0 2026-09-22 10:21:45
 2  0      0 12464980  96500 2572344    0    0     0     0 69256 59824 50  7 43  0  0 2026-09-22 10:21:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 12464756  96500 2572380    0    0     0     0 68724 63055 49  5 46  0  0 2026-09-22 10:21:47
 3  0      0 12476372  96500 2572392    0    0     0     0 72420 65014 45  6 49  0  0 2026-09-22 10:21:48
 7  0      0 12475364  96500 2572384    0    0     0   212 51039 35869 43 32 25  0  0 2026-09-22 10:21:49
 8  0      0 12474364  96504 2572364    0    0     0    68 50843 35562 39 36 24  0  0 2026-09-22 10:21:50
 8  0      0 12484460  96504 2572376    0    0     0     0 55671 29074 42 38 20  0  0 2026-09-22 10:21:51
 5  0      0 12487232  96504 2572328    0    0     0     0 51942 35309 43 34 23  0  0 2026-09-22 10:21:52
 1  0      0 12943548  96504 2570648    0    0     0     8 14453 21165 31  4 65  0  0 2026-09-22 10:21:53
