procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12952008  96384 2570352    0    0    13   107   55  684 11  2 87  0  0 2026-09-22 10:14:48
 1  0      0 12950688  96384 2568084    0    0     0     0 2363 2380  1  1 98  0  0 2026-09-22 10:14:49
 0  0      0 12932544  96384 2568096    0    0     0    88  449  355  1  0 99  0  0 2026-09-22 10:14:50
 0  0      0 12932544  96384 2568096    0    0     0     0   41   46  0  0 100  0  0 2026-09-22 10:14:51
 0  0      0 12930528  96384 2568096    0    0     0     0 2185 2946  0  0 100  0  0 2026-09-22 10:14:52
 0  0      0 12930528  96384 2568096    0    0     0     0   64   47  0  0 100  0  0 2026-09-22 10:14:53
 0  0      0 12929268  96384 2568096    0    0     0     4 1209 1659  0  0 100  0  0 2026-09-22 10:14:54
 0  0      0 12929268  96384 2568096    0    0     0     8   54   58  0  0 100  0  0 2026-09-22 10:14:55
 0  0      0 12928260  96384 2568096    0    0     0    32 1546 2008  0  0 99  0  0 2026-09-22 10:14:56
 8  0      0 12864272  96384 2567972    0    0     0     0 62961 59461 35  6 59  0  0 2026-09-22 10:14:57
 1  0      0 12841172  96384 2567988    0    0     0     0 64741 61142 38  6 56  0  0 2026-09-22 10:14:58
 4  0      0 12805092  96384 2567992    0    0     0     0 65694 59158 39  7 54  0  0 2026-09-22 10:14:59
 7  0      0 12773344  96384 2568372    0    0     0     4 66591 60275 41  6 53  0  0 2026-09-22 10:15:00
 2  0      0 12749996  96384 2568828    0    0     0  1976 66908 61357 39  6 55  0  0 2026-09-22 10:15:01
 4  0      0 12715300  96384 2569108    0    0     0    88 68402 61298 39  7 54  0  0 2026-09-22 10:15:02
 2  0      0 12704464  96384 2569260    0    0     0     0 69145 64715 38  7 55  0  0 2026-09-22 10:15:03
 2  0      0 12683660  96384 2569436    0    0     0     0 68911 62650 38  6 55  0  0 2026-09-22 10:15:04
 8  0      0 12668176  96384 2569604    0    0     0   256 67190 58780 44  6 50  0  0 2026-09-22 10:15:05
 1  0      0 12653392  96384 2569740    0    0     0    60 67707 60816 40  7 53  0  0 2026-09-22 10:15:06
 3  0      0 12638304  96384 2569808    0    0     0    88 69157 59842 43  6 50  0  0 2026-09-22 10:15:07
 8  0      0 12625036  96384 2569988    0    0     0     0 68526 62923 39  6 55  0  0 2026-09-22 10:15:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 12607648  96384 2570140    0    0     0     0 68802 60814 41  7 52  0  0 2026-09-22 10:15:09
 3  0      0 12588628  96384 2570324    0    0     0     0 67287 59010 44  7 50  0  0 2026-09-22 10:15:10
 1  0      0 12581964  96384 2570588    0    0     0    28 64894 56643 43  9 49  0  0 2026-09-22 10:15:11
 1  0      0 12579332  96384 2570768    0    0     0   248 66322 59120 43  7 50  0  0 2026-09-22 10:15:12
 5  0      0 12561836  96384 2570908    0    0     0     0 68012 60564 39  6 55  0  0 2026-09-22 10:15:13
 3  0      0 12552288  96384 2571088    0    0     0     0 66031 58318 42  7 51  0  0 2026-09-22 10:15:14
 2  0      0 12544808  96384 2571240    0    0     0     0 68579 62160 39  6 55  0  0 2026-09-22 10:15:15
 4  0      0 12520208  96384 2571436    0    0     0    24 67693 57620 43  6 51  0  0 2026-09-22 10:15:16
 4  0      0 12506964  96384 2571512    0    0     0     0 66984 60171 40  8 53  0  0 2026-09-22 10:15:17
 2  0      0 12497408  96384 2571684    0    0     0     4 65981 56739 44  8 48  0  0 2026-09-22 10:15:18
 8  0      0 12496148  96384 2571828    0    0     0     0 67039 60555 41  8 51  0  0 2026-09-22 10:15:19
 8  0      0 12494424  96384 2571940    0    0     0     0 66242 58859 42  7 52  0  0 2026-09-22 10:15:20
 1  0      0 12477540  96388 2572240    0    0     0   108 65425 54601 45  6 49  0  0 2026-09-22 10:15:21
 3  0      0 12461472  96388 2572304    0    0     0     0 69693 62474 43  7 50  0  0 2026-09-22 10:15:22
 2  0      0 12459512  96388 2572384    0    0     0     0 64314 55153 45  7 48  0  0 2026-09-22 10:15:23
 4  0      0 12458336  96388 2572560    0    0     0     8 65492 58368 41  7 52  0  0 2026-09-22 10:15:24
 3  0      0 12456096  96388 2572732    0    0     0     0 67754 61014 41  6 52  0  0 2026-09-22 10:15:25
 3  0      0 12446016  96392 2572804    0    0     0    24 64820 55120 46  6 48  0  0 2026-09-22 10:15:26
 6  0      0 12437032  96392 2573040    0    0     0   940 68158 61568 39  7 54  0  0 2026-09-22 10:15:27
 4  0      0 12436776  96392 2573112    0    0     0     0 65464 57551 42  5 52  0  0 2026-09-22 10:15:28
