procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2527324  59772 526176    0    0   183   504 3063 2611  8  4 88  1  0 2026-09-22 11:20:54
 0  0      0 2527324  59772 526160    0    0     0     8  318  511  0  0 100  0  0 2026-09-22 11:20:55
 0  1      0 2527324  60676 526992    0    0     0 15220 11953 18418 12  4 53 32  0 2026-09-22 11:20:56
 0  1      0 2506660  61500 533880    0    0     0 33352 8638 13531 15  2 55 29  0 2026-09-22 11:20:57
 0  0      0 2488628  62248 539588    0    0     0 25096 4223 6871 14  4 68 15  0 2026-09-22 11:20:58
 0  0      0 2488628  62268 539568    0    0     0  2124  399  738  0  0 99  1  0 2026-09-22 11:20:59
 0  0      0 2488628  62288 539588    0    0     0  1344  534  860  0  1 99  1  0 2026-09-22 11:21:00
 0  0      0 2488124  62520 539560    0    0     0  7040  951 1803  0  1 91  8  1 2026-09-22 11:21:01
 1  1      0 2487368  62528 539588    0    0     0   572  471  642  1  1 99  1  0 2026-09-22 11:21:02
 5  0      0 2468688  62900 552244    0    0     8 14720 40110 20944 54 28 16  3  0 2026-09-22 11:21:03
10  0      0 2455752  63016 562612    0    0     0 12068 45390 29515 50 30 19  2  0 2026-09-22 11:21:04
12  0      0 2445280  63096 570724    0    0     0  8292 39022 30383 40 26 32  2  0 2026-09-22 11:21:05
10  0      0 2438016  63232 576088    0    0     4 24620 35625 28835 43 21 32  4  0 2026-09-22 11:21:06
 9  0      0 2423724  63288 583320    0    0     0  7892 38922 24720 61 23 16  1  0 2026-09-22 11:21:07
 6  0      0 2418680  63328 587588    0    0     0  7712 36947 29093 43 19 37  1  0 2026-09-22 11:21:08
 3  0      0 2408372  63384 597480    0    0     0  8280 38892 28938 44 22 33  1  0 2026-09-22 11:21:09
11  0      0 2403332  63440 601148    0    0     0  3988 39575 32204 45 23 32  1  0 2026-09-22 11:21:10
12  0      0 2384332  63492 615172    0    0     0 10548 40874 23145 61 26 13  1  0 2026-09-22 11:21:11
 3  0      0 2376536  63524 622292    0    0     0  8672 34778 25969 37 19 43  1  0 2026-09-22 11:21:12
 8  0      0 2368976  63568 629924    0    0     0 13856 36378 28984 45 18 35  2  0 2026-09-22 11:21:13
 8  0      0 2351184  63628 645220    0    0     0 34168 40990 22562 60 29 10  0  0 2026-09-22 11:21:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 2338852  63692 656552    0    0     0 13612 35656 27016 34 23 42  1  0 2026-09-22 11:21:15
 9  0      0 2333308  63712 662232    0    0     0 10312 36648 28391 42 22 35  1  0 2026-09-22 11:21:16
 6  0      0 2320716  63764 672236    0    0     0 15496 40561 23862 59 29 11  0  0 2026-09-22 11:21:17
16  0      0 2312652  63824 678788    0    0     0 14408 36976 27558 43 19 37  1  0 2026-09-22 11:21:18
 1  0      0 2307120  63852 684012    0    0     0 10104 31139 23660 33 17 49  1  0 2026-09-22 11:21:19
 6  0      0 2305100  63852 685916    0    0     0  4400 33171 26416 37 20 43  0  0 2026-09-22 11:21:20
 7  0      0 2292780  63868 696476    0    0     0 25976 41841 21077 66 27  6  0  0 2026-09-22 11:21:21
 6  0      0 2291768  63888 696896    0    0     0  6740 35699 26041 42 18 39  1  0 2026-09-22 11:21:22
 9  0      0 2290512  63896 698020    0    0     0  1612 27223 22159 28 14 57  1  0 2026-09-22 11:21:23
18  0      0 2288744  63908 699336    0    0     0  1640 31822 25959 35 18 46  0  1 2026-09-22 11:21:24
 4  0      0 2275244  63928 709468    0    0     0 20708 42041 20696 63 29  7  1  0 2026-09-22 11:21:25
 4  0      0 2273732  63956 710648    0    0     0 11888 35292 26617 42 23 35  0  0 2026-09-22 11:21:26
 4  0      0 2264068  63984 719652    0    0     0 20604 40325 20921 63 27 10  1  0 2026-09-22 11:21:27
 3  0      0 2260048  64004 721256    0    0     0 11948 35797 25443 44 18 36  2  0 2026-09-22 11:21:28
 3  1      0 2257476  64028 722232    0    0     0  8736 25018 19985 26 16 58  1  0 2026-09-22 11:21:29
 3  0      0 2256468  64048 723208    0    0     0 12324 29593 24453 40 12 47  0  0 2026-09-22 11:21:30
 3  0      0 2253352  64076 724504    0    0     0  2604 31823 25135 36 16 47  1  0 2026-09-22 11:21:31
 0  0      0 2250244  64112 725900    0    0     0  2648 25194 19941 24 15 61  1  0 2026-09-22 11:21:32
 0  0      0 2248508  64144 726912    0    0     0  1632 28439 23160 35 16 50  1  0 2026-09-22 11:21:33
 0  0      0 2247012  64164 728060    0    0     0  1980 31203 23777 38 17 45  1  0 2026-09-22 11:21:34
 2  0      0 2246004  64176 728788    0    0     0  1244 23162 20136 27 11 61  1  0 2026-09-22 11:21:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2244744  64180 730056    0    0     0  1928 32424 25505 39 18 43  1  0 2026-09-22 11:21:36
 0  0      0 2232596  64220 736776    0    0     0 17956 38503 18944 60 26 14  0  0 2026-09-22 11:21:37
 2  0      0 2228340  64252 740428    0    0     0  9696 35650 24781 43 20 36  1  0 2026-09-22 11:21:38
 4  0      0 2227328  64256 741272    0    0     0  1488 30325 24102 35 18 46  1  0 2026-09-22 11:21:39
 4  0      0 2220556  64308 746776    0    0     0 30688 41842 21824 57 31 12  1  0 2026-09-22 11:21:40
 6  1      0 2219856  64344 743624    0    0     0 12640 39143 25047 48 26 27  1  0 2026-09-22 11:21:41
 1  0      0 2219904  64360 743992    0    0     0   856 32912 24822 39 17 43  1  0 2026-09-22 11:21:42
 0  0      0 2219904  64376 745172    0    0     0  1472 30712 24528 41 15 43  1  0 2026-09-22 11:21:43
 3  0      0 2212736  64428 749716    0    0     0 32636 41468 21372 55 31 13  1  0 2026-09-22 11:21:44
 7  0      0 2212712  64472 751776    0    0     0 24800 39308 23642 49 22 28  1  0 2026-09-22 11:21:45
 5  0      0 2212556  64488 752348    0    0     0  1656 34796 24495 41 17 41  0  0 2026-09-22 11:21:46
 1  0      0 2212304  64500 751864    0    0     0  2220 32242 24673 40 17 42  0  0 2026-09-22 11:21:47
 3  0      0 2198980  64528 766340    0    0     0 19248 42616 22778 56 28 15  1  1 2026-09-22 11:21:48
 0  0      0 2197972  64564 766972    0    0     0 12676 37999 24078 47 26 26  1  0 2026-09-22 11:21:49
 0  0      0 2196916  64576 768388    0    0     0  2984 33820 24640 41 18 41  0  0 2026-09-22 11:21:50
 4  0      0 2192700  64596 769720    0    0     0  2624 34066 24673 42 18 39  1  0 2026-09-22 11:21:51
 5  0      0 2178592  64652 778724    0    0     0 16420 41902 22664 52 28 20  0  0 2026-09-22 11:21:52
 2  0      0 2177660  64680 782484    0    0     0 24012 39340 22047 52 28 20  1  0 2026-09-22 11:21:53
 0  0      0 2176904  64696 784044    0    0     0  4204 34289 24115 42 18 39  0  0 2026-09-22 11:21:54
 1  0      0 2175388  64696 785184    0    0     0  9016 31797 23193 41 17 40  1  0 2026-09-22 11:21:55
 2  0      0 2160572  64760 796364    0    0     0 19936 38926 22995 55 27 19  0  0 2026-09-22 11:21:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
