procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3234556  30476 354788    0    0   138  2613 4238 1351 11  5 84  0  0 2026-09-22 11:20:54
 0  0      0 3233552  30476 354744    0    0     0     0  582  925  1  3 96  0  0 2026-09-22 11:20:55
 0  0      0 3233552  30476 354748    0    0     0     0   42   63  0  0 100  0  0 2026-09-22 11:20:56
 0  0      0 3233552  30488 354736    0    0     0   100   29   39  0  0 100  0  0 2026-09-22 11:20:57
 0  0      0 3233552  30488 354748    0    0     0    12  308  233  0  0 100  0  0 2026-09-22 11:20:58
 0  0      0 3233552  30488 354748    0    0     0     8   43   44  0  0 100  0  0 2026-09-22 11:20:59
 0  0      0 3233552  30488 354760    0    0     0     0  596  366  1  0 99  0  0 2026-09-22 11:21:00
 0  0      0 3233552  30488 354784    0    0     0     0   30   26  0  0 100  0  0 2026-09-22 11:21:01
 1  0      0 3233300  30488 354784    0    0     0     0  192  180  0  0 100  0  0 2026-09-22 11:21:02
 2  0      0 3227764  30496 355232    0    0     0    64 10185 5796  5  3 92  1  0 2026-09-22 11:21:03
 2  0      0 3219828  30496 364040    0    0     0     0 30798 12375 31 13 55  0  0 2026-09-22 11:21:04
 2  0      0 3202688  30496 376036    0    0     0  2152 32578 15532 17 14 70  0  0 2026-09-22 11:21:05
 2  0      0 3188572  30496 383836    0    0     0  2864 30166 12169 30 13 58  0  0 2026-09-22 11:21:06
 3  1      0 3183136  30512 392516    0    0     0 13736 29568 14741 17 11 71  0  0 2026-09-22 11:21:07
 1  0      0 3169240  30516 401156    0    0     0  9956 35186 14300 32 18 48  1  0 2026-09-22 11:21:08
 3  0      0 3160508  30516 409400    0    0     0  8720 27525 13966 15 12 73  0  0 2026-09-22 11:21:09
 3  0      0 3139544  30516 426436    0    0     0 13332 40533 13678 43 20 37  0  1 2026-09-22 11:21:10
 0  0      0 3135824  30516 430388    0    0     0  5164 23279 11845 13 12 76  0  0 2026-09-22 11:21:11
 2  0      0 3133304  30520 432672    0    0     0  2680 17397 9227  9  8 83  0  0 2026-09-22 11:21:12
 2  0      0 3114280  30544 449036    0    0     0 31044 41510 12989 43 25 31  1  0 2026-09-22 11:21:13
 2  0      0 3108768  30544 453736    0    0     0  7928 25152 13579 13 12 75  0  0 2026-09-22 11:21:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3112588  30544 455028    0    0     0  1204 18830 8781 10  8 82  0  0 2026-09-22 11:21:15
 0  0      0 3095984  30544 467520    0    0     0 20672 35791 12736 37 21 43  0  0 2026-09-22 11:21:16
 1  1      0 3090440  30572 470336    0    0     0 29636 25805 12996 13 13 74  1  0 2026-09-22 11:21:17
 2  0      0 3076640  30572 482776    0    0     0 24548 39693 13128 44 22 35  0  0 2026-09-22 11:21:18
 0  0      0 3074300  30572 483596    0    0     0  3844 22015 10540 10 10 80  0  0 2026-09-22 11:21:19
 2  0      0 3061516  30572 491216    0    0     0 20472 39779 12237 44 22 34  0  0 2026-09-22 11:21:20
 0  0      0 3060320  30572 492544    0    0     0  1192 19484 9097 11  8 81  0  0 2026-09-22 11:21:21
 0  1      0 3052396  30600 499804    0    0     0 33252 40555 11733 46 24 29  1  0 2026-09-22 11:21:22
 0  0      0 3050464  30604 501164    0    0     0  8316 19917 9522 10  9 81  1  1 2026-09-22 11:21:23
 2  0      0 3034776  30604 514912    0    0     0 22896 38071 11908 41 22 37  0  0 2026-09-22 11:21:24
 0  0      0 3034020  30604 515724    0    0     0  1020 16631 8309 10  7 83  0  0 2026-09-22 11:21:25
 2  0      0 3020816  30604 520216    0    0     0 23832 40999 11881 45 24 31  0  0 2026-09-22 11:21:26
 1  0      0 3016980  30632 521140    0    0     0 24468 20441 9948 13  9 77  0  0 2026-09-22 11:21:27
 2  0      0 3004616  30636 527360    0    0     0 29724 37913 11328 42 24 33  0  0 2026-09-22 11:21:28
 0  0      0 3011392  30636 526880    0    0     0  1768 20731 9613 12  9 79  0  0 2026-09-22 11:21:29
 2  0      0 3000920  30636 534248    0    0     0 25836 41619 10895 48 22 30  0  0 2026-09-22 11:21:30
