procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2768048  39892 417164    0    0   274   265 1589 1447  4  2 93  1  0 2026-09-22 11:45:36
 0  0      0 2768048  39892 417120    0    0     0     0  311  508  1  0 100  0  0 2026-09-22 11:45:37
 0  1      0 2767556  40912 417200    0    0    16  6672 3105 5821  4  0 76 20  0 2026-09-22 11:45:38
 1  0      0 2750420  42064 421400    0    0    64 20424 14467 22134 14  6 59 21  0 2026-09-22 11:45:39
 1  0      0 2703296  43756 430052    0    0     0 33072 4507 9198 17  3 50 29  0 2026-09-22 11:45:40
 0  0      0 2702288  43896 430536    0    0     0 10036 2614 2643  4  1 93  2  0 2026-09-22 11:45:41
 0  0      0 2702288  43920 430568    0    0     0   744  341  611  0  0 100  1  0 2026-09-22 11:45:42
 0  0      0 2702288  43936 430560    0    0     0   688  975 1208  0  0 99  1  0 2026-09-22 11:45:43
 0  0      0 2701784  44296 430600    0    0     0  6964  857 1645  0  0 92  8  0 2026-09-22 11:45:44
 5  0      0 2700552  44392 431212    0    0     0  1996 14591 12800 15  8 75  2  0 2026-09-22 11:45:45
 6  0      0 2696892  45016 432768    0    0     0 10360 33968 30975 41 19 34  5  0 2026-09-22 11:45:46
 2  0      0 2693284  45208 434564    0    0     0  3068 35456 30158 43 20 36  2  0 2026-09-22 11:45:47
 1  1      0 2687960  45504 436184    0    0     0 18440 34951 30013 42 23 32  3  0 2026-09-22 11:45:48
 3  0      0 2685240  45608 438068    0    0     0  3624 35404 31328 42 19 37  1  0 2026-09-22 11:45:49
 2  0      0 2683244  45696 439824    0    0     0  1652 33218 30062 42 16 41  1  0 2026-09-22 11:45:50
 2  0      0 2678800  45808 441776    0    0     0  1776 36548 30829 43 22 34  1  0 2026-09-22 11:45:51
 3  0      0 2675632  45912 443484    0    0     0  1756 34363 30582 37 20 42  1  0 2026-09-22 11:45:52
 3  1      0 2673368  45960 445196    0    0     0  1472 34224 30039 42 17 40  0  0 2026-09-22 11:45:53
 6  0      0 2669448  46080 447052    0    0     0 11824 34180 29790 40 18 40  2  0 2026-09-22 11:45:54
 1  0      0 2666952  46120 448728    0    0     0  1372 34179 30172 43 17 40  1  0 2026-09-22 11:45:55
 8  0      0 2664468  46168 450472    0    0     0 10384 34780 29067 38 22 40  1  0 2026-09-22 11:45:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 2660876  46208 452092    0    0     0  2288 33107 28091 38 17 45  1  0 2026-09-22 11:45:57
 4  0      0 2659112  46256 453652    0    0     0  2236 30001 27103 41 12 47  1  0 2026-09-22 11:45:58
 6  0      0 2657360  46288 454944    0    0     0  1300 30541 26872 35 15 49  1  0 2026-09-22 11:45:59
 9  0      0 2655848  46312 456320    0    0     0   928 34718 27658 40 19 40  0  0 2026-09-22 11:46:00
 4  0      0 2652824  46336 457736    0    0     0   960 32221 27146 40 16 45  0  0 2026-09-22 11:46:01
10  0      0 2652068  46360 458928    0    0     0   968 28447 24704 37 14 50  0  0 2026-09-22 11:46:02
 3  0      0 2650552  46392 460284    0    0     0   932 31936 25944 40 16 44  0  0 2026-09-22 11:46:03
 5  0      0 2648536  46424 461808    0    0     0   944 34480 28361 40 17 43  0  0 2026-09-22 11:46:04
 2  0      0 2646788  46448 463316    0    0     0  2284 34747 27055 39 19 41  1  0 2026-09-22 11:46:05
 9  0      0 2645276  46480 464436    0    0     0   984 27629 24202 34 13 52  0  0 2026-09-22 11:46:06
 3  0      0 2643252  46504 465820    0    0     0   868 31423 26151 34 19 47  0  0 2026-09-22 11:46:07
 6  0      0 2640872  46536 467004    0    0     0  1952 30046 24791 36 16 48  0  0 2026-09-22 11:46:08
10  0      0 2639364  46584 468304    0    0     0  1244 29168 23921 37 15 48  1  0 2026-09-22 11:46:09
11  0      0 2637852  46624 469428    0    0     0   636 29100 23688 37 13 49  0  0 2026-09-22 11:46:10
 2  0      0 2636368  46656 470404    0    0     0  1888 27612 23611 34 15 51  1  0 2026-09-22 11:46:11
11  0      0 2634616  46680 471540    0    0     0   828 29689 24287 38 17 45  0  0 2026-09-22 11:46:12
 0  0      0 2631984  46712 472864    0    0     0   892 31570 24067 41 14 45  1  0 2026-09-22 11:46:13
 1  0      0 2629408  46736 473920    0    0     0   864 28732 23154 38 13 49  0  0 2026-09-22 11:46:14
 9  0      0 2627896  46760 475252    0    0     0   808 29846 24755 40 14 45  1  1 2026-09-22 11:46:15
 5  0      0 2626384  46784 476332    0    0     0 13008 27815 23487 36 12 51  1  0 2026-09-22 11:46:16
 1  0      0 2624620  46832 477316    0    0     0  1256 28673 23412 34 12 54  1  0 2026-09-22 11:46:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2623100  46880 478656    0    0     0  1280 34403 25562 45 19 36  1  0 2026-09-22 11:46:18
