procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12939264  97556 2576232    0    0     8    64  230  331 15  2 83  0  0 2026-09-22 11:45:36
 0  0      0 12918872  97556 2572492    0    0     0     0 2679 2625  2  2 97  0  0 2026-09-22 11:45:37
 0  0      0 12918872  97556 2572492    0    0     0     0   62   60  0  0 100  0  0 2026-09-22 11:45:38
 0  0      0 12918872  97556 2572492    0    0     0     0   31   40  0  0 100  0  0 2026-09-22 11:45:39
 0  0      0 12913076  97556 2572492    0    0     0     0 2075 2847  0  0 99  0  0 2026-09-22 11:45:40
 0  0      0 12913076  97556 2572492    0    0     0    84   79   65  0  0 100  0  0 2026-09-22 11:45:41
 0  0      0 12909800  97556 2572492    0    0     0     4 1240 1743  0  0 100  0  0 2026-09-22 11:45:42
 0  0      0 12909800  97556 2572492    0    0     0     8   54   42  0  0 100  0  0 2026-09-22 11:45:43
 0  0      0 12908540  97556 2572492    0    0     0     0 1043 1440  0  0 100  0  0 2026-09-22 11:45:44
 8  0      0 12844232  97556 2572376    0    0     0     0 78613 70188 45  8 47  0  0 2026-09-22 11:45:45
 3  0      0 12806036  97556 2572404    0    0     0     0 83075 68423 54  8 38  0  0 2026-09-22 11:45:46
 3  0      0 12782340  97556 2572524    0    0     0   100 79237 68731 53  8 39  0  0 2026-09-22 11:45:47
 5  0      0 12733856  97556 2572900    0    0     0     4 82606 68469 54 10 37  0  0 2026-09-22 11:45:48
 8  0      0 12694548  97556 2573396    0    0     0     0 81101 67506 53  9 38  0  0 2026-09-22 11:45:49
 4  0      0 12660952  97556 2573604    0    0     0   132 84163 72891 53  8 39  0  0 2026-09-22 11:45:50
 3  0      0 12636436  97556 2573812    0    0     0     0 84541 66919 57  9 34  0  0 2026-09-22 11:45:51
 7  0      0 12623228  97556 2574032    0    0     0    28 82314 71074 53  7 40  0  0 2026-09-22 11:45:52
 5  0      0 12610264  97556 2574200    0    0     0     0 80786 69383 54  8 38  0  0 2026-09-22 11:45:53
 8  0      0 12594664  97556 2574292    0    0     0     4 81740 70485 52  7 41  0  0 2026-09-22 11:45:54
 2  0      0 12565736  97556 2574504    0    0     0   128 82233 70725 53  8 39  0  0 2026-09-22 11:45:55
 6  0      0 12555184  97556 2574648    0    0     0     0 79727 67333 55  7 38  0  0 2026-09-22 11:45:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 12543624  97556 2574768    0    0     0    28 78974 67630 54  9 37  0  0 2026-09-22 11:45:57
 5  0      0 12500052  97556 2575044    0    0     0     0 83397 68870 54  9 37  0  0 2026-09-22 11:45:58
 4  0      0 12497508  97556 2575264    0    0     0     0 81157 70131 51 10 39  0  0 2026-09-22 11:45:59
 8  0      0 12483984  97556 2575404    0    0     0     4 82545 68869 54  9 37  0  0 2026-09-22 11:46:00
 5  0      0 12455908  97556 2575556    0    0     0     0 79868 67238 53  8 39  0  0 2026-09-22 11:46:01
 5  0      0 12453220  97556 2575804    0    0     0    44 79306 66942 54  8 39  0  0 2026-09-22 11:46:02
 8  0      0 12420772  97556 2575904    0    0     0     0 79144 63826 56  7 37  0  0 2026-09-22 11:46:03
 3  0      0 12405424  97556 2576088    0    0     0     0 82345 71553 51  9 40  0  0 2026-09-22 11:46:04
 4  0      0 12394588  97556 2576268    0    0     0   624 77304 61345 59  8 33  0  0 2026-09-22 11:46:05
 3  0      0 12393640  97556 2576444    0    0     0     4 73953 63019 54  8 39  0  0 2026-09-22 11:46:06
 8  0      0 12392660  97556 2576520    0    0     0  1752 79813 67429 54  8 37  0  0 2026-09-22 11:46:07
 4  0      0 12390840  97556 2576740    0    0     0     0 77767 66190 52  9 40  0  0 2026-09-22 11:46:08
 3  0      0 12361440  97556 2576808    0    0     0     0 76673 59524 60  9 32  0  0 2026-09-22 11:46:09
 8  0      0 12358956  97556 2577056    0    0     0     0 80351 70347 53  8 39  0  0 2026-09-22 11:46:10
 4  0      0 12357436  97556 2577124    0    0     0     0 74384 60005 58  7 35  0  0 2026-09-22 11:46:11
 3  0      0 12349956  97560 2577216    0    0     0    64 73269 56753 60  8 32  0  0 2026-09-22 11:46:12
 5  0      0 12329684  97560 2577420    0    0     0     0 81836 69559 54  9 37  0  0 2026-09-22 11:46:13
 8  0      0 12328200  97560 2577536    0    0     0     0 74888 59327 59  9 33  0  0 2026-09-22 11:46:14
 8  0      0 12327088  97560 2577680    0    0     0     0 80833 70423 53  8 39  0  0 2026-09-22 11:46:15
 7  0      0 12314632  97560 2577784    0    0     0     0 74349 56906 60  8 32  0  0 2026-09-22 11:46:16
 6  0      0 12309116  97560 2577916    0    0     0    24 76386 57254 64  7 29  0  0 2026-09-22 11:46:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0 12299544  97560 2577992    0    0     0     4 84801 70399 61  8 31  0  0 2026-09-22 11:46:18
 6  0      0 12290000  97560 2578072    0    0     0     0 78366 59072 64  9 27  0  0 2026-09-22 11:46:19
 5  0      0 12279668  97560 2578156    0    0     0  1044 74338 53091 67  8 25  0  0 2026-09-22 11:46:20
 7  0      0 12269592  97560 2578224    0    0     0     0 79605 60964 65  8 26  0  0 2026-09-22 11:46:21
 7  0      0 12269592  97560 2578300    0    0     0    84 82747 66236 62  9 29  0  0 2026-09-22 11:46:22
 5  0      0 12253716  97560 2578372    0    0     0     0 71632 48056 71  8 21  0  0 2026-09-22 11:46:23
 2  0      0 12252708  97560 2578460    0    0     0     4 75653 55317 67  8 25  0  0 2026-09-22 11:46:24
 5  0      0 12253468  97560 2578536    0    0     0     0 75345 55749 66  8 26  0  0 2026-09-22 11:46:25
 8  0      0 12253972  97560 2578616    0    0     0     0 76344 55798 68  9 24  0  0 2026-09-22 11:46:26
 8  0      0 12253472  97560 2578692    0    0     0    16 74963 54247 69  8 23  0  0 2026-09-22 11:46:27
 8  0      0 12252468  97560 2578764    0    0     0     0 81663 65742 62 10 28  0  0 2026-09-22 11:46:28
 6  0      0 12252216  97560 2578844    0    0     0     0 79487 62624 66  6 27  0  0 2026-09-22 11:46:29
 8  0      0 12251756  97560 2578916    0    0     0     4 76370 58325 66  8 26  0  0 2026-09-22 11:46:30
 1  0      0 12251760  97560 2579000    0    0     0   792 77810 59563 66  8 26  0  0 2026-09-22 11:46:31
 8  0      0 12251284  97560 2579076    0    0     0    24 77912 59892 67  7 26  0  0 2026-09-22 11:46:32
 5  0      0 12247252  97560 2579148    0    0     0     0 72565 51109 71  7 22  0  0 2026-09-22 11:46:33
 9  0      0 12247460  97560 2579216    0    0     0     0 76355 54922 68  7 25  0  0 2026-09-22 11:46:34
 5  0      0 12247076  97560 2579288    0    0     0     0 75389 56556 66  8 26  0  0 2026-09-22 11:46:35
 8  0      0 12248344  97560 2579364    0    0     0     4 76690 57564 67  8 25  0  0 2026-09-22 11:46:36
 4  0      0 12247580  97560 2579432    0    0     0    16 76062 58704 66  8 26  0  0 2026-09-22 11:46:37
 8  0      0 12249404  97560 2579512    0    0     0     0 76129 56183 68  7 25  0  0 2026-09-22 11:46:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 12249184  97560 2579592    0    0     0     0 76204 56286 69  7 24  0  0 2026-09-22 11:46:39
 8  0      0 12249440  97560 2579672    0    0     0     0 77016 58376 68  8 25  0  0 2026-09-22 11:46:40
 8  0      0 12251304  97560 2579748    0    0     0     0 76782 55407 68  8 24  0  0 2026-09-22 11:46:41
 7  0      0 12277220  97560 2579824    0    0     0    20 78578 55390 68  8 25  0  0 2026-09-22 11:46:42
 5  0      0 12273724  97560 2579900    0    0     0     0 76081 58606 66  8 25  0  0 2026-09-22 11:46:43
 8  0      0 12272216  97560 2579972    0    0     0     0 74038 54186 70  7 23  0  0 2026-09-22 11:46:44
 0  0      0 12949088  97560 2576388    0    0     0     8 21229 11973 26  4 70  0  0 2026-09-22 11:46:45
