procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2260368  27172 709924    0    0   475   291 2420 2002  5  3 92  0  0 2026-09-22 11:45:36
 0  0      0 2260116  27172 709924    0    0     0     0  131  181  0  0 100  0  0 2026-09-22 11:45:37
 0  0      0 2259108  27172 709924    0    0     0     0  220  283  0  1 99  0  0 2026-09-22 11:45:38
 0  0      0 2255684  27172 709924    0    0     0     0 4639 4377  4  3 94  0  0 2026-09-22 11:45:39
 0  0      0 2255220  27172 709924    0    0     0     0  642  489  3  1 97  0  0 2026-09-22 11:45:40
 0  0      0 2555752  27184 425308    0    0     0   120 4146 6142  5  6 89  0  0 2026-09-22 11:45:41
 0  0      0 2555752  27184 425308    0    0     0     0   27   39  0  0 100  0  0 2026-09-22 11:45:42
 0  0      0 2555752  27184 425384    0    0     0     0  858 1351  0  0 99  0  0 2026-09-22 11:45:43
 0  0      0 2555752  27184 425384    0    0     0     0   42   29  0  0 100  0  0 2026-09-22 11:45:44
 2  0      0 2554736  27200 428968    0    0     0  1980 22095 18233 22  7 71  1  0 2026-09-22 11:45:45
 3  0      0 2483828  27200 437368    0    0     0   756 47687 31422 52 20 28  0  0 2026-09-22 11:45:46
 4  0      0 2394444  27200 445616    0    0     0   876 46731 29637 49 22 29  0  0 2026-09-22 11:45:47
 3  0      0 2309764  27200 453648    0    0     0   676 49044 31790 53 21 26  0  0 2026-09-22 11:45:48
 4  0      0 2218504  27200 462808    0    0     0   768 48527 29846 55 22 23  0  1 2026-09-22 11:45:49
 4  0      0 2126668  27208 471320    0    0     0  2528 49298 32191 48 28 24  0  0 2026-09-22 11:45:50
 3  0      0 2032412  27208 480156    0    0     0   124 46718 27072 52 21 26  0  0 2026-09-22 11:45:51
 3  0      0 1931920  27208 489328    0    0     0   888 46342 25500 51 24 24  0  0 2026-09-22 11:45:52
 3  0      0 1824968  27208 498464    0    0     0   828 48095 26970 51 24 25  0  0 2026-09-22 11:45:53
 4  0      0 1720348  27208 507672    0    0     0   824 46329 26483 51 24 25  0  0 2026-09-22 11:45:54
 4  0      0 1620016  27216 516664    0    0     0  1280 47034 26123 56 19 25  0  0 2026-09-22 11:45:55
 3  0      0 1520064  27216 525536    0    0     0   984 45555 24969 51 23 27  0  0 2026-09-22 11:45:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 1474220  27216 534672    0    0    68   936 46159 28327 58 20 22  0  0 2026-09-22 11:45:57
 4  0      0 1464148  27216 543124    0    0     0   788 50471 37700 55 18 26  0  0 2026-09-22 11:45:58
 5  0      0 1450580  27216 552184    0    0    32  1240 47602 31668 49 25 27  0  0 2026-09-22 11:45:59
 4  0      0 1436536  27224 561508    0    0    28  1900 47187 30072 54 20 26  0  0 2026-09-22 11:46:00
 3  0      0 1423180  27224 570568    0    0    60  4924 47323 31840 55 20 24  1  0 2026-09-22 11:46:01
 3  0      0 1500268  27224 579216    0    0    28  1224 47539 31083 56 21 23  0  0 2026-09-22 11:46:02
 3  0      0 1553648  27224 588264    0    0    92  1092 46590 27462 57 18 26  0  0 2026-09-22 11:46:03
 5  0      0 1552732  27224 597256    0    0     0  1340 48496 35199 49 26 25  0  0 2026-09-22 11:46:04
 4  0      0 1636236  27232 606168    0    0   104  3048 47898 28761 57 20 22  1  0 2026-09-22 11:46:05
 3  0      0 1632064  27232 614764    0    0     0 61400 47322 35474 56 17 27  1  0 2026-09-22 11:46:06
 3  0      0 1765380  27232 623824    0    0   124  1512 49963 31379 56 18 26  0  0 2026-09-22 11:46:07
 2  0      0 1837808  27232 633480    0    0    48   908 47388 30390 55 19 26  0  0 2026-09-22 11:46:08
 3  0      0 1831988  27232 642516    0    0    44  1124 45633 34101 54 17 28  0  1 2026-09-22 11:46:09
 2  0      0 1824596  27240 650560    0    0     4  1868 47802 39067 53 18 28  1  0 2026-09-22 11:46:10
 2  0      0 1818748  27240 658704    0    0     4 109268 47092 35772 51 23 23  2  0 2026-09-22 11:46:11
 2  0      0 1813724  27240 667928    0    0    12  1104 46776 34863 51 21 28  0  0 2026-09-22 11:46:12
 3  0      0 1808964  27240 676956    0    0     4  1256 46051 33840 48 25 27  0  0 2026-09-22 11:46:13
 1  0      0 1803692  27240 685448    0    0    28  1008 47027 37035 51 20 29  0  0 2026-09-22 11:46:14
 3  0      0 1796656  27252 694748    0    0    88  3696 47211 36019 50 22 28  0  0 2026-09-22 11:46:15
 2  0      0 1786600  27252 703980    0    0    96  5484 47264 37325 53 17 29  1  0 2026-09-22 11:46:16
 3  0      0 1728552  27252 712772    0    0   152   804 45733 34384 49 21 30  0  0 2026-09-22 11:46:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 1664736  27252 714208    0    0    92  1160 54931 46566 44 22 34  0  0 2026-09-22 11:46:18
 2  0      0 1600944  27252 714696    0    0    56  1568 54453 46692 42 24 34  0  0 2026-09-22 11:46:19
 0  0      0 1599068  27260 714696    0    0    12  1792 55017 49605 43 20 37  0  0 2026-09-22 11:46:20
 3  0      0 1595248  27260 715116    0    0     0  1348 56031 51120 41 21 38  0  0 2026-09-22 11:46:21
 3  0      0 1590996  27260 715556    0    0    52  1276 57201 51290 41 22 37  0  0 2026-09-22 11:46:22
 2  0      0 1588052  27260 715700    0    0    80  1072 54980 49556 40 21 38  0  0 2026-09-22 11:46:23
 3  0      0 1587816  27260 715956    0    0    28  1180 54405 49249 38 22 41  0  0 2026-09-22 11:46:24
 3  0      0 1587564  27268 716080    0    0    24  1628 56690 51468 42 22 36  0  0 2026-09-22 11:46:25
 1  0      0 1587352  27268 716600    0    0   136  1508 55556 49919 42 22 36  0  0 2026-09-22 11:46:26
 0  0      0 1587136  27268 717008    0    0    72  1052 57329 52161 40 26 33  0  0 2026-09-22 11:46:27
 2  0      0 1586392  27268 717272    0    0     0  1592 56012 49908 41 24 34  0  0 2026-09-22 11:46:28
 3  0      0 1586140  27268 717424    0    0     0  1316 57400 51611 41 25 34  0  0 2026-09-22 11:46:29
 0  0      0 1585692  27276 717884    0    0    80  1576 56222 52325 40 24 35  0  0 2026-09-22 11:46:30
 1  0      0 1583484  27276 718080    0    0     0   808 55470 51187 39 25 37  0  0 2026-09-22 11:46:31
 4  0      0 1581224  27276 718244    0    0    20 10536 56791 51252 37 27 34  1  0 2026-09-22 11:46:32
 3  0      0 1575940  27276 718244    0    0    12  1348 53620 49045 42 23 35  0  0 2026-09-22 11:46:33
 0  0      0 1512148  27276 718272    0    0    12  1420 51615 45445 42 24 34  0  0 2026-09-22 11:46:34
 0  0      0 1447524  27284 718524    0    0    12  2844 55247 47293 44 24 33  0  0 2026-09-22 11:46:35
 0  0      0 1384348  27284 719040    0    0    44  1104 52695 46773 35 29 36  0  0 2026-09-22 11:46:36
 3  0      0 1321992  27284 718984    0    0     0  7976 55174 48872 40 24 36  1  0 2026-09-22 11:46:37
 1  0      0 1257776  27284 719332    0    0    68  1428 53947 49230 41 24 35  0  0 2026-09-22 11:46:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 1231860  27284 719684    0    0    44  1436 53131 44079 49 19 32  0  0 2026-09-22 11:46:39
 2  0      0 1231608  27292 719904    0    0    12  1712 55966 51198 40 22 38  0  0 2026-09-22 11:46:40
 2  0      0 1231448  27292 720272    0    0    84  1448 55699 49326 41 23 36  0  0 2026-09-22 11:46:41
 3  0      0 1254240  27292 720444    0    0     0 38588 53625 47319 39 22 38  1  0 2026-09-22 11:46:42
 3  0      0 1249936  27292 720520    0    0    12  1088 54271 49775 43 21 37  0  0 2026-09-22 11:46:43
 3  0      0 1247524  27292 720716    0    0    40  1128 54145 48474 42 20 38  0  0 2026-09-22 11:46:44
 0  0      0 1247076  27300 720764    0    0     0  2608 30807 28285 23 13 64  0  0 2026-09-22 11:46:45
 0  0      0 1247076  27300 720768    0    0     0     0   32   31  0  0 100  0  0 2026-09-22 11:46:46
